our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
4422,6,4,2,3,3,1,1
4426,4,4,4,3,3,3,1
4430,4,4,3,3,3,2,1
4440,6,4,2,3,3,3,3
4464,4,4,2,3,3,3,3
4472,4,4,4,3,3,3,1
4481,4,4,5,3,3,2,1
4487,4,4,2,3,3,1,1
4506,4,4,5,3,3,2,1
4510,4,4,1,3,3,1,1
4517,4,4,6,3,3,3,1
4519,4,4,5,3,3,2,1
4520,4,4,1,3,3,1,1
4538,6,4,3,3,3,3,3
4540,4,4,5,3,3,2,1
4544,4,4,2,3,3,1,1
4545,4,4,1,3,3,3,3
4547,4,4,2,3,3,1,1
4549,4,4,5,3,3,2,1
4552,6,4,4,3,3,3,1
4564,4,4,5,3,3,3,3
4569,6,4,1,3,3,3,3
4575,4,4,4,3,3,3,1
4577,6,4,5,3,3,2,1
4578,4,4,6,3,3,3,1
4582,4,4,6,3,3,3,1
4585,4,4,2,3,3,1,1
4622,4,4,2,3,3,1,1
4627,4,4,6,3,3,3,1
4630,4,4,4,3,3,3,1
4632,4,4,1,3,3,1,1
4635,4,4,3,3,3,2,1
4636,4,4,5,3,3,3,3
4637,4,4,2,3,3,1,1
4638,4,4,6,3,3,3,1
4639,6,4,3,3,3,2,1
4640,4,4,2,3,3,1,1
4648,6,4,3,3,3,2,1
4662,6,4,6,3,3,3,3
4667,4,4,5,3,3,2,1
4669,6,4,6,3,3,3,1
4671,4,4,5,3,3,3,3
4675,6,4,4,3,3,3,3
4678,4,4,2,3,3,1,1
4679,4,4,6,3,3,3,1
4684,4,4,4,3,3,3,1
4692,6,4,2,3,3,3,3
4704,4,4,1,3,3,1,1
4706,4,4,3,3,3,3,3
4708,4,4,3,3,3,2,1
4709,4,4,5,3,3,2,1
4711,4,4,1,3,3,1,1
4713,6,4,6,3,3,3,3
4718,6,4,3,3,3,2,1
4723,4,4,5,3,3,2,1
4736,4,4,2,3,3,3,3
4744,4,4,6,3,3,3,1
4745,4,4,5,3,3,3,3
4761,4,4,6,3,3,3,3
4762,4,4,6,3,3,3,1
4763,6,4,5,3,3,3,3
4771,4,4,3,3,3,3,3
4782,4,4,2,3,3,1,1
4786,4,4,5,3,3,2,1
4792,4,4,2,3,3,3,3
4805,6,4,1,3,3,3,3
4817,4,4,2,3,3,1,1
4825,6,4,6,3,3,3,1
4829,4,4,3,3,3,2,1
4839,6,4,1,3,3,1,1
4861,4,4,1,3,3,3,3
4863,4,4,6,3,3,3,1
4879,6,4,3,3,3,2,1
4890,6,4,2,3,3,3,3
4901,6,4,1,3,3,1,1
4907,4,4,3,3,3,2,1
4913,4,4,6,3,3,3,1
4919,4,4,6,3,3,3,1
4936,4,4,1,3,3,1,1
4937,4,4,5,3,3,2,1
4940,4,4,3,3,3,3,3
4941,4,4,3,3,3,3,3
4953,4,4,1,3,3,3,3
4954,4,4,1,3,3,1,1
4973,6,4,5,3,3,2,1
4981,4,4,4,3,3,3,1
4982,4,4,3,3,3,2,1
4992,4,4,2,3,3,1,1
4998,4,4,1,3,3,1,1
5000,4,4,5,3,3,3,3
5006,4,4,5,3,3,2,1
5011,4,4,2,3,3,1,1
5012,4,4,6,3,3,3,1
5013,4,4,5,3,3,2,1
5014,4,4,6,3,3,3,3
5016,4,4,6,3,3,3,1
5017,4,4,4,3,3,3,3
5023,4,4,3,3,3,3,3
5028,6,4,1,3,3,1,1
5032,4,4,1,3,3,1,1
5052,6,4,3,3,3,2,1
5064,4,4,3,3,3,2,1
5067,6,4,2,3,3,3,3
5077,6,4,2,3,3,3,3
5087,4,4,3,3,3,2,1
5088,4,4,6,3,3,3,1
5103,4,4,6,3,3,3,3
5114,6,4,1,3,3,3,3
5115,6,4,4,3,3,3,1
5117,4,4,5,3,3,2,1
5121,4,4,6,3,3,3,1
5126,4,4,6,3,3,3,1
5129,6,4,3,3,3,2,1
5130,4,4,2,3,3,1,1
5131,6,4,6,3,3,3,1
5132,4,4,4,3,3,3,1
5138,6,4,2,3,3,1,1
5142,4,4,6,3,3,3,1
5145,6,4,4,3,3,3,1
5147,4,4,3,3,3,2,1
5154,4,4,2,3,3,1,1
5160,4,4,1,3,3,1,1
5163,6,4,1,3,3,1,1
5170,4,4,5,3,3,3,3
5171,4,4,3,3,3,2,1
5179,6,4,1,3,3,3,3
5185,6,4,2,3,3,3,3
5187,4,4,6,3,3,3,1
5197,6,4,3,3,3,3,3
5198,6,4,2,3,3,1,1
5200,4,4,3,3,3,2,1
5201,4,4,2,3,3,1,1
5211,6,4,3,3,3,3,3
5217,6,4,1,3,3,3,3
5218,6,4,5,3,3,2,1
5225,6,4,5,3,3,3,3
5232,6,4,1,3,3,3,3
5236,4,4,1,3,3,1,1
5239,4,4,4,3,3,3,3
5247,4,4,1,3,3,1,1
5266,6,4,1,3,3,3,3
5268,4,4,6,3,3,3,1
5281,4,4,4,3,3,3,3
5285,4,4,2,3,3,1,1
5295,6,4,6,3,3,3,1
5311,4,4,4,3,3,3,1
5348,4,4,1,3,3,1,1
5358,4,4,2,3,3,1,1
5360,6,4,3,3,3,3,3
5363,6,4,6,3,3,3,3
5364,4,4,1,3,3,1,1
5365,4,4,3,3,3,2,1
5368,4,4,2,3,3,1,1
5372,4,4,4,3,3,3,1
5374,4,4,5,3,3,2,1
5390,4,4,3,3,3,3,3
5410,6,4,6,3,3,3,3
5411,4,4,6,3,3,3,3
5415,6,4,4,3,3,3,1
5416,4,4,2,3,3,1,1
5417,4,4,5,3,3,2,1
5419,6,4,4,3,3,3,1
5432,4,4,4,3,3,3,1
5433,6,4,4,3,3,3,1
5436,4,4,6,3,3,3,3
5442,4,4,3,3,3,2,1
5448,4,4,6,3,3,3,1
5452,4,4,3,3,3,2,1
5453,4,4,4,3,3,3,1
5457,4,4,5,3,3,3,3
5458,4,4,2,3,3,3,3
5461,4,4,4,3,3,3,3
5470,4,4,3,3,3,3,3
5476,4,4,4,3,3,3,3
5479,6,4,5,3,3,2,1
5482,6,4,2,3,3,3,3
5488,6,4,3,3,3,2,1
5490,4,4,5,3,3,2,1
5493,4,4,4,3,3,3,1
5514,4,4,2,3,3,3,3
5515,6,4,5,3,3,3,3
5516,4,4,3,3,3,3,3
5517,6,4,6,3,3,3,3
5521,4,4,6,3,3,3,3
5522,4,4,4,3,3,3,3
5535,6,4,2,3,3,3,3
5538,4,4,4,3,3,3,3
5543,6,4,4,3,3,3,3
5563,4,4,4,3,3,3,3
5574,4,4,5,3,3,3,3
5582,4,4,1,3,3,3,3
5586,6,4,1,3,3,3,3
5589,6,4,5,3,3,3,3
5597,4,4,2,3,3,3,3
5600,6,4,4,3,3,3,3
5603,6,4,2,3,3,3,3
5607,4,4,2,3,3,3,3
5615,6,4,1,3,3,3,3
5616,4,4,6,3,3,3,3
5617,6,4,1,3,3,3,3
5620,6,4,2,3,3,3,3
5623,6,4,2,3,3,3,3
5625,6,4,3,3,3,3,3
5638,4,4,1,3,3,3,3
5639,6,4,1,3,3,3,3
5643,4,4,1,3,3,3,3
5644,6,4,2,3,3,3,3
5652,4,4,5,3,3,3,3
5654,6,4,1,3,3,3,3
5656,6,4,5,3,3,3,3
5657,6,4,3,3,3,3,3
5665,6,4,4,3,3,3,3
5669,4,4,2,3,3,3,3
5670,6,4,6,3,3,3,3
5671,4,4,6,3,3,3,3
5675,6,4,1,3,3,3,3
5686,4,4,6,3,3,3,3
5695,4,4,6,3,3,3,3
5698,4,4,5,3,3,3,3
5699,4,4,2,3,3,3,3
5703,4,4,1,3,3,3,3
5706,6,4,3,3,3,3,3
5715,6,4,2,3,3,3,3
5720,6,4,5,3,3,3,3
5724,4,4,4,3,3,3,3
5728,4,4,3,3,3,3,3
5729,6,4,4,3,3,3,3
5735,4,4,1,3,3,3,3
5742,4,4,3,3,3,3,3
5746,6,4,2,3,3,3,3
5763,6,4,3,3,3,3,3
5771,4,4,2,3,3,3,3
5789,4,4,1,3,3,3,3
5790,6,4,5,3,3,3,3
5791,4,4,4,3,3,3,3
5795,4,4,1,3,3,3,3
5814,6,4,4,3,3,3,3
5819,4,4,1,3,3,3,3
5822,6,4,5,3,3,3,3
5825,4,4,1,3,3,3,3
5834,6,4,4,3,3,3,3
5838,6,4,1,3,3,3,3
5839,4,4,4,3,3,3,3
5842,6,4,4,3,3,3,3
5857,4,4,1,3,3,3,3
5858,4,4,6,3,3,3,3
5868,6,4,4,3,3,3,3
5872,6,4,6,3,3,3,3
5875,4,4,4,3,3,3,3
5876,4,4,5,3,3,3,3
5884,4,4,5,3,3,3,3
5886,6,4,6,3,3,3,3
5894,4,4,1,3,3,3,3
5897,4,4,4,3,3,3,3
5898,4,4,1,3,3,3,3
5907,4,4,3,3,3,3,3
5911,6,4,3,3,3,3,3
5916,6,4,5,3,3,3,3
5923,4,4,1,3,3,3,3
5925,6,4,6,3,3,3,3
5930,4,4,4,3,3,3,3
5932,4,4,3,3,3,3,3
5934,4,4,3,3,3,3,3
5942,4,4,2,3,3,3,3
5951,6,4,3,3,3,3,3
5955,6,4,3,3,3,3,3
5963,4,4,6,3,3,3,3
5964,6,4,6,3,3,3,3
5968,6,4,6,3,3,3,1
5971,6,4,4,3,3,3,3
5972,4,4,4,3,3,3,3
5974,4,4,2,3,3,3,3
5979,6,4,1,3,3,3,3
5982,6,4,1,3,3,3,3
5985,6,4,4,3,3,3,3
5986,6,4,1,3,3,3,3
5987,4,4,6,3,3,3,3
5992,6,4,5,3,3,3,3
5993,6,4,6,3,3,3,3
5997,4,4,3,3,3,3,3
6002,6,4,6,3,3,3,3
6004,6,4,3,3,3,3,3
6006,6,4,4,3,3,3,3
6010,4,4,4,3,3,3,3
6014,6,4,3,3,3,3,3
6015,6,4,4,3,3,3,3
6026,4,4,1,3,3,3,3
6034,6,4,2,3,3,3,3
6037,6,4,2,3,3,3,3
6038,4,4,6,3,3,3,3
6049,6,4,5,3,3,3,3
6053,4,4,4,3,3,3,3
6061,6,4,6,3,3,3,3
6063,4,4,1,3,3,3,3
6067,6,4,5,3,3,3,3
6077,6,4,1,3,3,3,3
6079,4,4,2,3,3,3,3
6085,4,4,2,3,3,3,3
6086,6,4,6,3,3,3,3
6091,6,4,6,3,3,3,3
6093,6,4,3,3,3,3,3
6097,6,4,3,3,3,3,3
6101,4,4,3,3,3,3,3
6105,6,4,4,3,3,3,3
6110,4,4,5,3,3,3,3
6118,4,4,3,3,3,3,3
6123,4,4,3,3,3,3,3
6125,6,4,6,3,3,3,3
6127,4,4,4,3,3,3,3
6132,4,4,2,3,3,3,3
6133,4,4,4,3,3,3,3
6142,6,4,5,3,3,3,3
6166,6,4,2,3,3,3,3
6173,6,4,5,3,3,3,3
6181,4,4,2,3,3,3,3
6183,6,4,5,3,3,3,3
6189,6,4,4,3,3,3,3
6197,6,4,5,3,3,3,3
6218,4,4,6,3,3,3,3
6224,4,4,1,3,3,3,3
6225,4,4,1,3,3,3,3
6226,6,4,3,3,3,3,3
6246,4,4,6,3,3,3,3
6247,6,4,5,3,3,3,3
6257,4,4,2,3,3,3,3
6260,4,4,3,3,3,3,3
6263,6,4,6,3,3,3,3
6267,6,4,1,3,3,3,3
6271,4,4,5,3,3,3,3
6273,4,4,6,3,3,3,3
6274,4,4,2,3,3,3,3
6279,6,4,5,3,3,3,3
6283,4,4,4,3,3,3,3
6284,4,4,6,3,3,3,3
6288,4,4,1,3,3,3,3
6292,6,4,2,3,3,3,3
6293,4,4,6,3,3,3,3
6299,6,4,5,3,3,3,3
6305,4,4,6,3,3,3,3
6308,6,4,2,3,3,3,3
6320,4,4,2,3,3,3,3
6321,4,4,1,3,3,3,3
6328,4,4,4,3,3,3,3
6332,4,4,2,3,3,3,3
6333,4,4,4,3,3,3,3
6335,4,4,4,3,3,3,3
6339,4,4,4,3,3,3,3
6341,4,4,3,3,3,3,3
6348,6,4,2,3,3,3,3
6352,6,4,2,3,3,3,3
6358,4,4,4,3,3,3,3
6363,4,4,6,3,3,3,3
6371,6,4,3,3,3,3,3
6384,6,4,6,3,3,3,3
6387,6,4,3,3,3,3,3
6393,6,4,6,3,3,3,3
6394,4,4,6,3,3,3,3
6397,4,4,4,3,3,3,1
6402,4,4,6,3,3,3,3
6416,6,4,3,3,3,3,3
6429,6,4,3,3,3,3,3
6432,6,4,6,3,3,3,3
6438,4,4,2,3,3,3,3
6439,4,4,2,3,3,3,3
6445,6,4,6,3,3,3,3
6455,6,4,5,3,3,3,3
6457,4,4,1,3,3,3,3
6459,4,4,5,3,3,3,3
6461,6,4,1,3,3,3,3
6463,4,4,3,3,3,3,3
6479,6,4,4,3,3,3,3
6480,6,4,2,3,3,3,3
6481,6,4,2,3,3,3,3
6482,6,4,4,3,3,3,3
6499,4,4,5,3,3,3,3
6500,4,4,3,3,3,3,3
6504,4,4,2,3,3,3,3
6508,6,4,2,3,3,3,3
6518,4,4,3,3,3,3,3
6526,6,4,2,3,3,3,3
6534,6,4,4,3,3,3,3
6539,4,4,1,3,3,3,3
6548,4,4,6,3,3,3,3
6549,4,4,2,3,3,3,3
6553,4,4,2,3,3,3,3
6566,4,4,2,3,3,3,3
6570,4,4,6,3,3,3,3
6587,4,4,5,3,3,3,3
6591,6,4,4,3,3,3,3
6593,6,4,1,3,3,3,3
6594,6,4,6,3,3,3,3
6604,6,4,3,3,3,3,3
6610,4,4,1,3,3,3,3
6613,6,4,5,3,3,3,3
6620,4,4,2,3,3,3,3
6639,4,4,2,3,3,3,3
6643,4,4,6,3,3,3,3
6646,6,4,4,3,3,3,3
6647,6,4,6,3,3,3,3
6648,6,4,4,3,3,3,3
6649,6,4,2,3,3,3,3
6650,6,4,3,3,3,3,3
6652,6,4,5,3,3,3,3
6654,4,4,2,3,3,3,3
6655,4,4,5,3,3,3,3
6667,4,4,1,3,3,3,3
6675,6,4,6,3,3,3,3
6681,4,4,5,3,3,3,3
6683,6,4,5,3,3,3,3
6684,6,4,3,3,3,3,3
6690,6,4,4,3,3,3,3
6694,6,4,5,3,3,3,3
6695,6,4,5,3,3,3,3
6696,6,4,3,3,3,3,3
6697,4,4,6,3,3,3,3
6703,4,4,6,3,3,3,3
6704,4,4,3,3,3,3,3
6708,6,4,4,3,3,3,3
6715,6,4,1,3,3,3,3
6725,6,4,6,3,3,3,3
6738,4,4,2,3,3,3,3
6745,4,4,4,3,3,3,3
6751,4,4,5,3,3,3,3
6753,6,4,6,3,3,3,3
6777,6,4,5,3,3,3,3
6781,4,4,5,3,3,3,3
6782,4,4,1,3,3,3,3
6793,4,4,5,3,3,3,3
6797,4,4,2,3,3,3,3
6799,4,4,5,3,3,3,3
6806,6,4,6,3,3,3,3
6807,6,4,4,3,3,3,3
6811,4,4,3,3,3,3,3
6818,6,4,5,3,3,3,3
6819,6,4,3,3,3,3,3
6831,4,4,2,3,3,3,3
6833,4,4,5,3,3,3,3
6834,6,4,6,3,3,3,3
6835,4,4,1,3,3,3,3
6843,6,4,2,3,3,3,3
6845,4,4,4,3,3,3,3
6848,6,4,5,3,3,3,3
6862,6,4,5,3,3,3,3
6863,6,4,4,3,3,3,3
6866,4,4,2,3,3,3,3
6867,4,4,3,3,3,3,3
6871,4,4,6,3,3,3,3
6875,6,4,4,3,3,3,3
6880,4,4,5,3,3,3,3
6884,4,4,4,3,3,3,3
6885,6,4,2,3,3,3,3
6887,6,4,2,3,3,3,3
6888,6,4,1,3,3,3,3
6889,6,4,6,3,3,3,3
6890,6,4,1,3,3,3,3
