our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
3594,2,4,4,2,2,2,1
3650,2,4,4,2,2,2,1
3710,2,4,3,2,2,3,1
3731,2,4,4,2,2,2,1
3738,2,4,3,3,3,3,3
3761,4,4,4,3,3,3,3
3789,2,4,2,2,2,2,1
3796,2,4,4,3,3,3,3
3810,4,4,2,2,2,2,1
3819,2,4,3,3,3,3,3
3840,2,4,1,3,3,3,3
3860,2,4,4,2,2,2,1
3909,2,4,3,3,3,3,3
3916,2,4,4,2,2,2,1
3923,2,4,2,2,2,2,1
3957,4,4,4,2,2,2,1
3982,2,4,4,2,2,2,1
3996,2,4,3,2,2,3,1
4024,2,4,3,3,3,3,3
4082,2,4,3,2,2,3,1
4096,2,4,1,3,3,3,3
4138,2,4,1,3,3,3,3
4208,2,4,4,2,2,2,1
4253,2,4,3,2,2,3,1
4346,2,4,3,3,3,3,3
4443,2,4,1,3,3,3,3
4471,2,4,4,3,3,3,3
4492,2,4,4,3,3,3,3
4528,2,4,1,2,2,3,1
4604,4,4,4,2,2,2,1
4634,4,4,1,2,2,3,1
4711,2,4,4,3,3,3,3
4768,2,4,1,3,3,3,3
4789,2,4,4,2,2,2,1
4817,2,4,3,3,3,3,3
4838,2,4,4,3,3,3,3
4859,2,4,3,2,2,3,1
4873,2,4,4,2,2,2,1
4924,2,4,4,3,3,3,3
4935,2,4,2,2,2,2,1
5010,2,4,1,3,3,3,3
5035,2,4,4,2,2,2,1
5051,2,4,3,2,2,3,1
5079,2,4,2,2,2,2,1
5093,2,4,1,2,2,3,1
5156,2,4,2,2,2,2,1
5165,2,4,3,2,2,3,1
5199,2,4,3,2,2,3,1
5273,2,4,2,2,2,2,1
5287,2,4,2,2,2,2,1
5382,2,4,2,3,3,3,3
5389,2,4,2,3,3,3,3
5410,2,4,4,2,2,2,1
5445,4,4,2,2,2,2,1
5452,2,4,3,2,2,3,1
5473,2,4,1,3,3,3,3
5498,2,4,4,2,2,2,1
5512,4,4,1,3,3,3,3
5540,2,4,1,2,2,3,1
5554,2,4,3,2,2,3,1
5586,2,4,1,2,2,3,1
5593,2,4,4,2,2,2,1
5621,4,4,1,2,2,3,1
5663,2,4,1,2,2,3,1
5670,4,4,4,2,2,2,1
5684,4,4,4,3,3,3,3
5726,2,4,4,3,3,3,3
5737,4,4,1,3,3,3,3
5786,4,4,1,3,3,3,3
5825,2,4,2,2,2,2,1
5846,2,4,3,3,3,3,3
5860,2,4,3,2,2,3,1
5892,4,4,4,2,2,2,1
5927,4,4,4,3,3,3,3
6015,4,4,4,2,2,2,1
6022,4,4,1,3,3,3,3
6040,4,4,4,3,3,3,3
6105,2,4,2,2,2,2,1
6178,4,4,1,2,2,3,1
6215,4,4,3,3,3,3,3
6266,2,4,4,3,3,3,3
6320,4,4,3,2,2,3,1
6327,2,4,1,2,2,3,1
6334,2,4,3,2,2,3,1
6348,2,4,2,2,2,2,1
6362,2,4,2,2,2,2,1
6440,2,4,1,2,2,3,1
6454,4,4,4,3,3,3,3
6502,1,4,3,3,2,3,1
6546,4,4,1,2,2,3,1
6560,4,4,1,2,2,3,1
6574,2,4,3,2,2,3,1
6609,4,4,3,2,2,3,1
6634,4,4,2,2,2,2,1
6648,2,4,1,2,2,3,1
6655,2,4,3,2,2,3,1
6676,4,4,2,2,2,2,1
6755,4,4,3,2,2,3,1
6762,4,4,4,2,2,2,1
6810,4,4,4,2,2,2,1
6824,4,4,2,2,2,2,1
6859,4,4,3,3,3,3,3
6908,2,4,4,2,2,2,1
6915,2,4,3,2,2,3,1
6999,4,4,3,2,2,3,1
7080,4,4,2,2,2,2,1
7122,2,4,1,2,2,3,1
7180,4,4,3,2,2,3,1
7201,4,4,4,2,2,2,1
7290,4,4,4,2,2,2,1
7297,4,4,1,2,2,3,1
7441,2,4,2,2,2,2,1
7545,4,4,1,2,2,3,1
7573,4,4,3,2,2,3,1
7587,4,4,3,2,2,3,1
7615,4,4,1,3,3,3,3
7629,2,4,3,2,2,3,1
7636,4,4,2,2,2,2,1
7643,2,4,2,2,2,2,1
7668,4,4,4,3,3,3,3
7778,4,4,2,2,2,2,1
7799,2,4,2,2,2,2,1
7834,4,4,4,2,2,2,1
7869,4,4,4,2,2,2,1
7889,4,4,1,2,2,3,1
7996,2,4,4,2,2,2,1
8010,2,4,4,3,3,3,3
8024,4,4,2,2,2,2,1
8058,4,4,4,2,2,2,1
8079,2,4,4,2,2,2,1
8121,4,4,1,2,2,3,1
8128,4,4,4,3,3,3,3
8178,4,4,2,2,2,2,1
8199,2,4,4,2,2,2,1
8206,2,4,4,2,2,2,1
8297,4,4,2,2,2,2,1
8315,4,4,4,2,2,2,1
8322,4,4,4,2,2,2,1
8407,2,4,2,2,2,2,1
8414,2,4,3,2,2,3,1
8465,2,4,3,3,3,3,3
8515,2,4,4,2,2,2,1
8578,2,4,3,3,3,3,3
8619,4,4,3,2,2,3,1
8628,4,4,4,2,2,2,1
8707,4,4,4,2,2,2,1
8792,2,4,4,2,2,2,1
8940,2,4,4,2,2,2,1
9021,4,4,1,2,2,3,1
