our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
3351,2,4,3,1,3,2,1
3352,6,4,4,3,3,3,3
3358,2,4,6,1,3,3,1
3367,5,4,5,3,3,3,3
3372,2,4,2,3,3,3,3
3381,2,4,6,1,3,3,1
3383,2,4,3,1,3,2,1
3384,5,4,3,3,3,3,3
3388,2,4,5,1,3,2,1
3405,2,4,3,3,3,3,3
3415,5,4,4,3,3,3,3
3424,2,4,2,3,3,3,3
3429,6,4,1,3,3,3,3
3434,2,4,5,3,3,3,3
3436,6,4,4,3,3,3,3
3464,5,4,4,3,3,3,3
3465,5,4,6,3,3,3,3
3469,2,4,6,1,3,3,1
3478,2,4,2,1,3,1,1
3480,6,4,4,3,3,3,3
3491,2,4,3,3,3,3,3
3496,6,4,1,3,3,3,3
3497,6,4,6,3,3,3,3
3499,6,4,2,3,3,3,3
3502,2,4,4,1,3,3,1
3512,2,4,3,3,3,3,3
3519,2,4,6,1,3,3,1
3529,2,4,2,3,3,3,3
3531,2,4,4,1,3,3,1
3533,2,4,6,3,3,3,3
3535,2,4,5,3,3,3,3
3537,2,4,5,3,3,3,3
3539,2,4,4,3,3,3,3
3545,6,4,4,3,3,3,3
3551,6,4,5,3,3,3,3
3552,4,4,1,3,3,3,3
3577,2,4,3,3,3,3,3
3580,2,4,2,3,3,3,3
3587,2,4,6,1,3,3,1
3604,2,4,1,1,3,1,1
3607,2,4,2,1,3,1,1
3615,5,4,3,3,3,3,3
3620,2,4,2,3,3,3,3
3622,6,4,1,3,3,3,3
3623,2,4,6,1,3,3,1
3629,2,4,3,3,3,3,3
3639,5,4,5,3,3,3,3
3640,6,4,5,3,3,3,3
3642,6,4,3,3,3,3,3
3649,2,4,3,1,3,2,1
3650,2,4,5,3,3,3,3
3657,2,4,5,3,3,3,3
3660,2,4,5,1,3,2,1
3671,2,4,4,1,3,3,1
3674,2,4,3,1,3,2,1
3682,2,4,5,3,3,3,3
3684,2,4,6,1,3,3,1
3690,2,4,4,1,3,3,1
3705,2,4,3,1,3,2,1
3706,6,4,5,3,3,3,3
3707,5,4,1,3,3,3,3
3717,1,4,1,1,3,1,1
3728,2,4,3,1,3,2,1
3730,2,4,6,3,3,3,3
3732,2,4,6,1,3,3,1
3747,6,4,3,3,3,3,3
3750,2,4,6,1,3,3,1
3761,2,4,6,3,3,3,3
3769,2,4,1,1,3,1,1
3770,2,4,6,1,3,3,1
3775,2,4,4,1,3,3,1
3780,5,4,5,3,3,3,3
3795,2,4,6,1,3,3,1
3816,2,4,5,3,3,3,3
3818,2,4,3,1,3,2,1
3826,2,4,3,1,3,2,1
3832,5,4,6,3,3,3,3
3837,2,4,3,1,3,2,1
3857,2,4,2,3,3,3,3
3863,2,4,6,3,3,3,3
3866,2,4,2,1,3,1,1
3871,6,4,2,3,3,3,3
3881,2,4,1,3,3,3,3
3885,2,4,2,1,3,1,1
3895,4,4,6,3,3,3,3
3915,2,4,6,1,3,3,1
3930,6,4,2,3,3,3,3
3935,6,4,2,3,3,3,3
3940,2,4,6,3,3,3,3
3945,2,4,4,1,3,3,1
3946,6,4,5,3,3,3,3
3948,2,4,2,1,3,1,1
3953,2,4,5,3,3,3,3
3954,2,4,5,1,3,2,1
3957,6,4,4,3,3,3,3
3965,2,4,2,1,3,1,1
3966,2,4,6,1,3,3,1
3973,6,4,3,3,3,3,3
3974,2,4,3,1,3,2,1
3975,2,4,2,1,3,1,1
3991,2,4,5,3,3,3,3
3992,2,4,3,1,3,2,1
3994,2,4,5,1,3,2,1
4000,2,4,3,1,3,2,1
4014,2,4,5,3,3,3,3
4019,2,4,6,1,3,3,1
4023,2,4,3,1,3,2,1
4027,1,4,6,3,3,3,3
4040,2,4,1,1,3,1,1
4041,2,4,2,1,3,1,1
4042,2,4,5,1,3,2,1
4046,2,4,3,1,3,2,1
4047,2,4,6,3,3,3,3
4049,2,4,6,1,3,3,1
4061,2,4,5,1,3,2,1
4066,6,4,3,3,3,3,3
4076,2,4,5,1,3,2,1
4078,6,4,3,3,3,3,3
4087,2,4,6,3,3,3,3
4093,2,4,2,1,3,1,1
4101,2,4,2,1,3,1,1
4110,2,4,1,1,3,1,1
4111,6,4,4,3,3,3,3
4122,5,4,5,3,3,3,3
4123,2,4,1,1,3,1,1
4127,2,4,3,3,3,3,3
4130,2,4,4,1,3,3,1
4136,5,4,2,3,3,3,3
4145,2,4,5,1,3,2,1
4148,2,4,6,1,3,3,1
4149,2,4,2,1,3,1,1
4152,2,4,4,1,3,3,1
4162,2,4,6,1,3,3,1
4165,2,4,6,1,3,3,1
4166,2,4,5,1,3,2,1
4172,5,4,4,3,3,3,3
4177,2,4,6,3,3,3,3
4182,6,4,6,3,3,3,3
4184,2,4,5,1,3,2,1
4192,6,4,4,3,3,3,3
4198,2,4,5,3,3,3,3
4205,2,4,3,1,3,2,1
4217,2,4,1,1,3,1,1
4218,5,4,2,3,3,3,3
4220,2,4,1,1,3,1,1
4222,2,4,2,3,3,3,3
4227,2,4,6,3,3,3,3
4231,6,4,2,3,3,3,3
4233,4,4,3,3,3,3,3
4237,2,4,5,1,3,2,1
4245,6,4,2,3,3,3,3
4250,2,4,5,1,3,2,1
4262,6,4,3,3,3,3,3
4265,2,4,6,1,3,3,1
4269,6,4,6,3,3,3,3
4270,2,4,6,1,3,3,1
4271,2,4,3,1,3,2,1
4274,1,4,1,1,3,1,1
4277,2,4,5,1,3,2,1
4278,2,4,2,1,3,1,1
4286,6,4,5,3,3,3,3
4288,2,4,2,1,3,1,1
4296,2,4,3,1,3,2,1
4300,2,4,5,1,3,2,1
4303,2,4,3,1,3,2,1
4305,2,4,6,1,3,3,1
4321,1,4,4,1,3,3,1
4334,2,4,6,1,3,3,1
4342,2,4,5,1,3,2,1
4351,2,4,5,1,3,2,1
4352,2,4,2,1,3,1,1
4356,2,4,5,1,3,2,1
4360,2,4,3,1,3,2,1
4361,6,4,2,3,3,3,3
4362,1,4,3,1,3,2,1
4372,2,4,3,1,3,2,1
4375,6,4,5,3,3,3,3
4382,5,4,4,3,3,3,3
4388,2,4,5,1,3,2,1
4391,6,4,3,3,3,3,3
4405,2,4,5,1,3,2,1
4406,2,4,2,1,3,1,1
4410,2,4,6,1,3,3,1
4414,2,4,5,3,3,3,3
4420,4,4,5,3,3,3,3
4431,2,4,2,1,3,1,1
4436,2,4,5,1,3,2,1
4440,6,4,2,3,3,3,3
4441,2,4,1,1,3,1,1
4447,2,4,4,1,3,3,1
4451,2,4,1,3,3,3,3
4469,2,4,4,1,3,3,1
4472,2,4,3,1,3,2,1
4475,2,4,6,1,3,3,1
4480,2,4,3,1,3,2,1
4484,6,4,1,3,3,3,3
4489,2,4,5,1,3,2,1
4495,6,4,4,3,3,3,3
4496,2,4,2,1,3,1,1
4502,2,4,1,1,3,1,1
4512,6,4,5,3,3,3,3
4517,2,4,2,1,3,1,1
4519,2,4,4,1,3,3,1
4527,6,4,5,3,3,3,3
4528,2,4,4,1,3,3,1
4530,2,4,3,1,3,2,1
4539,6,4,5,3,3,3,3
4549,2,4,1,1,3,1,1
4557,6,4,4,3,3,3,3
4559,2,4,6,1,3,3,1
4562,2,4,1,1,3,1,1
4565,1,4,5,1,3,2,1
4567,2,4,3,1,3,2,1
4569,6,4,6,3,3,3,3
4575,2,4,5,1,3,2,1
4579,2,4,3,1,3,2,1
4581,6,4,2,3,3,3,3
4583,1,4,6,1,3,3,1
4593,6,4,2,3,3,3,3
4596,6,4,4,3,3,3,3
4599,2,4,1,1,3,1,1
4608,2,4,4,1,3,3,1
4613,6,4,1,3,3,3,3
4614,2,4,3,1,3,2,1
4617,6,4,4,3,3,3,3
4618,2,4,3,1,3,2,1
4619,2,4,5,1,3,2,1
4632,2,4,4,1,3,3,1
4638,2,4,2,1,3,1,1
4642,6,4,4,3,3,3,3
4651,2,4,5,1,3,2,1
4658,2,4,4,1,3,3,1
4667,2,4,5,1,3,2,1
