our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
7045,4,4,3,2,2,3,1
7059,4,4,4,2,2,2,1
7152,4,4,3,2,2,3,1
7194,4,4,3,2,2,3,1
7208,4,4,1,2,2,3,1
7215,4,4,1,2,2,3,1
7245,4,4,1,2,2,3,1
7252,4,4,1,2,2,3,1
7290,4,4,4,2,2,2,1
7297,4,4,3,2,2,3,1
7311,4,4,1,2,2,3,1
7346,4,4,2,2,2,2,1
7360,4,4,2,3,3,3,3
7367,4,4,2,2,2,2,1
7383,4,4,1,2,2,3,1
7425,4,4,1,2,2,3,1
7448,4,4,1,2,2,3,1
7468,4,4,1,2,2,3,1
7475,4,4,1,2,2,3,1
7482,4,4,2,2,2,2,1
7524,4,4,3,2,2,3,1
7573,4,4,1,2,2,3,1
7594,4,4,1,2,2,3,1
7608,4,4,2,2,2,2,1
7661,4,4,1,2,2,3,1
7677,4,4,2,2,2,2,1
7684,4,4,1,2,2,3,1
7691,4,4,2,2,2,2,1
7726,4,4,1,2,2,3,1
7741,4,4,1,2,2,3,1
7799,4,4,1,2,2,3,1
7841,4,4,4,2,2,2,1
7882,4,4,3,2,2,3,1
7966,4,4,3,3,3,3,3
7996,4,4,4,2,2,2,1
8003,4,4,4,2,2,2,1
8010,4,4,3,3,3,3,3
8017,4,4,1,3,3,3,3
8114,4,4,2,2,2,2,1
8171,4,4,1,2,2,3,1
8199,4,4,2,2,2,2,1
8206,4,4,2,2,2,2,1
8354,4,4,1,3,3,3,3
8368,4,4,4,2,2,2,1
8407,4,4,3,2,2,3,1
8414,4,4,4,2,2,2,1
8476,4,4,1,3,3,3,3
8536,4,4,1,2,2,3,1
8557,4,4,4,2,2,2,1
8564,4,4,4,2,2,2,1
8594,4,4,4,2,2,2,1
8628,4,4,3,2,2,3,1
8664,4,4,2,3,3,3,3
8756,4,4,4,2,2,2,1
8772,4,4,4,3,3,3,1
8785,4,4,3,2,2,3,1
8912,4,4,4,2,2,2,1
8926,4,4,2,2,2,2,1
9000,4,4,1,2,2,3,1
9014,4,4,2,2,2,2,1
