our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
4484,6,4,3,3,3,3,3
4485,2,4,3,1,3,2,1
4487,2,4,3,1,3,2,1
4500,2,4,6,1,3,3,1
4501,6,4,2,3,3,3,3
4512,6,4,6,3,3,3,3
4516,1,4,4,1,3,3,1
4517,2,4,6,1,3,3,1
4519,2,4,4,1,3,3,1
4520,2,4,2,1,3,1,1
4523,2,4,1,1,3,1,1
4529,1,4,6,1,3,3,1
4531,1,4,6,1,3,3,1
4532,4,4,5,3,3,3,3
4536,6,4,4,3,3,3,3
4539,6,4,2,3,3,3,3
4544,1,4,6,1,3,3,1
4548,2,4,6,1,3,3,1
4554,6,4,4,3,3,3,3
4561,2,4,4,1,3,3,1
4571,4,4,5,3,3,3,3
4576,2,4,5,1,3,2,1
4588,2,4,5,1,3,2,1
4599,2,4,2,1,3,1,1
4600,2,4,1,1,3,1,1
4604,2,4,4,1,3,3,1
4611,2,4,4,1,3,3,1
4619,2,4,4,1,3,3,1
4620,2,4,1,1,3,1,1
4623,4,4,3,3,3,3,3
4640,2,4,6,1,3,3,1
4641,2,4,3,1,3,2,1
4650,2,4,6,1,3,3,1
4654,6,4,6,3,3,3,3
4660,2,4,3,1,3,2,1
4661,2,4,4,1,3,3,1
4665,6,4,3,3,3,3,3
4668,6,4,1,3,3,3,3
4670,2,4,4,1,3,3,1
4672,2,4,1,1,3,1,1
4673,6,4,1,3,3,3,3
4674,6,4,5,3,3,3,3
4676,2,4,1,1,3,1,1
4678,2,4,1,1,3,1,1
4680,2,4,4,1,3,3,1
4685,6,4,6,3,3,3,3
4689,6,4,5,3,3,3,3
4695,1,4,4,1,3,3,1
4697,6,4,4,3,3,3,3
4701,2,4,3,1,3,2,1
4711,2,4,3,1,3,2,1
4736,4,4,3,3,3,3,3
4740,2,4,4,1,3,3,1
4757,2,4,4,1,3,3,1
4763,6,4,4,3,3,3,3
4784,2,4,4,1,3,3,1
4795,5,4,4,3,3,3,3
4797,2,4,3,1,3,2,1
4801,2,4,5,1,3,2,1
4818,2,4,2,1,3,1,1
4820,1,4,4,1,3,3,1
4825,2,4,5,1,3,2,1
4831,4,4,3,3,3,3,3
4837,2,4,5,3,3,3,3
4850,1,4,6,1,3,3,1
4852,2,4,2,1,3,1,1
4854,6,4,5,3,3,3,3
4857,2,4,4,1,3,3,1
4861,6,4,6,3,3,3,3
4872,2,4,4,1,3,3,1
4891,2,4,2,1,3,1,1
4894,2,4,3,1,3,2,1
4895,2,4,3,1,3,2,1
4905,2,4,5,1,3,2,1
4912,1,4,2,1,3,1,1
4917,6,4,3,3,3,3,3
4920,2,4,3,3,3,3,3
4923,2,4,6,1,3,3,1
4925,2,4,2,1,3,1,1
4929,2,4,1,3,3,3,3
4932,1,4,6,3,3,3,3
4954,2,4,6,1,3,3,1
4956,6,4,4,3,3,3,3
4957,2,4,3,1,3,2,1
4958,6,4,3,3,3,3,3
4982,2,4,3,1,3,2,1
4992,1,4,3,1,3,2,1
4997,6,4,2,3,3,3,3
5000,2,4,1,3,3,3,3
5006,2,4,2,1,3,1,1
5008,1,4,1,1,3,1,1
5010,1,4,2,1,3,1,1
5013,2,4,1,1,3,1,1
5017,6,4,3,3,3,3,3
5020,2,4,1,1,3,1,1
5021,6,4,6,3,3,3,3
5028,1,4,5,1,3,2,1
5050,2,4,2,1,3,1,1
5052,1,4,3,1,3,2,1
5057,2,4,5,1,3,2,1
5063,2,4,2,1,3,1,1
5067,4,4,5,3,3,3,3
5071,2,4,6,1,3,3,1
5075,1,4,3,3,3,3,3
5077,4,4,4,3,3,3,3
5081,2,4,4,1,3,3,1
5084,6,4,2,3,3,3,3
5085,6,4,4,3,3,3,3
5086,1,4,6,1,3,3,1
5092,2,4,6,1,3,3,1
5104,6,4,2,3,3,3,3
5106,2,4,5,1,3,2,1
5119,1,4,3,3,3,3,3
5129,1,4,6,1,3,3,1
5131,2,4,6,1,3,3,1
5134,2,4,5,1,3,2,1
5136,2,4,4,1,3,3,1
5140,6,4,1,3,3,3,3
5146,1,4,2,1,3,1,1
