our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
3897,2,4,3,1,3,2,1
3898,4,4,5,3,3,3,3
3901,1,4,3,3,3,3,3
3905,2,4,1,1,3,1,1
3909,2,4,2,1,3,1,1
3919,2,4,2,3,3,3,3
3920,1,4,3,3,3,3,3
3931,2,4,4,3,3,3,3
3942,2,4,6,3,3,3,3
3944,2,4,6,1,3,3,1
3950,2,4,4,1,3,3,1
3967,1,4,3,1,3,2,1
3976,1,4,1,1,3,1,1
3979,2,4,2,1,3,1,1
3986,1,4,3,1,3,2,1
3987,1,4,5,1,3,2,1
3990,6,4,4,3,3,3,3
3992,1,4,4,1,3,3,1
3994,2,4,6,1,3,3,1
3997,2,4,1,1,3,1,1
3998,2,4,2,1,3,1,1
4000,2,4,3,1,3,2,1
4006,2,4,3,1,3,2,1
4013,4,4,5,3,3,3,3
4017,2,4,2,1,3,1,1
4027,2,4,2,3,3,3,3
4030,2,4,3,1,3,2,1
4033,6,4,6,3,3,3,3
4038,6,4,5,3,3,3,3
4046,2,4,1,1,3,1,1
4051,1,4,3,3,3,3,3
4052,2,4,1,1,3,1,1
4059,6,4,6,3,3,3,3
4064,2,4,5,1,3,2,1
4066,6,4,4,3,3,3,3
4083,2,4,5,3,3,3,3
4087,2,4,4,3,3,3,3
4095,6,4,2,3,3,3,3
4101,2,4,3,1,3,2,1
4104,2,4,3,1,3,2,1
4106,2,4,6,3,3,3,3
4113,2,4,6,1,3,3,1
4115,2,4,2,1,3,1,1
4121,2,4,2,1,3,1,1
4138,1,4,5,3,3,3,3
4149,2,4,6,1,3,3,1
4157,1,4,2,1,3,1,1
4162,2,4,4,1,3,3,1
4179,2,4,4,1,3,3,1
4182,6,4,3,3,3,3,3
4189,2,4,1,1,3,1,1
4191,2,4,6,3,3,3,3
4192,6,4,5,3,3,3,3
4194,2,4,4,1,3,3,1
4197,6,4,5,3,3,3,3
4207,2,4,5,1,3,2,1
4210,2,4,1,3,3,3,3
4218,2,4,4,3,3,3,3
4220,2,4,4,1,3,3,1
4236,2,4,2,1,3,1,1
4241,2,4,6,1,3,3,1
4249,6,4,6,3,3,3,3
4250,1,4,4,1,3,3,1
4274,1,4,2,1,3,1,1
4275,2,4,3,1,3,2,1
4276,6,4,6,3,3,3,3
4277,1,4,1,1,3,1,1
4284,2,4,5,1,3,2,1
4289,2,4,2,1,3,1,1
4292,4,4,1,3,3,3,3
4315,2,4,1,1,3,1,1
4316,6,4,2,3,3,3,3
4320,2,4,5,1,3,2,1
4325,1,4,2,1,3,1,1
4327,4,4,5,3,3,3,3
4329,6,4,2,3,3,3,3
4336,2,4,1,1,3,1,1
4342,2,4,3,1,3,2,1
4346,2,4,4,1,3,3,1
4350,6,4,3,3,3,3,3
4356,1,4,1,1,3,1,1
4360,1,4,6,1,3,3,1
4361,4,4,3,3,3,3,3
4382,2,4,4,3,3,3,3
4383,2,4,3,1,3,2,1
4384,2,4,6,3,3,3,3
4385,2,4,4,1,3,3,1
4390,1,4,3,1,3,2,1
4401,6,4,3,3,3,3,3
4402,2,4,3,1,3,2,1
4413,1,4,2,1,3,1,1
4415,1,4,1,3,3,3,3
4426,1,4,2,1,3,1,1
4428,1,4,4,1,3,3,1
4433,1,4,6,1,3,3,1
4436,2,4,2,1,3,1,1
4444,2,4,6,1,3,3,1
4468,2,4,5,1,3,2,1
4480,1,4,5,1,3,2,1
4481,1,4,5,1,3,2,1
4493,1,4,2,1,3,1,1
4538,6,4,2,3,3,3,3
4543,2,4,2,1,3,1,1
4549,2,4,1,1,3,1,1
4551,2,4,2,1,3,1,1
4553,2,4,5,1,3,2,1
4558,2,4,4,1,3,3,1
4573,2,4,4,1,3,3,1
4582,1,4,1,1,3,1,1
4587,2,4,1,1,3,1,1
4601,6,4,4,3,3,3,3
4619,2,4,5,1,3,2,1
4622,2,4,6,1,3,3,1
4628,6,4,5,3,3,3,3
4630,2,4,5,1,3,2,1
4638,1,4,1,1,3,1,1
4642,6,4,3,3,3,3,3
4656,6,4,5,3,3,3,3
4659,2,4,3,1,3,2,1
4676,1,4,5,1,3,2,1
4679,2,4,2,1,3,1,1
4680,1,4,3,1,3,2,1
4693,1,4,2,1,3,1,1
4695,1,4,5,1,3,2,1
4696,2,4,3,1,3,2,1
4697,6,4,1,3,3,3,3
4698,1,4,5,1,3,2,1
4702,1,4,1,1,3,1,1
4711,1,4,6,1,3,3,1
4718,2,4,4,1,3,3,1
4719,2,4,3,1,3,2,1
4721,1,4,3,1,3,2,1
4725,1,4,4,1,3,3,1
4733,1,4,3,1,3,2,1
4734,6,4,4,3,3,3,3
4752,1,4,5,1,3,2,1
4754,2,4,6,1,3,3,1
4755,2,4,4,1,3,3,1
4757,1,4,2,1,3,1,1
4773,2,4,3,3,3,3,3
4777,2,4,5,1,3,2,1
4778,2,4,2,1,3,1,1
4790,6,4,4,3,3,3,3
4792,6,4,2,3,3,3,3
4802,2,4,2,1,3,1,1
4805,6,4,6,3,3,3,3
4812,6,4,3,3,3,3,3
4814,2,4,4,1,3,3,1
4815,4,4,3,3,3,3,3
4827,2,4,2,1,3,1,1
4834,1,4,4,1,3,3,1
4840,4,4,1,3,3,3,3
4841,2,4,2,1,3,1,1
4847,1,4,6,1,3,3,1
4849,2,4,5,1,3,2,1
4852,2,4,1,1,3,1,1
4854,6,4,5,3,3,3,3
4865,2,4,5,1,3,2,1
4872,2,4,3,1,3,2,1
4878,1,4,5,1,3,2,1
4887,2,4,5,1,3,2,1
4890,4,4,2,3,3,3,3
4895,2,4,5,1,3,2,1
4902,2,4,1,1,3,1,1
4904,6,4,4,3,3,3,3
4910,6,4,6,3,3,3,3
4914,1,4,6,1,3,3,1
4922,2,4,1,1,3,1,1
4927,1,4,1,1,3,1,1
4936,2,4,6,1,3,3,1
4940,2,4,4,3,3,3,3
4941,4,4,5,3,3,3,3
4945,2,4,4,1,3,3,1
4949,6,4,5,3,3,3,3
4960,6,4,5,3,3,3,3
4961,2,4,5,1,3,2,1
4963,2,4,5,1,3,2,1
4972,2,4,5,1,3,2,1
4974,1,4,6,1,3,3,1
4977,6,4,3,3,3,3,3
4978,2,4,5,1,3,2,1
4982,2,4,5,1,3,2,1
4984,2,4,4,1,3,3,1
5004,1,4,3,1,3,2,1
5005,2,4,5,1,3,2,1
5008,1,4,1,1,3,1,1
5010,2,4,3,1,3,2,1
5016,2,4,2,1,3,1,1
5023,2,4,1,3,3,3,3
5030,2,4,2,1,3,1,1
5036,6,4,6,3,3,3,3
5045,2,4,5,1,3,2,1
5047,2,4,1,1,3,1,1
5058,2,4,6,1,3,3,1
5059,2,4,6,1,3,3,1
5065,2,4,3,1,3,2,1
5069,2,4,1,1,3,1,1
5076,2,4,4,1,3,3,1
5077,4,4,6,3,3,3,3
5087,1,4,3,1,3,2,1
5105,4,4,3,3,3,3,3
5109,4,4,6,3,3,3,3
5132,2,4,4,1,3,3,1
5134,2,4,6,1,3,3,1
5138,2,4,5,1,3,2,1
5145,2,4,3,1,3,2,1
5154,1,4,2,1,3,1,1
5160,2,4,2,1,3,1,1
5168,2,4,5,1,3,2,1
5180,2,4,5,1,3,2,1
5183,2,4,1,1,3,1,1
5186,5,4,3,3,3,3,3
5190,6,4,5,3,3,3,3
5193,1,4,4,1,3,3,1
5195,2,4,4,1,3,3,1
5197,4,4,6,3,3,3,3
5200,1,4,3,1,3,2,1
5213,2,4,2,1,3,1,1
5215,1,4,3,1,3,2,1
5229,6,4,2,3,3,3,3
5230,1,4,5,1,3,2,1
5233,2,4,2,1,3,1,1
5238,2,4,3,1,3,2,1
5240,2,4,6,1,3,3,1
5248,2,4,4,1,3,3,1
5249,4,4,5,3,3,3,3
5259,1,4,6,1,3,3,1
5264,1,4,3,1,3,2,1
5269,1,4,1,1,3,1,1
5271,6,4,5,3,3,3,3
5277,6,4,1,3,3,3,3
5284,1,4,1,3,3,3,3
5285,2,4,4,1,3,3,1
5290,2,4,4,1,3,3,1
5292,1,4,1,1,3,1,1
5295,2,4,1,1,3,1,1
5298,2,4,6,1,3,3,1
5304,4,4,6,3,3,3,3
5305,2,4,1,1,3,1,1
5308,1,4,1,1,3,1,1
5309,2,4,3,1,3,2,1
5310,2,4,2,1,3,1,1
5311,2,4,4,1,3,3,1
5315,1,4,6,1,3,3,1
5317,2,4,5,1,3,2,1
5320,2,4,4,1,3,3,1
5325,1,4,3,1,3,2,1
5342,2,4,3,1,3,2,1
5350,2,4,1,1,3,1,1
5362,1,4,6,1,3,3,1
5367,2,4,4,1,3,3,1
5368,2,4,4,1,3,3,1
5371,2,4,3,1,3,2,1
5380,2,4,2,1,3,1,1
5382,2,4,2,1,3,1,1
5402,1,4,4,1,3,3,1
5406,6,4,2,3,3,3,3
5409,1,4,2,3,3,3,3
5414,2,4,4,1,3,3,1
5415,1,4,3,1,3,2,1
5419,1,4,6,1,3,3,1
5420,6,4,2,3,3,3,3
5436,5,4,6,3,3,3,3
5443,2,4,4,1,3,3,1
5446,2,4,4,1,3,3,1
5451,6,4,2,3,3,3,3
5457,6,4,4,3,3,3,3
5458,4,4,4,3,3,3,3
5461,6,4,3,3,3,3,3
5473,1,4,2,1,3,1,1
5487,1,4,6,1,3,3,1
5495,2,4,2,1,3,1,1
5504,4,4,1,3,3,3,3
5505,2,4,1,3,3,3,3
5514,2,4,4,3,3,3,3
5515,4,4,5,3,3,3,3
5517,4,4,1,3,3,3,3
5518,2,4,3,3,3,3,3
5519,6,4,1,3,3,3,3
5531,6,4,4,3,3,3,3
5539,2,4,1,3,3,3,3
5558,4,4,2,3,3,3,3
5565,6,4,3,3,3,3,3
5567,6,4,1,3,3,3,3
5568,1,4,2,3,3,3,3
5570,1,4,5,3,3,3,3
5573,5,4,3,3,3,3,3
5582,6,4,5,3,3,3,3
5589,4,4,4,3,3,3,3
5599,6,4,5,3,3,3,3
5600,4,4,2,3,3,3,3
5604,3,4,1,3,3,3,3
5612,6,4,3,3,3,3,3
5613,6,4,4,3,3,3,3
5614,2,4,6,3,3,3,3
5619,4,4,5,3,3,3,3
5629,4,4,3,3,3,3,3
5638,1,4,5,3,3,3,3
5639,3,4,5,3,3,3,3
5642,4,4,1,3,3,3,3
5645,6,4,4,3,3,3,3
5648,6,4,1,3,3,3,3
5649,3,4,6,3,3,3,3
5651,1,4,4,3,3,3,3
5652,1,4,4,3,3,3,3
5653,4,4,3,3,3,3,3
5658,4,4,6,3,3,3,3
5660,4,4,1,3,3,3,3
5672,6,4,1,3,3,3,3
5674,6,4,6,3,3,3,3
5682,6,4,5,3,3,3,3
5697,4,4,1,3,3,3,3
5698,4,4,6,3,3,3,3
5703,6,4,5,3,3,3,3
5705,4,4,5,3,3,3,3
5730,6,4,2,3,3,3,3
5732,6,4,5,3,3,3,3
5741,6,4,6,3,3,3,3
5753,6,4,5,3,3,3,3
5756,4,4,3,3,3,3,3
5770,4,4,6,3,3,3,3
5772,4,4,1,3,3,3,3
5775,2,4,6,3,3,3,3
5783,4,4,2,3,3,3,3
5787,6,4,5,3,3,3,3
5797,6,4,6,3,3,3,3
5801,4,4,5,3,3,3,3
5820,1,4,3,3,3,3,3
5827,4,4,6,3,3,3,3
5830,4,4,5,3,3,3,3
5844,6,4,5,3,3,3,3
5846,4,4,1,3,3,3,3
5855,6,4,1,3,3,3,3
5856,4,4,3,3,3,3,3
5865,6,4,3,3,3,3,3
5866,6,4,6,3,3,3,3
5867,6,4,2,3,3,3,3
5871,4,4,1,3,3,3,3
5872,6,4,5,3,3,3,3
5876,2,4,4,3,3,3,3
5880,2,4,4,3,3,3,3
5881,4,4,3,3,3,3,3
5884,4,4,4,3,3,3,3
5886,4,4,2,3,3,3,3
5893,6,4,1,3,3,3,3
5898,6,4,4,3,3,3,3
5901,4,4,3,3,3,3,3
5905,6,4,1,3,3,3,3
5914,1,4,5,1,3,2,1
5918,6,4,4,3,3,3,3
5919,6,4,6,3,3,3,3
5921,4,4,2,3,3,3,3
5923,6,4,3,3,3,3,3
5932,2,4,3,3,3,3,3
5933,6,4,2,3,3,3,3
5944,2,4,6,3,3,3,3
5947,6,4,2,3,3,3,3
5948,6,4,5,3,3,3,3
5961,6,4,1,3,3,3,3
5972,4,4,1,3,3,3,3
5979,6,4,2,3,3,3,3
5981,4,4,5,3,3,3,3
5982,6,4,1,3,3,3,3
5983,4,4,5,3,3,3,3
5991,6,4,3,3,3,3,3
6001,6,4,2,3,3,3,3
6012,6,4,1,3,3,3,3
6014,4,4,4,3,3,3,3
6016,6,4,3,3,3,3,3
6017,6,4,4,3,3,3,3
6020,5,4,6,3,3,3,3
6024,4,4,1,3,3,3,3
6030,4,4,1,3,3,3,3
6034,6,4,6,3,3,3,3
6035,2,4,3,3,3,3,3
6039,4,4,3,3,3,3,3
6041,4,4,5,3,3,3,3
6056,4,4,3,3,3,3,3
6068,6,4,6,3,3,3,3
6080,2,4,2,3,3,3,3
6084,6,4,4,3,3,3,3
6085,1,4,6,3,3,3,3
6087,4,4,2,3,3,3,3
6088,5,4,1,3,3,3,3
6094,2,4,3,3,3,3,3
6095,4,4,5,3,3,3,3
6099,4,4,6,3,3,3,3
6106,4,4,5,3,3,3,3
6108,4,4,3,3,3,3,3
6117,4,4,2,3,3,3,3
6122,6,4,6,3,3,3,3
6123,6,4,1,3,3,3,3
6153,4,4,5,3,3,3,3
6163,6,4,5,3,3,3,3
6166,6,4,2,3,3,3,3
6172,4,4,3,3,3,3,3
6174,4,4,5,3,3,3,3
6179,6,4,4,3,3,3,3
6187,4,4,4,3,3,3,3
6188,2,4,1,3,3,3,3
6199,2,4,3,3,3,3,3
6202,6,4,3,3,3,3,3
6203,2,4,3,3,3,3,3
6207,4,4,4,3,3,3,3
6209,4,4,6,3,3,3,3
6220,6,4,5,3,3,3,3
6225,6,4,2,3,3,3,3
6226,6,4,5,3,3,3,3
6242,6,4,3,3,3,3,3
6256,4,4,6,3,3,3,3
6259,4,4,4,3,3,3,3
6265,4,4,3,3,3,3,3
6275,3,4,4,3,3,3,3
6276,6,4,2,3,3,3,3
6289,4,4,6,3,3,3,3
6293,6,4,3,3,3,3,3
6301,6,4,5,3,3,3,3
6305,6,4,6,3,3,3,3
6307,2,4,2,3,3,3,3
6309,6,4,2,3,3,3,3
6311,6,4,4,3,3,3,3
6317,6,4,2,3,3,3,3
6319,6,4,1,3,3,3,3
6332,6,4,6,3,3,3,3
6334,4,4,2,3,3,3,3
6336,4,4,6,3,3,3,3
6338,6,4,5,3,3,3,3
6348,4,4,1,3,3,3,3
6350,6,4,3,3,3,3,3
6353,6,4,6,3,3,3,3
6360,4,4,2,3,3,3,3
6362,6,4,6,3,3,3,3
6363,6,4,6,3,3,3,3
6364,2,4,6,3,3,3,3
6368,6,4,3,3,3,3,3
6371,4,4,5,3,3,3,3
6378,4,4,6,3,3,3,3
6383,6,4,2,3,3,3,3
6392,4,4,1,3,3,3,3
6393,6,4,2,3,3,3,3
6396,4,4,1,3,3,3,3
6398,6,4,5,3,3,3,3
6406,6,4,3,3,3,3,3
6410,3,4,5,3,3,3,3
6411,4,4,2,3,3,3,3
6414,4,4,1,3,3,3,3
6424,6,4,1,3,3,3,3
6439,4,4,1,3,3,3,3
6443,6,4,2,3,3,3,3
6447,4,4,4,3,3,3,3
6451,6,4,5,3,3,3,3
6455,6,4,1,3,3,3,3
6459,6,4,3,3,3,3,3
6462,2,4,3,3,3,3,3
6473,4,4,3,3,3,3,3
6482,6,4,2,3,3,3,3
6490,4,4,1,3,3,3,3
6493,6,4,6,3,3,3,3
6500,2,4,2,3,3,3,3
6508,4,4,5,3,3,3,3
6511,6,4,6,3,3,3,3
6524,6,4,5,3,3,3,3
6526,6,4,5,3,3,3,3
6532,4,4,2,3,3,3,3
6535,4,4,1,3,3,3,3
6539,6,4,5,3,3,3,3
6546,4,4,2,3,3,3,3
6551,4,4,5,3,3,3,3
6552,2,4,6,3,3,3,3
6555,4,4,6,3,3,3,3
6558,2,4,6,3,3,3,3
6559,6,4,2,3,3,3,3
6560,4,4,6,3,3,3,3
6566,4,4,6,3,3,3,3
6569,2,4,2,3,3,3,3
6580,2,4,4,3,3,3,3
6585,4,4,5,3,3,3,3
6586,6,4,6,3,3,3,3
6587,6,4,4,3,3,3,3
6588,4,4,1,3,3,3,3
6589,6,4,1,3,3,3,3
6595,2,4,3,3,3,3,3
6596,6,4,3,3,3,3,3
6597,6,4,3,3,3,3,3
6599,6,4,2,3,3,3,3
6602,6,4,3,3,3,3,3
6619,6,4,4,3,3,3,3
6621,6,4,5,3,3,3,3
6623,2,4,4,3,3,3,3
6626,6,4,1,3,3,3,3
6636,4,4,1,3,3,3,3
6639,6,4,2,3,3,3,3
6643,2,4,6,3,3,3,3
6652,4,4,2,3,3,3,3
6654,4,4,1,3,3,3,3
6655,5,4,2,3,3,3,3
6657,2,4,4,3,3,3,3
6661,4,4,1,3,3,3,3
6666,4,4,3,3,3,3,3
6675,6,4,4,3,3,3,3
6679,6,4,4,3,3,3,3
6683,4,4,2,3,3,3,3
6684,6,4,1,3,3,3,3
6689,4,4,5,3,3,3,3
6690,6,4,5,3,3,3,3
6693,6,4,1,3,3,3,3
6695,6,4,3,3,3,3,3
6696,4,4,6,3,3,3,3
6698,6,4,2,3,3,3,3
6699,5,4,6,3,3,3,3
6700,4,4,2,3,3,3,3
6702,6,4,6,3,3,3,3
6705,6,4,6,3,3,3,3
6709,6,4,1,3,3,3,3
6710,4,4,5,3,3,3,3
6716,1,4,4,3,3,3,3
6719,6,4,1,3,3,3,3
6724,4,4,6,3,3,3,3
6726,4,4,5,3,3,3,3
6731,6,4,5,3,3,3,3
6732,4,4,6,3,3,3,3
6735,4,4,1,3,3,3,3
6737,4,4,4,3,3,3,3
6751,6,4,1,3,3,3,3
6752,4,4,5,3,3,3,3
6760,2,4,6,3,3,3,3
6762,4,4,2,3,3,3,3
6769,2,4,4,3,3,3,3
6775,6,4,2,3,3,3,3
6778,6,4,4,3,3,3,3
6780,4,4,6,3,3,3,3
6782,6,4,6,3,3,3,3
6785,4,4,6,3,3,3,3
6787,4,4,1,3,3,3,3
6789,4,4,1,3,3,3,3
6795,4,4,6,3,3,3,3
6798,6,4,4,3,3,3,3
6800,5,4,4,3,3,3,3
6806,4,4,2,3,3,3,3
6807,4,4,5,3,3,3,3
6824,4,4,1,3,3,3,3
6825,4,4,2,3,3,3,3
6831,2,4,1,3,3,3,3
6845,6,4,1,3,3,3,3
6849,6,4,5,3,3,3,3
6856,6,4,5,3,3,3,3
6857,4,4,4,3,3,3,3
6865,4,4,2,3,3,3,3
6867,4,4,5,3,3,3,3
6871,2,4,5,3,3,3,3
6872,6,4,2,3,3,3,3
6874,6,4,5,3,3,3,3
6876,4,4,6,3,3,3,3
6878,4,4,3,3,3,3,3
6880,4,4,6,3,3,3,3
6885,4,4,5,3,3,3,3
6888,4,4,2,3,3,3,3
6892,6,4,5,3,3,3,3
6893,6,4,2,3,3,3,3
6910,4,4,6,3,3,3,3
6911,5,4,5,3,3,3,3
6922,4,4,1,3,3,3,3
6927,4,4,5,3,3,3,3
6941,1,4,3,3,3,3,3
6943,2,4,4,3,3,3,3
6951,6,4,6,3,3,3,3
6952,2,4,6,3,3,3,3
6953,4,4,5,3,3,3,3
6976,1,4,5,3,3,3,3
6978,6,4,5,3,3,3,3
6982,2,4,3,3,3,3,3
6984,4,4,2,3,3,3,3
6989,5,4,5,3,3,3,3
6991,6,4,5,3,3,3,3
6998,4,4,3,3,3,3,3
7000,4,4,1,3,3,3,3
7005,6,4,5,3,3,3,3
7016,6,4,6,3,3,3,3
7018,6,4,4,3,3,3,3
7022,6,4,4,3,3,3,3
7023,4,4,5,3,3,3,3
7029,4,4,5,3,3,3,3
7030,4,4,2,3,3,3,3
7035,3,4,4,3,3,3,3
7036,4,4,5,3,3,3,3
7038,4,4,2,3,3,3,3
7042,2,4,2,3,3,3,3
7046,2,4,6,3,3,3,3
7047,4,4,6,3,3,3,3
7055,6,4,4,3,3,3,3
7057,4,4,4,3,3,3,3
7062,4,4,3,3,3,3,3
7067,4,4,2,3,3,3,3
7078,6,4,3,3,3,3,3
7089,4,4,5,3,3,3,3
7090,4,4,2,3,3,3,3
7106,6,4,4,3,3,3,3
7107,6,4,1,3,3,3,3
7108,4,4,3,3,3,3,3
7110,4,4,2,3,3,3,3
7115,4,4,6,3,3,3,3
7120,2,4,3,3,3,3,3
7122,5,4,3,3,3,3,3
7131,4,4,6,3,3,3,3
7145,6,4,4,3,3,3,3
7147,6,4,5,3,3,3,3
7156,4,4,2,3,3,3,3
7160,2,4,3,3,3,3,3
7163,6,4,6,3,3,3,3
7167,4,4,2,3,3,3,3
7171,4,4,2,3,3,3,3
7179,6,4,2,3,3,3,3
7181,4,4,1,3,3,3,3
7182,3,4,1,3,3,3,3
7189,6,4,5,3,3,3,3
7193,6,4,2,3,3,3,3
7195,6,4,6,3,3,3,3
7197,4,4,1,3,3,3,3
7201,6,4,3,3,3,3,3
7206,4,4,2,3,3,3,3
7210,4,4,4,3,3,3,3
7216,6,4,5,3,3,3,3
7230,6,4,2,3,3,3,3
7231,4,4,4,3,3,3,3
7235,4,4,2,3,3,3,3
7245,5,4,5,3,3,3,3
7248,4,4,1,3,3,3,3
7252,6,4,1,3,3,3,3
7258,3,4,2,3,3,3,3
7261,6,4,3,3,3,3,3
7262,4,4,6,3,3,3,3
7263,6,4,3,3,3,3,3
7264,4,4,1,3,3,3,3
7267,6,4,6,3,3,3,3
7270,6,4,1,3,3,3,3
7279,4,4,3,3,3,3,3
7298,4,4,2,3,3,3,3
7321,4,4,5,3,3,3,3
7325,3,4,3,3,3,3,3
7330,2,4,5,3,3,3,3
7338,4,4,5,3,3,3,3
7339,4,4,6,3,3,3,3
7340,4,4,2,3,3,3,3
7341,6,4,2,3,3,3,3
7348,6,4,4,3,3,3,3
7350,6,4,6,3,3,3,3
7354,6,4,5,3,3,3,3
7357,4,4,1,3,3,3,3
7358,4,4,2,3,3,3,3
7363,1,4,2,3,3,3,3
7364,6,4,6,3,3,3,3
7370,6,4,1,3,3,3,3
7375,6,4,3,3,3,3,3
7379,6,4,6,3,3,3,3
7384,4,4,3,3,3,3,3
7393,6,4,5,3,3,3,3
7398,6,4,3,3,3,3,3
7409,6,4,6,3,3,3,3
7411,4,4,3,3,3,3,3
7415,4,4,1,3,3,3,3
7420,6,4,1,3,3,3,3
7424,6,4,4,3,3,3,3
7426,6,4,6,3,3,3,3
7427,4,4,4,3,3,3,3
7442,4,4,6,3,3,3,3
7453,4,4,4,3,3,3,3
7454,6,4,3,3,3,3,3
7456,1,4,6,3,3,3,3
7461,4,4,4,3,3,3,3
7471,3,4,4,3,3,3,3
7473,6,4,6,3,3,3,3
7477,4,4,1,3,3,3,3
7485,4,4,5,3,3,3,3
7491,3,4,5,3,3,3,3
7496,6,4,2,3,3,3,3
7500,4,4,6,3,3,3,3
7503,6,4,4,3,3,3,3
7505,6,4,2,3,3,3,3
7521,4,4,1,3,3,3,3
7529,6,4,6,3,3,3,3
7533,4,4,1,3,3,3,3
7535,1,4,6,3,3,3,3
7540,4,4,4,3,3,3,3
7543,4,4,3,3,3,3,3
7572,4,4,6,3,3,3,3
7575,4,4,2,3,3,3,3
7582,6,4,3,3,3,3,3
7585,6,4,6,3,3,3,3
7595,6,4,6,3,3,3,3
7605,6,4,4,3,3,3,3
7608,6,4,1,3,3,3,3
7613,4,4,1,3,3,3,3
7616,4,4,5,3,3,3,3
7619,4,4,2,3,3,3,3
7621,6,4,6,3,3,3,3
7622,4,4,5,3,3,3,3
7623,3,4,5,3,3,3,3
7628,5,4,4,3,3,3,3
7630,1,4,3,3,3,3,3
7635,4,4,4,3,3,3,3
7640,4,4,2,3,3,3,3
7642,4,4,4,3,3,3,3
7647,6,4,5,3,3,3,3
7648,4,4,1,3,3,3,3
7650,4,4,4,3,3,3,3
7655,6,4,6,3,3,3,3
7656,4,4,5,3,3,3,3
7657,6,4,4,3,3,3,3
7662,6,4,6,3,3,3,3
7670,6,4,1,3,3,3,3
7680,4,4,2,3,3,3,3
