our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
2328,2,4,2,2,2,2,1
2370,2,4,1,2,2,3,1
2405,2,4,3,3,3,3,3
2426,2,4,2,3,3,3,3
2490,4,4,1,2,2,3,1
2553,4,4,2,3,3,3,3
2560,4,4,2,2,2,2,1
2581,2,4,2,3,3,3,3
2616,4,4,4,3,3,3,3
2630,2,4,4,3,3,3,3
2679,2,4,4,3,3,3,3
2721,2,4,3,3,3,3,3
2786,4,4,4,1,1,1,1
2829,4,4,2,3,3,3,3
2861,2,4,1,2,2,3,1
2868,4,4,2,2,2,2,1
2879,2,4,3,2,2,3,1
2900,4,4,4,3,3,3,3
2921,2,4,1,2,2,3,1
2979,4,4,1,3,3,3,3
3007,4,4,3,3,3,3,3
3039,2,4,2,2,2,2,1
3067,2,4,4,3,3,3,3
3095,2,4,3,3,3,3,3
3104,4,4,2,3,3,3,3
3134,2,4,2,2,2,2,1
3171,2,4,4,2,2,2,1
3207,2,4,4,3,3,3,3
3264,2,4,1,2,2,3,1
3278,4,4,3,2,2,3,1
3292,4,4,2,3,3,3,3
3303,2,4,1,3,3,3,3
3328,4,4,2,3,3,3,3
3374,4,4,2,3,3,3,3
3402,4,4,3,3,3,3,3
3430,4,4,1,3,3,3,3
3469,2,4,2,2,2,2,1
3492,2,4,1,3,3,3,3
3559,2,4,2,3,3,3,3
3587,4,4,3,2,2,3,1
3650,4,4,3,2,2,3,1
3710,4,4,1,2,2,3,1
3717,4,4,2,3,3,3,3
3745,2,4,3,2,2,3,1
3754,2,4,4,3,3,3,3
3768,4,4,2,3,3,3,3
3789,4,4,1,2,2,3,1
3796,4,4,3,3,3,3,3
3819,4,4,1,3,3,3,3
3909,4,4,4,3,3,3,3
3957,2,4,2,2,2,2,1
3996,4,4,1,2,2,3,1
4054,4,4,2,2,2,2,1
4082,4,4,1,2,2,3,1
4089,4,4,3,3,3,3,3
4138,4,4,4,3,3,3,3
4152,4,4,2,3,3,3,3
4295,4,4,2,2,2,2,1
4346,4,4,1,3,3,3,3
4392,4,4,2,3,3,3,3
4429,4,4,4,3,3,3,3
4436,4,4,2,2,2,2,1
4471,4,4,2,3,3,3,3
4492,4,4,2,3,3,3,3
4535,4,4,3,2,2,3,1
4597,4,4,2,2,2,2,1
4604,2,4,2,2,2,2,1
4711,2,4,2,3,3,3,3
4719,2,4,1,3,3,3,3
4747,2,4,1,2,2,3,1
4845,4,4,4,2,2,2,1
4908,4,4,1,2,2,3,1
4935,4,4,3,2,2,3,1
5051,4,4,2,2,2,2,1
5102,4,4,3,2,2,3,1
5131,4,4,4,2,2,2,1
5238,4,4,2,2,2,2,1
5259,4,4,3,2,2,3,1
5273,4,4,2,2,2,2,1
5280,2,4,1,2,2,3,1
5331,4,4,1,2,2,3,1
5340,4,4,4,2,2,2,1
5382,4,4,4,3,3,3,3
5389,4,4,1,3,3,3,3
5452,4,4,1,2,2,3,1
5533,4,4,2,3,3,3,3
5547,4,4,3,3,3,3,3
5621,2,4,1,2,2,3,1
5656,2,4,2,2,2,2,1
5818,4,4,1,2,2,3,1
5839,2,4,4,3,3,3,3
5846,2,4,4,3,3,3,3
5892,2,4,4,2,2,2,1
5913,2,4,4,2,2,2,1
5952,4,4,2,2,2,2,1
5994,4,4,2,3,3,3,3
6008,2,4,2,3,3,3,3
6015,2,4,2,2,2,2,1
6040,2,4,4,3,3,3,3
6061,4,4,2,3,3,3,3
6084,4,4,3,2,2,3,1
6105,4,4,1,2,2,3,1
6187,2,4,3,2,2,3,1
6292,2,4,1,3,3,3,3
6362,2,4,4,2,2,2,1
6391,4,4,1,2,2,3,1
6412,4,4,2,2,2,2,1
6440,2,4,1,2,2,3,1
6474,4,4,4,2,2,2,1
6523,2,4,1,2,2,3,1
6546,2,4,3,2,2,3,1
6553,2,4,3,2,2,3,1
6625,2,4,3,2,2,3,1
6634,2,4,1,2,2,3,1
6655,2,4,3,2,2,3,1
6676,2,4,3,2,2,3,1
6704,2,4,3,2,2,3,1
6734,4,4,4,2,2,2,1
6741,2,4,1,2,2,3,1
6790,4,4,2,2,2,2,1
6866,4,4,4,3,3,3,3
6908,4,4,1,2,2,3,1
6943,2,4,3,2,2,3,1
6971,2,4,2,2,2,2,1
7131,2,4,3,2,2,3,1
7194,2,4,3,2,2,3,1
7283,2,4,1,2,2,3,1
7311,2,4,2,2,2,2,1
7325,2,4,1,2,2,3,1
7434,4,4,4,2,2,2,1
7441,4,4,1,2,2,3,1
7503,2,4,4,2,2,2,1
7524,2,4,3,2,2,3,1
7615,2,4,4,3,3,3,3
7622,2,4,1,2,2,3,1
7643,4,4,3,2,2,3,1
7691,2,4,2,2,2,2,1
7764,2,4,2,2,2,2,1
7778,2,4,1,2,2,3,1
7820,2,4,2,2,2,2,1
7855,2,4,2,2,2,2,1
7876,4,4,2,3,3,1,1
7896,2,4,1,2,2,3,1
7903,2,4,3,2,2,3,1
7931,2,4,3,2,2,3,1
7966,4,4,2,3,3,3,3
7982,2,4,1,2,2,3,1
8003,2,4,2,2,2,2,1
8017,4,4,1,3,3,3,3
8051,2,4,1,2,2,3,1
8065,2,4,2,2,2,2,1
8086,2,4,1,2,2,3,1
8128,2,4,2,3,3,3,3
8206,4,4,2,2,2,2,1
8213,2,4,2,2,2,2,1
8227,2,4,2,2,2,2,1
8269,2,4,3,2,2,3,1
8290,4,4,2,2,2,2,1
8297,2,4,4,2,2,2,1
8336,4,4,2,3,3,3,3
8368,2,4,1,2,2,3,1
8414,4,4,3,2,2,3,1
8421,4,4,3,2,2,3,1
8458,4,4,4,2,2,2,1
8465,4,4,4,3,3,3,3
8522,2,4,4,2,2,2,1
8571,2,4,4,2,2,2,1
8587,2,4,1,3,3,3,3
8594,2,4,2,2,2,2,1
8628,2,4,3,2,2,3,1
8635,4,4,3,2,2,3,1
8653,4,4,4,3,3,3,3
8664,2,4,1,3,3,3,3
8685,4,4,3,3,3,3,3
8707,2,4,1,2,2,3,1
8728,4,4,2,2,2,2,1
8806,2,4,4,3,3,3,3
8831,4,4,1,2,2,3,1
8877,4,4,3,2,2,3,1
8891,2,4,2,2,2,2,1
8912,4,4,3,2,2,3,1
8926,4,4,2,2,2,2,1
8965,4,4,3,2,2,3,1
9014,4,4,3,2,2,3,1
