our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
3350,6,4,6,3,3,3,3
3358,1,4,5,1,3,2,1
3359,1,4,3,1,3,2,1
3362,1,4,4,1,3,3,1
3368,4,4,5,3,3,3,3
3371,1,4,2,1,3,1,1
3377,4,4,4,3,3,3,3
3380,3,4,2,2,3,1,1
3383,1,4,4,1,3,3,1
3402,1,4,1,1,3,1,1
3414,3,4,6,2,3,3,1
3421,1,4,4,1,3,3,1
3434,4,4,2,3,3,3,3
3436,4,4,3,3,3,3,3
3441,1,4,1,1,3,1,1
3442,1,4,5,1,3,2,1
3445,1,4,3,1,3,2,1
3456,4,4,6,3,3,3,3
3479,1,4,6,3,3,3,3
3485,3,4,2,2,3,1,1
3491,1,4,2,3,3,3,3
3492,4,4,6,3,3,3,3
3510,3,4,5,2,3,2,1
3532,1,4,1,1,3,1,1
3534,4,4,3,3,3,3,3
3536,6,4,3,3,3,3,3
3549,3,4,1,2,3,1,1
3552,4,4,1,3,3,3,3
3570,4,4,2,3,3,3,3
3589,1,4,6,1,3,3,1
3597,1,4,1,3,3,3,3
3601,3,4,1,2,3,1,1
3603,3,4,2,2,3,1,1
3616,3,4,6,2,3,3,1
3617,6,4,1,3,3,3,3
3619,3,4,5,2,3,2,1
3626,3,4,5,3,3,3,3
3628,5,4,4,2,3,3,1
3642,6,4,3,3,3,3,3
3651,6,4,2,3,3,3,3
3665,5,4,4,3,3,3,3
3669,4,4,2,3,3,3,3
3671,3,4,2,2,3,1,1
3679,4,4,3,3,3,3,3
3687,1,4,5,1,3,2,1
3690,1,4,1,1,3,1,1
3691,1,4,4,1,3,3,1
3692,6,4,2,3,3,3,3
3693,3,4,3,3,3,3,3
3699,6,4,2,3,3,3,3
3707,3,4,5,3,3,3,3
3712,4,4,5,3,3,3,3
3713,5,4,1,2,3,1,1
3715,1,4,3,1,3,2,1
3724,4,4,3,3,3,3,3
3729,1,4,3,1,3,2,1
3734,1,4,3,1,3,2,1
3739,1,4,2,1,3,1,1
3744,4,4,4,3,3,3,3
3757,6,4,6,3,3,3,3
3759,1,4,4,1,3,3,1
3760,5,4,1,3,3,3,3
3762,4,4,4,3,3,3,3
3764,1,4,5,1,3,2,1
3765,5,4,6,2,3,3,1
3766,3,4,3,3,3,3,3
3772,6,4,3,3,3,3,3
3776,4,4,1,3,3,3,3
3778,3,4,1,2,3,1,1
3783,4,4,3,3,3,3,3
3784,1,4,3,1,3,2,1
3791,6,4,4,3,3,3,3
3809,4,4,5,3,3,3,3
3810,5,4,3,3,3,3,3
3822,3,4,4,2,3,3,1
3834,6,4,1,3,3,3,3
3855,1,4,4,1,3,3,1
3863,3,4,4,3,3,3,3
3866,1,4,2,1,3,1,1
3871,4,4,5,3,3,3,3
3874,6,4,4,3,3,3,3
3881,1,4,5,3,3,3,3
3882,1,4,3,1,3,2,1
3895,4,4,1,3,3,3,3
3901,1,4,4,3,3,3,3
3909,1,4,6,1,3,3,1
3913,3,4,1,2,3,1,1
3922,6,4,2,3,3,3,3
3944,3,4,6,2,3,3,1
3945,1,4,1,1,3,1,1
3946,4,4,1,3,3,3,3
3948,1,4,6,1,3,3,1
3969,5,4,4,3,3,3,3
3972,1,4,5,1,3,2,1
3973,4,4,4,3,3,3,3
3977,1,4,3,1,3,2,1
3987,1,4,5,1,3,2,1
3989,1,4,4,1,3,3,1
3993,1,4,4,1,3,3,1
3999,3,4,6,2,3,3,1
4000,1,4,2,1,3,1,1
4003,5,4,1,2,3,1,1
4007,1,4,6,1,3,3,1
4008,1,4,1,1,3,1,1
4012,6,4,4,3,3,3,3
4016,4,4,3,3,3,3,3
4025,1,4,3,1,3,2,1
4028,5,4,6,2,3,3,1
4031,1,4,3,1,3,2,1
4038,6,4,1,3,3,3,3
4040,1,4,1,1,3,1,1
4042,1,4,1,1,3,1,1
4043,3,4,4,2,3,3,1
4045,3,4,2,2,3,1,1
4049,1,4,3,1,3,2,1
4060,4,4,1,3,3,3,3
4062,4,4,1,3,3,3,3
4066,4,4,5,3,3,3,3
4069,1,4,4,1,3,3,1
4099,3,4,4,2,3,3,1
4100,3,4,2,2,3,1,1
4102,4,4,3,3,3,3,3
4104,1,4,2,1,3,1,1
4105,3,4,2,3,3,3,3
4127,1,4,1,3,3,3,3
4134,4,4,3,3,3,3,3
4153,1,4,4,1,3,3,1
4160,1,4,2,1,3,1,1
4167,6,4,3,3,3,3,3
4179,1,4,1,1,3,1,1
4184,1,4,5,1,3,2,1
4187,1,4,6,1,3,3,1
4195,1,4,3,1,3,2,1
4196,6,4,6,3,3,3,3
4205,1,4,1,1,3,1,1
4209,1,4,2,1,3,1,1
4219,1,4,6,1,3,3,1
4232,3,4,4,2,3,3,1
4243,3,4,4,2,3,3,1
4247,1,4,3,1,3,2,1
4259,1,4,6,1,3,3,1
4262,6,4,5,3,3,3,3
4263,4,4,4,3,3,3,3
4270,5,4,4,2,3,3,1
4275,1,4,5,1,3,2,1
4278,5,4,2,2,3,1,1
4284,1,4,1,1,3,1,1
4286,4,4,3,3,3,3,3
4289,1,4,1,1,3,1,1
4299,4,4,6,3,3,3,3
4307,1,4,4,1,3,3,1
4308,1,4,1,1,3,1,1
4315,1,4,2,1,3,1,1
4321,3,4,4,2,3,3,1
4340,1,4,3,1,3,2,1
4342,3,4,3,2,3,2,1
4350,4,4,1,3,3,3,3
4352,1,4,4,1,3,3,1
4353,4,4,5,3,3,3,3
4360,1,4,4,1,3,3,1
4364,1,4,5,1,3,2,1
4371,1,4,1,1,3,1,1
4377,1,4,4,1,3,3,1
4382,6,4,6,3,3,3,3
4385,1,4,3,1,3,2,1
4387,1,4,3,1,3,2,1
4397,4,4,2,3,3,3,3
4409,1,4,2,1,3,1,1
4421,1,4,2,1,3,1,1
4427,1,4,4,1,3,3,1
4431,1,4,1,1,3,1,1
4448,1,4,6,1,3,3,1
4449,4,4,4,3,3,3,3
4458,4,4,5,3,3,3,3
4459,4,4,3,3,3,3,3
4465,1,4,5,1,3,2,1
4470,1,4,6,1,3,3,1
4479,5,4,6,3,3,3,3
4481,1,4,5,1,3,2,1
4485,1,4,3,1,3,2,1
4492,1,4,5,1,3,2,1
4494,1,4,6,1,3,3,1
4503,3,4,4,2,3,3,1
4511,3,4,5,2,3,2,1
4530,1,4,2,1,3,1,1
4532,6,4,2,3,3,3,3
4535,4,4,2,3,3,3,3
4536,4,4,3,3,3,3,3
4538,4,4,6,3,3,3,3
4549,1,4,4,1,3,3,1
4553,1,4,2,1,3,1,1
4559,3,4,4,2,3,3,1
4562,1,4,5,1,3,2,1
4577,1,4,5,1,3,2,1
4579,1,4,4,1,3,3,1
4583,3,4,6,2,3,3,1
4587,1,4,1,1,3,1,1
4589,3,4,6,2,3,3,1
4592,3,4,5,2,3,2,1
4598,6,4,2,3,3,3,3
4600,3,4,3,2,3,2,1
4629,6,4,6,3,3,3,3
4632,1,4,1,1,3,1,1
4634,1,4,3,1,3,2,1
4635,1,4,6,1,3,3,1
4641,3,4,6,2,3,3,1
4642,4,4,1,3,3,3,3
4654,4,4,6,3,3,3,3
4656,4,4,6,3,3,3,3
4661,3,4,5,2,3,2,1
4665,6,4,6,3,3,3,3
4678,1,4,2,1,3,1,1
4681,1,4,2,1,3,1,1
4684,1,4,5,1,3,2,1
4686,1,4,4,1,3,3,1
4692,4,4,3,3,3,3,3
4694,1,4,4,1,3,3,1
4698,3,4,1,2,3,1,1
4702,1,4,3,1,3,2,1
4708,5,4,6,2,3,3,1
4713,6,4,3,3,3,3,3
4721,1,4,5,1,3,2,1
4728,1,4,1,1,3,1,1
4737,1,4,4,1,3,3,1
4748,4,4,4,3,3,3,3
4753,5,4,1,3,3,3,3
4757,1,4,1,1,3,1,1
