our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
3696,4,4,1,3,3,3,3
3745,4,4,2,2,2,2,1
3796,4,4,3,3,3,3,3
3826,4,4,4,3,3,3,3
3840,4,4,4,3,3,3,3
3888,4,4,3,2,2,3,1
3916,4,4,4,2,2,2,1
3923,4,4,4,2,2,2,1
3930,4,4,3,3,3,3,3
3943,4,4,1,2,2,3,1
3964,4,4,4,3,3,3,3
4033,4,4,4,3,3,3,3
4040,4,4,4,2,2,2,1
4061,4,4,3,3,3,3,3
4103,4,4,4,2,2,2,1
4145,4,4,2,2,2,2,1
4152,4,4,4,3,3,3,3
4235,2,4,2,3,3,3,3
4271,4,4,2,3,3,3,3
4353,4,4,4,3,3,3,3
4429,4,4,4,3,3,3,3
4471,4,4,4,3,3,3,3
4510,4,4,4,3,3,3,3
4604,4,4,4,2,2,2,1
4620,4,4,4,2,2,2,1
4627,4,4,2,2,2,2,1
4641,4,4,1,2,2,3,1
4704,4,4,1,3,3,3,3
4803,4,4,2,2,2,2,1
4887,4,4,1,2,2,3,1
4924,4,4,3,3,3,3,3
4949,4,4,3,3,3,3,3
5086,4,4,1,2,2,3,1
5266,4,4,4,3,3,3,3
5273,4,4,1,2,2,3,1
5315,4,4,1,2,2,3,1
5361,4,4,2,2,2,2,1
5473,4,4,1,3,3,3,3
5547,4,4,2,3,3,3,3
5554,4,4,1,2,2,3,1
5570,4,4,3,2,2,3,1
5600,2,4,1,2,2,3,1
5614,4,4,1,2,2,3,1
5642,4,4,3,3,3,3,3
5698,4,4,4,2,2,2,1
5705,4,4,2,2,2,2,1
5765,4,4,4,2,2,2,1
5832,4,4,4,2,2,2,1
5878,4,4,4,2,2,2,1
5913,4,4,3,2,2,3,1
5920,4,4,4,2,2,2,1
5938,2,4,1,2,2,3,1
5959,4,4,3,2,2,3,1
5973,4,4,1,2,2,3,1
6008,2,4,4,3,3,3,3
6015,4,4,2,2,2,2,1
6047,4,4,3,2,2,3,1
6091,4,4,2,2,2,2,1
6105,2,4,1,2,2,3,1
6114,4,4,1,2,2,3,1
6132,4,4,3,2,2,3,1
6139,4,4,1,3,3,3,3
6236,4,4,4,2,2,2,1
6252,4,4,2,2,2,2,1
6281,4,4,4,3,3,3,3
6292,4,4,4,3,3,3,3
6334,2,4,4,2,2,2,1
6341,2,4,4,2,2,2,1
6398,4,4,2,2,2,2,1
6419,2,4,1,2,2,3,1
6433,4,4,4,2,2,2,1
6495,2,4,1,2,2,3,1
6516,2,4,1,2,2,3,1
6539,2,4,1,2,2,3,1
6553,4,4,2,2,2,2,1
6567,2,4,1,2,2,3,1
6574,2,4,1,2,2,3,1
6588,2,4,4,2,2,2,1
6602,4,4,4,2,2,2,1
6641,2,4,2,2,2,2,1
6648,2,4,4,2,2,2,1
6697,2,4,4,2,2,2,1
6755,4,4,2,2,2,2,1
6762,4,4,3,2,2,3,1
6866,2,4,3,3,3,3,3
6929,2,4,4,2,2,2,1
6950,4,4,4,2,2,2,1
6971,4,4,1,2,2,3,1
7006,2,4,3,2,2,3,1
7013,2,4,3,1,3,2,1
7031,2,4,4,2,2,2,1
7194,4,4,3,2,2,3,1
7222,2,4,3,2,2,3,1
7263,4,4,2,2,2,2,1
7290,4,4,1,2,2,3,1
7318,4,4,4,2,2,2,1
7339,2,4,1,2,2,3,1
7360,4,4,1,3,3,3,3
7425,4,4,4,2,2,2,1
7468,2,4,3,2,2,3,1
7538,2,4,3,2,2,3,1
7545,4,4,4,2,2,2,1
7566,4,4,3,2,2,3,1
7573,4,4,3,2,2,3,1
7594,2,4,2,2,2,2,1
7608,2,4,3,2,2,3,1
7636,4,4,3,2,2,3,1
7684,4,4,3,2,2,3,1
7698,4,4,1,2,2,3,1
7771,4,4,1,2,2,3,1
7799,4,4,2,2,2,2,1
7820,4,4,1,2,2,3,1
7841,2,4,3,2,2,3,1
7959,2,4,3,2,2,3,1
8024,4,4,1,2,2,3,1
8044,2,4,3,2,2,3,1
8051,4,4,3,2,2,3,1
8065,4,4,2,2,2,2,1
8086,4,4,3,2,2,3,1
8100,2,4,1,2,2,3,1
8142,2,4,1,3,3,3,3
8192,2,4,1,3,3,3,3
8206,2,4,2,2,2,2,1
8213,4,4,1,2,2,3,1
8220,2,4,2,2,2,2,1
8241,2,4,2,2,2,2,1
8255,2,4,3,2,2,3,1
8262,2,4,4,2,2,2,1
8269,4,4,4,2,2,2,1
8297,4,4,1,2,2,3,1
8435,4,4,1,2,2,3,1
8442,2,4,2,2,2,2,1
8451,2,4,2,2,2,2,1
8536,4,4,3,2,2,3,1
8571,4,4,2,2,2,2,1
8601,4,4,1,3,3,3,3
8671,2,4,4,2,2,2,1
8678,2,4,4,2,2,2,1
8696,2,4,1,2,2,3,1
8756,2,4,2,2,2,2,1
8799,2,4,3,2,2,3,1
8817,2,4,1,2,2,3,1
8972,2,4,1,2,2,3,1
8979,2,4,4,2,2,2,1
