our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
4455,1,4,4,1,3,3,1
4457,1,4,3,1,3,2,1
4470,1,4,6,1,3,3,1
4472,1,4,4,1,3,3,1
4474,1,4,1,1,3,1,1
4484,4,4,5,3,3,3,3
4486,1,4,3,1,3,2,1
4496,1,4,4,1,3,3,1
4501,4,4,6,3,3,3,3
4505,1,4,3,1,3,2,1
4510,1,4,2,1,3,1,1
4516,1,4,4,1,3,3,1
4517,1,4,1,1,3,1,1
4528,1,4,6,1,3,3,1
4529,1,4,5,1,3,2,1
4530,1,4,2,1,3,1,1
4541,4,4,5,3,3,3,3
4542,1,4,1,1,3,1,1
4559,1,4,3,1,3,2,1
4561,1,4,4,1,3,3,1
4574,1,4,4,1,3,3,1
4575,2,4,2,1,3,1,1
4579,1,4,6,1,3,3,1
4597,1,4,6,1,3,3,1
4598,4,4,4,3,3,3,3
4602,5,4,3,2,3,2,1
4616,1,4,2,1,3,1,1
4620,1,4,6,1,3,3,1
4621,4,4,3,3,3,3,3
4631,4,4,2,3,3,3,3
4632,1,4,1,1,3,1,1
4642,4,4,6,3,3,3,3
4648,3,4,1,2,3,1,1
4651,1,4,5,1,3,2,1
4656,4,4,2,3,3,3,3
4662,6,4,1,3,3,3,3
4665,4,4,1,3,3,3,3
4677,6,4,4,3,3,3,3
4689,4,4,3,3,3,3,3
4698,1,4,5,1,3,2,1
4703,6,4,4,3,3,3,3
4704,1,4,6,1,3,3,1
4705,1,4,1,1,3,1,1
4706,4,4,2,3,3,3,3
4709,1,4,2,1,3,1,1
4715,1,4,1,1,3,1,1
4720,1,4,3,1,3,2,1
4727,1,4,2,1,3,1,1
4733,2,4,2,1,3,1,1
4736,4,4,4,3,3,3,3
4740,1,4,1,1,3,1,1
4742,1,4,5,1,3,2,1
4760,1,4,6,1,3,3,1
4777,1,4,2,1,3,1,1
4779,5,4,6,3,3,3,3
4786,1,4,5,1,3,2,1
4791,1,4,3,1,3,2,1
4794,1,4,6,1,3,3,1
4809,1,4,6,1,3,3,1
4810,1,4,1,1,3,1,1
4811,1,4,4,1,3,3,1
4813,1,4,5,1,3,2,1
4814,1,4,2,1,3,1,1
4815,4,4,4,3,3,3,3
4823,4,4,5,3,3,3,3
4828,1,4,3,1,3,2,1
4848,1,4,3,1,3,2,1
4852,1,4,2,1,3,1,1
4857,1,4,2,1,3,1,1
4859,4,4,2,3,3,3,3
4864,1,4,5,1,3,2,1
4866,1,4,4,1,3,3,1
4874,1,4,2,1,3,1,1
4880,1,4,2,1,3,1,1
4885,1,4,3,1,3,2,1
4891,1,4,3,1,3,2,1
4892,1,4,3,1,3,2,1
4904,4,4,5,3,3,3,3
4920,3,4,4,3,3,3,3
4921,4,4,1,3,3,3,3
4927,1,4,6,1,3,3,1
4931,1,4,2,1,3,1,1
4932,6,4,3,3,3,3,3
4938,1,4,5,1,3,2,1
4941,4,4,4,3,3,3,3
4943,1,4,6,1,3,3,1
4946,1,4,4,1,3,3,1
4948,1,4,3,1,3,2,1
4950,1,4,6,1,3,3,1
4954,1,4,6,1,3,3,1
4966,1,4,6,1,3,3,1
4978,1,4,5,1,3,2,1
4985,1,4,1,1,3,1,1
4992,3,4,4,2,3,3,1
4996,1,4,6,1,3,3,1
5005,1,4,1,1,3,1,1
5006,1,4,1,1,3,1,1
5008,1,4,2,1,3,1,1
5033,4,4,6,3,3,3,3
5036,4,4,6,3,3,3,3
5038,4,4,6,3,3,3,3
5040,5,4,4,2,3,3,1
5058,1,4,2,1,3,1,1
5059,1,4,6,1,3,3,1
5062,1,4,6,1,3,3,1
5072,6,4,1,3,3,3,3
5073,1,4,4,1,3,3,1
5077,6,4,3,3,3,3,3
5082,4,4,3,3,3,3,3
5085,4,4,4,3,3,3,3
5086,1,4,4,1,3,3,1
5087,1,4,2,1,3,1,1
5092,3,4,1,2,3,1,1
5101,1,4,3,1,3,2,1
5109,4,4,4,3,3,3,3
5118,1,4,2,1,3,1,1
5119,6,4,4,3,3,3,3
5121,1,4,4,1,3,3,1
5123,3,4,4,2,3,3,1
5124,1,4,1,1,3,1,1
5129,1,4,2,1,3,1,1
5134,1,4,3,1,3,2,1
5141,4,4,6,3,3,3,3
5146,1,4,3,1,3,2,1
5147,1,4,6,1,3,3,1
5153,1,4,6,1,3,3,1
5160,1,4,5,1,3,2,1
5161,1,4,2,1,3,1,1
5164,1,4,1,1,3,1,1
5168,5,4,5,2,3,2,1
5170,4,4,6,3,3,3,3
5179,6,4,3,3,3,3,3
5182,1,4,2,1,3,1,1
5185,6,4,1,3,3,3,3
5186,4,4,2,3,3,3,3
5191,4,4,3,3,3,3,3
5202,1,4,6,1,3,3,1
5204,3,4,3,2,3,2,1
5220,1,4,1,1,3,1,1
5224,1,4,3,1,3,2,1
5225,4,4,5,3,3,3,3
5236,1,4,5,1,3,2,1
5238,1,4,4,1,3,3,1
5245,1,4,1,1,3,1,1
5246,1,4,5,1,3,2,1
5248,1,4,4,1,3,3,1
5254,6,4,6,3,3,3,3
5256,1,4,3,1,3,2,1
5268,1,4,4,1,3,3,1
5269,1,4,6,1,3,3,1
5271,6,4,1,3,3,3,3
5272,1,4,5,1,3,2,1
5274,1,4,2,1,3,1,1
5284,4,4,3,3,3,3,3
5297,4,4,5,3,3,3,3
5301,4,4,5,3,3,3,3
5302,4,4,6,3,3,3,3
5303,6,4,4,3,3,3,3
5305,1,4,4,1,3,3,1
5307,1,4,4,1,3,3,1
5308,1,4,3,1,3,2,1
5319,1,4,3,1,3,2,1
5322,1,4,5,1,3,2,1
5328,1,4,5,1,3,2,1
5332,1,4,1,1,3,1,1
5334,1,4,4,1,3,3,1
5335,1,4,3,1,3,2,1
5337,1,4,5,1,3,2,1
5339,5,4,1,2,3,1,1
5348,2,4,6,1,3,3,1
5354,5,4,3,2,3,2,1
5363,6,4,1,3,3,3,3
5364,1,4,6,1,3,3,1
5372,2,4,4,1,3,3,1
5377,1,4,2,1,3,1,1
5379,1,4,3,1,3,2,1
5381,4,4,5,3,3,3,3
5419,5,4,2,2,3,1,1
5423,1,4,5,1,3,2,1
5425,1,4,1,1,3,1,1
5430,1,4,5,1,3,2,1
5437,5,4,4,2,3,3,1
5439,4,4,1,3,3,3,3
5455,1,4,4,1,3,3,1
5464,1,4,5,1,3,2,1
5473,1,4,1,1,3,1,1
5509,6,4,5,3,3,3,3
5515,4,4,4,3,3,3,3
5520,6,4,2,3,3,3,3
5527,6,4,5,3,3,3,3
5538,4,4,5,3,3,3,3
5540,4,4,1,3,3,3,3
5542,4,4,2,3,3,3,3
5544,6,4,6,3,3,3,3
5560,3,4,1,3,3,3,3
5567,4,4,5,3,3,3,3
5568,1,4,4,3,3,3,3
5570,4,4,1,3,3,3,3
5571,6,4,4,3,3,3,3
5574,3,4,3,3,3,3,3
5584,5,4,3,3,3,3,3
5586,4,4,1,3,3,3,3
5587,6,4,4,3,3,3,3
5588,4,4,6,3,3,3,3
5601,3,4,1,3,3,3,3
5606,4,4,4,3,3,3,3
5608,4,4,4,3,3,3,3
5611,5,4,6,3,3,3,3
5612,4,4,2,3,3,3,3
5618,4,4,5,3,3,3,3
5623,4,4,2,3,3,3,3
5625,6,4,1,3,3,3,3
5626,4,4,1,3,3,3,3
5627,4,4,2,3,3,3,3
5645,4,4,6,3,3,3,3
5649,6,4,1,3,3,3,3
5650,6,4,1,3,3,3,3
5663,4,4,1,3,3,3,3
5664,6,4,6,3,3,3,3
5665,6,4,2,3,3,3,3
5668,4,4,2,3,3,3,3
5677,4,4,3,3,3,3,3
5678,6,4,3,3,3,3,3
5682,4,4,6,3,3,3,3
5687,4,4,1,3,3,3,3
5688,3,4,3,3,3,3,3
5701,6,4,2,3,3,3,3
5703,4,4,1,3,3,3,3
5707,6,4,2,3,3,3,3
5711,6,4,1,3,3,3,3
5724,5,4,2,3,3,3,3
5729,6,4,1,3,3,3,3
5730,4,4,6,3,3,3,3
5731,6,4,3,3,3,3,3
5732,5,4,3,3,3,3,3
5734,5,4,3,2,3,2,1
5740,4,4,2,3,3,3,3
5745,4,4,4,3,3,3,3
5748,6,4,2,3,3,3,3
5751,5,4,1,3,3,3,3
5756,6,4,1,3,3,3,3
5761,6,4,4,3,3,3,3
5762,5,4,4,3,3,3,3
5767,6,4,4,3,3,3,3
5769,6,4,1,3,3,3,3
5771,5,4,1,3,3,3,3
5777,6,4,2,3,3,3,3
5788,4,4,2,3,3,3,3
5793,4,4,6,3,3,3,3
5796,4,4,3,3,3,3,3
5802,4,4,6,3,3,3,3
5804,6,4,1,3,3,3,3
5832,6,4,1,3,3,3,3
5834,6,4,1,3,3,3,3
5837,6,4,3,3,3,3,3
5846,4,4,3,3,3,3,3
5852,6,4,3,3,3,3,3
5858,4,4,4,3,3,3,3
5859,4,4,2,3,3,3,3
5860,6,4,4,3,3,3,3
5867,6,4,4,3,3,3,3
5871,6,4,1,3,3,3,3
5874,5,4,4,3,3,3,3
5884,4,4,5,3,3,3,3
5887,6,4,5,3,3,3,3
5899,6,4,1,3,3,3,3
5900,4,4,4,3,3,3,3
5905,4,4,2,3,3,3,3
5910,6,4,6,3,3,3,3
5911,4,4,6,3,3,3,3
5912,4,4,5,3,3,3,3
5925,6,4,5,3,3,3,3
5926,3,4,3,3,3,3,3
5930,3,4,5,3,3,3,3
5931,6,4,1,3,3,3,3
5940,6,4,4,3,3,3,3
5941,1,4,6,3,3,3,3
5947,4,4,5,3,3,3,3
5955,4,4,4,3,3,3,3
5962,4,4,5,3,3,3,3
5965,4,4,3,3,3,3,3
5970,4,4,3,3,3,3,3
5972,4,4,2,3,3,3,3
5983,6,4,5,3,3,3,3
5994,6,4,5,3,3,3,3
6005,6,4,4,3,3,3,3
6008,5,4,2,3,3,3,3
6017,6,4,5,3,3,3,3
6019,6,4,6,3,3,3,3
6020,4,4,3,3,3,3,3
6025,4,4,6,3,3,3,3
6027,4,4,4,3,3,3,3
6031,6,4,4,3,3,3,3
6032,5,4,1,3,3,3,3
6038,4,4,6,3,3,3,3
6043,4,4,3,3,3,3,3
6046,6,4,2,3,3,3,3
6059,6,4,1,3,3,3,3
6063,4,4,4,3,3,3,3
6071,6,4,1,3,3,3,3
6074,3,4,6,3,3,3,3
6079,4,4,3,3,3,3,3
6081,6,4,3,3,3,3,3
6087,3,4,1,3,3,3,3
6096,6,4,5,3,3,3,3
6102,4,4,4,3,3,3,3
6107,3,4,1,3,3,3,3
6108,4,4,1,3,3,3,3
6109,4,4,4,3,3,3,3
6110,6,4,3,3,3,3,3
6113,6,4,4,3,3,3,3
6114,4,4,3,3,3,3,3
6115,5,4,5,3,3,3,3
6117,3,4,2,3,3,3,3
6126,4,4,3,3,3,3,3
6127,4,4,4,3,3,3,3
6136,4,4,5,3,3,3,3
6141,4,4,3,3,3,3,3
6144,4,4,3,3,3,3,3
6146,4,4,5,3,3,3,3
6147,6,4,6,3,3,3,3
6150,6,4,2,3,3,3,3
6152,6,4,4,3,3,3,3
6182,4,4,3,3,3,3,3
6186,6,4,6,3,3,3,3
6188,6,4,5,3,3,3,3
6189,4,4,3,3,3,3,3
6194,4,4,3,3,3,3,3
6202,4,4,2,3,3,3,3
6207,4,4,6,3,3,3,3
6212,4,4,1,3,3,3,3
6218,5,4,6,3,3,3,3
6220,4,4,4,3,3,3,3
6221,4,4,1,3,3,3,3
6228,6,4,6,3,3,3,3
6231,6,4,4,3,3,3,3
6237,6,4,4,3,3,3,3
6241,5,4,1,3,3,3,3
6247,4,4,5,3,3,3,3
6249,4,4,2,3,3,3,3
6257,4,4,6,3,3,3,3
6267,6,4,5,3,3,3,3
6272,6,4,2,3,3,3,3
6273,4,4,5,3,3,3,3
6280,4,4,2,3,3,3,3
6281,4,4,5,3,3,3,3
6283,4,4,5,3,3,3,3
6286,4,4,2,3,3,3,3
6296,6,4,6,3,3,3,3
6298,6,4,6,3,3,3,3
6299,6,4,3,3,3,3,3
6300,4,4,3,3,3,3,3
6307,4,4,2,3,3,3,3
6311,4,4,3,3,3,3,3
6313,4,4,6,3,3,3,3
6331,6,4,4,3,3,3,3
6333,4,4,5,3,3,3,3
6339,3,4,1,3,3,3,3
6340,6,4,6,3,3,3,3
6349,3,4,6,3,3,3,3
6350,4,4,3,3,3,3,3
6351,3,4,2,3,3,3,3
6353,3,4,3,3,3,3,3
6370,4,4,5,3,3,3,3
6371,6,4,5,3,3,3,3
6374,6,4,2,3,3,3,3
6376,6,4,5,3,3,3,3
6378,4,4,5,3,3,3,3
6381,6,4,5,3,3,3,3
6390,6,4,6,3,3,3,3
6402,4,4,1,3,3,3,3
6404,3,4,2,3,3,3,3
6410,4,4,2,3,3,3,3
6413,6,4,2,3,3,3,3
6420,4,4,2,3,3,3,3
6429,4,4,2,3,3,3,3
6431,3,4,1,3,3,3,3
6455,4,4,2,3,3,3,3
6468,4,4,3,3,3,3,3
6469,5,4,2,3,3,3,3
6486,5,4,2,3,3,3,3
6492,3,4,2,3,3,3,3
6494,3,4,2,3,3,3,3
6497,3,4,4,3,3,3,3
6500,6,4,5,3,3,3,3
6501,4,4,2,3,3,3,3
6506,6,4,4,3,3,3,3
6508,6,4,3,3,3,3,3
6516,4,4,3,3,3,3,3
6518,3,4,5,3,3,3,3
6529,6,4,5,3,3,3,3
6532,4,4,2,3,3,3,3
6534,4,4,3,3,3,3,3
6537,6,4,3,3,3,3,3
6539,3,4,4,3,3,3,3
6547,6,4,3,3,3,3,3
6552,3,4,2,3,3,3,3
6556,6,4,3,3,3,3,3
6558,4,4,4,3,3,3,3
6562,4,4,4,3,3,3,3
6565,4,4,3,3,3,3,3
6572,6,4,5,3,3,3,3
6573,5,4,5,3,3,3,3
6580,6,4,2,3,3,3,3
6586,3,4,3,3,3,3,3
6592,4,4,2,3,3,3,3
6598,4,4,5,3,3,3,3
6602,4,4,6,3,3,3,3
6609,3,4,2,3,3,3,3
6617,4,4,1,3,3,3,3
6618,4,4,1,3,3,3,3
6626,6,4,5,3,3,3,3
6628,6,4,2,3,3,3,3
6634,6,4,5,3,3,3,3
6638,6,4,6,3,3,3,3
6643,4,4,2,3,3,3,3
6647,6,4,1,3,3,3,3
6649,6,4,5,3,3,3,3
6651,6,4,5,3,3,3,3
6656,3,4,1,3,3,3,3
6658,6,4,6,3,3,3,3
6661,4,4,4,3,3,3,3
6664,5,4,1,3,3,3,3
6666,5,4,5,3,3,3,3
6667,6,4,1,3,3,3,3
6672,4,4,3,3,3,3,3
6675,4,4,1,3,3,3,3
6677,4,4,2,3,3,3,3
6678,3,4,3,3,3,3,3
6679,5,4,5,3,3,3,3
6681,4,4,5,3,3,3,3
6686,6,4,1,3,3,3,3
6687,6,4,1,3,3,3,3
6690,4,4,2,3,3,3,3
6695,4,4,3,3,3,3,3
6696,5,4,3,3,3,3,3
6697,6,4,3,3,3,3,3
6698,4,4,4,3,3,3,3
6704,3,4,4,3,3,3,3
6706,4,4,1,3,3,3,3
6710,6,4,3,3,3,3,3
6717,4,4,5,3,3,3,3
6721,4,4,6,3,3,3,3
6724,6,4,3,3,3,3,3
6731,6,4,4,3,3,3,3
6739,4,4,4,3,3,3,3
6748,6,4,6,3,3,3,3
6749,4,4,4,3,3,3,3
6757,6,4,4,3,3,3,3
6762,6,4,1,3,3,3,3
6763,3,4,6,3,3,3,3
6764,6,4,4,3,3,3,3
6768,4,4,2,3,3,3,3
6771,3,4,4,3,3,3,3
6779,6,4,5,3,3,3,3
6792,4,4,1,3,3,3,3
6796,4,4,4,3,3,3,3
6807,4,4,6,3,3,3,3
6808,3,4,6,3,3,3,3
6815,4,4,1,3,3,3,3
6818,6,4,5,3,3,3,3
6820,4,4,6,3,3,3,3
6831,3,4,6,3,3,3,3
6832,4,4,2,3,3,3,3
6844,3,4,3,3,3,3,3
6856,4,4,1,3,3,3,3
6858,6,4,5,3,3,3,3
6861,3,4,2,3,3,3,3
6865,4,4,4,3,3,3,3
6878,6,4,4,3,3,3,3
6885,4,4,1,3,3,3,3
6894,4,4,5,3,3,3,3
6908,6,4,3,3,3,3,3
6913,4,4,4,3,3,3,3
6914,3,4,1,3,3,3,3
6915,4,4,1,3,3,3,3
6921,4,4,6,3,3,3,3
6924,6,4,3,3,3,3,3
6934,4,4,6,3,3,3,3
6938,6,4,4,3,3,3,3
6948,4,4,2,3,3,3,3
6952,3,4,6,3,3,3,3
6954,6,4,2,3,3,3,3
6956,4,4,6,3,3,3,3
6957,3,4,1,2,3,1,1
6959,6,4,6,3,3,3,3
6963,4,4,1,3,3,3,3
6965,4,4,2,3,3,3,3
6976,3,4,3,3,3,3,3
6979,4,4,2,3,3,3,3
6981,6,4,3,3,3,3,3
6985,4,4,4,3,3,3,3
6989,4,4,2,3,3,3,3
6995,6,4,5,3,3,3,3
6997,6,4,1,3,3,3,3
6999,4,4,4,3,3,3,3
7001,6,4,5,3,3,3,3
7003,6,4,4,3,3,3,3
7005,5,4,1,3,3,3,3
7006,4,4,1,3,3,3,3
7008,6,4,2,3,3,3,3
7013,6,4,2,3,3,3,3
7020,3,4,3,3,3,3,3
7024,4,4,2,3,3,3,3
7035,6,4,4,3,3,3,3
7037,4,4,3,3,3,3,3
7044,5,4,2,3,3,3,3
7051,4,4,1,3,3,3,3
7053,6,4,2,3,3,3,3
7061,6,4,3,3,3,3,3
7063,6,4,5,3,3,3,3
7067,4,4,6,3,3,3,3
7071,4,4,5,3,3,3,3
7072,4,4,6,3,3,3,3
7076,6,4,4,3,3,3,3
7080,4,4,1,3,3,3,3
7087,4,4,2,3,3,3,3
7088,4,4,4,3,3,3,3
7093,5,4,2,3,3,3,3
7099,6,4,5,3,3,3,3
7100,4,4,6,3,3,3,3
7102,4,4,3,3,3,3,3
7109,6,4,4,3,3,3,3
7116,4,4,5,3,3,3,3
7117,4,4,6,3,3,3,3
7125,6,4,5,3,3,3,3
7126,6,4,3,3,3,3,3
7127,4,4,3,3,3,3,3
7132,3,4,2,3,3,3,3
7141,4,4,6,3,3,3,3
7142,6,4,4,3,3,3,3
7147,6,4,1,3,3,3,3
7157,4,4,3,3,3,3,3
7162,4,4,6,3,3,3,3
7163,4,4,1,3,3,3,3
7165,4,4,6,3,3,3,3
7166,4,4,2,3,3,3,3
7176,6,4,2,3,3,3,3
7178,4,4,5,3,3,3,3
7186,4,4,4,3,3,3,3
7189,4,4,3,3,3,3,3
7191,5,4,3,3,3,3,3
7213,3,4,1,3,3,3,3
7228,4,4,3,3,3,3,3
7230,5,4,4,3,3,3,3
7232,4,4,6,3,3,3,3
7242,4,4,2,3,3,3,3
7248,4,4,2,3,3,3,3
7251,6,4,6,3,3,3,3
7253,4,4,5,3,3,3,3
7255,6,4,6,3,3,3,3
7258,3,4,5,3,3,3,3
7260,6,4,5,3,3,3,3
7262,6,4,6,3,3,3,3
7269,3,4,4,3,3,3,3
7280,6,4,2,3,3,3,3
7286,6,4,3,3,3,3,3
7289,6,4,6,3,3,3,3
7300,3,4,3,3,3,3,3
7302,6,4,1,3,3,3,3
7305,6,4,4,3,3,3,3
7309,4,4,2,3,3,3,3
7311,4,4,2,3,3,3,3
7314,4,4,2,3,3,3,3
7315,3,4,5,3,3,3,3
7321,6,4,6,3,3,3,3
7327,5,4,4,3,3,3,3
7328,4,4,4,3,3,3,3
7329,4,4,5,3,3,3,3
7332,6,4,6,3,3,3,3
7335,6,4,3,3,3,3,3
7336,4,4,6,3,3,3,3
7341,6,4,5,3,3,3,3
7345,6,4,2,3,3,3,3
7350,4,4,3,3,3,3,3
7354,3,4,1,3,3,3,3
7361,6,4,6,3,3,3,3
7363,3,4,6,3,3,3,3
7364,6,4,4,3,3,3,3
7368,4,4,6,3,3,3,3
7370,4,4,1,3,3,3,3
7381,4,4,2,3,3,3,3
7387,4,4,3,3,3,3,3
7389,6,4,4,3,3,3,3
7391,4,4,2,3,3,3,3
7415,6,4,1,3,3,3,3
7419,6,4,2,3,3,3,3
7420,6,4,2,3,3,3,3
7423,6,4,5,3,3,3,3
7424,6,4,2,3,3,3,3
7425,4,4,6,3,3,3,3
7431,4,4,4,3,3,3,3
7432,6,4,2,3,3,3,3
7441,3,4,3,3,3,3,3
7455,5,4,2,3,3,3,3
7456,3,4,4,3,3,3,3
7464,4,4,5,3,3,3,3
7465,4,4,2,3,3,3,3
7467,6,4,3,3,3,3,3
7469,6,4,5,3,3,3,3
7470,4,4,6,3,3,3,3
7471,4,4,5,3,3,3,3
7477,4,4,2,3,3,3,3
7495,6,4,6,3,3,3,3
7505,4,4,6,3,3,3,3
7514,4,4,6,3,3,3,3
7515,6,4,1,3,3,3,3
7517,4,4,2,3,3,3,3
7518,4,4,5,3,3,3,3
7521,6,4,6,3,3,3,3
7535,3,4,3,3,3,3,3
7544,6,4,4,3,3,3,3
