our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
7013,2,4,4,1,3,3,1
7031,2,4,3,2,2,3,1
7115,4,4,1,2,2,3,1
7138,2,4,3,2,2,3,1
7166,4,4,2,2,2,2,1
7173,4,4,1,2,2,3,1
7194,4,4,1,2,2,3,1
7208,2,4,1,2,2,3,1
7245,4,4,4,2,2,2,1
7263,4,4,1,2,2,3,1
7283,4,4,3,2,2,3,1
7297,4,4,4,2,2,2,1
7318,4,4,1,2,2,3,1
7332,4,4,4,2,2,2,1
7339,2,4,3,2,2,3,1
7434,2,4,2,2,2,2,1
7455,4,4,3,2,2,3,1
7462,2,4,2,3,1,3,1
7496,4,4,1,2,2,3,1
7517,4,4,4,2,2,2,1
7594,2,4,2,2,2,2,1
7608,2,4,3,2,2,3,1
7622,4,4,2,2,2,2,1
7650,4,4,1,3,3,3,3
7698,4,4,1,2,2,3,1
7726,4,4,1,2,2,3,1
7733,2,4,2,3,1,3,1
7741,4,4,1,2,2,3,1
7799,4,4,4,2,2,2,1
7813,4,4,1,2,2,3,1
7855,4,4,3,2,2,3,1
7869,4,4,4,2,2,2,1
7882,4,4,3,2,2,3,1
7889,4,4,4,2,2,2,1
7959,2,4,4,2,2,2,1
7966,2,4,3,3,3,3,3
7975,2,4,3,2,2,3,1
8017,2,4,1,3,3,3,3
8093,2,4,2,2,2,2,1
8220,2,4,1,2,2,3,1
8241,2,4,3,2,2,3,1
8315,4,4,1,2,2,3,1
8336,2,4,3,3,3,3,3
8393,2,4,3,3,3,3,3
8428,4,4,1,3,3,3,3
8442,2,4,4,2,2,2,1
8451,2,4,3,2,2,3,1
8476,2,4,1,3,3,3,3
8497,2,4,4,3,3,3,3
8557,2,4,3,2,2,3,1
8642,2,4,1,3,3,3,3
8671,2,4,1,2,2,3,1
8696,2,4,4,2,2,2,1
8714,4,4,4,2,2,2,1
8838,4,4,1,3,3,3,3
8845,4,4,2,3,3,3,3
8877,2,4,1,2,2,3,1
8891,4,4,4,2,2,2,1
8919,2,4,2,2,2,2,1
8933,4,4,2,2,2,2,1
8940,2,4,1,2,2,3,1
