our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
4353,4,4,4,3,3,3,3
4371,4,4,3,2,2,3,1
4378,4,4,3,3,3,3,3
4413,4,4,4,2,2,2,1
4429,4,4,1,3,3,3,3
4457,4,4,3,2,2,3,1
4478,4,4,2,2,2,2,1
4485,4,4,2,2,2,2,1
4535,4,4,2,2,2,2,1
4563,4,4,4,3,3,3,3
4579,4,4,2,3,3,3,3
4590,4,4,1,2,2,3,1
4620,4,4,3,2,2,3,1
4726,2,4,3,2,2,3,1
4747,2,4,3,2,2,3,1
4768,4,4,1,3,3,3,3
4782,2,4,3,2,2,3,1
4810,2,4,3,3,3,3,3
4824,4,4,1,3,3,3,3
4852,4,4,1,3,3,3,3
4901,4,4,2,2,2,2,1
4942,4,4,4,2,2,2,1
4963,4,4,4,3,3,3,3
5003,4,4,1,3,3,3,3
5024,4,4,4,3,3,3,3
5122,4,4,4,2,2,2,1
5156,4,4,4,2,2,2,1
5294,4,4,4,2,2,2,1
5322,4,4,2,2,2,2,1
5347,4,4,3,3,3,3,3
5445,4,4,4,2,2,2,1
5512,2,4,2,3,3,3,3
5540,4,4,2,2,2,2,1
5570,4,4,3,2,2,3,1
5577,4,4,1,2,2,3,1
5607,4,4,1,2,2,3,1
5628,4,4,3,3,3,3,3
5663,4,4,4,2,2,2,1
5677,2,4,4,2,2,2,1
5726,4,4,2,3,3,3,3
5737,2,4,4,3,3,3,3
5744,4,4,4,2,2,2,1
5786,4,4,4,3,3,3,3
5800,2,4,3,2,2,3,1
5818,4,4,1,2,2,3,1
5867,4,4,3,3,3,3,3
5892,2,4,4,2,2,2,1
5913,4,4,4,2,2,2,1
5920,4,4,4,2,2,2,1
5927,2,4,3,3,3,3,3
5938,2,4,1,2,2,3,1
5952,4,4,1,2,2,3,1
5980,4,4,2,2,2,2,1
5994,4,4,1,3,3,3,3
6008,2,4,4,3,3,3,3
6077,4,4,1,2,2,3,1
6091,4,4,1,2,2,3,1
6121,4,4,2,3,3,3,3
6222,4,4,1,2,2,3,1
6243,4,4,2,2,2,2,1
6292,4,4,1,3,3,3,3
6369,4,4,1,2,2,3,1
6391,4,4,2,2,2,2,1
6405,4,4,2,2,2,2,1
6426,4,4,2,3,3,3,3
6463,4,4,1,3,3,3,3
6481,4,4,4,2,2,2,1
6546,4,4,4,2,2,2,1
6574,4,4,2,2,2,2,1
6602,4,4,3,2,2,3,1
6609,2,4,2,2,2,2,1
6618,4,4,4,2,2,2,1
6655,4,4,2,2,2,2,1
6790,4,4,4,2,2,2,1
6804,3,4,1,1,1,2,1
6831,2,4,3,2,2,3,1
6838,4,4,3,2,2,3,1
6859,4,4,4,3,3,3,3
6866,4,4,1,3,3,3,3
6929,4,4,2,2,2,2,1
6936,4,4,3,2,2,3,1
6964,4,4,3,2,2,3,1
6971,4,4,2,2,2,2,1
6992,4,4,4,2,2,2,1
6999,4,4,1,2,2,3,1
7006,2,4,4,2,2,2,1
7052,4,4,2,2,2,2,1
7066,4,4,1,2,2,3,1
7073,4,4,4,2,2,2,1
7166,4,4,3,2,2,3,1
7201,4,4,4,2,2,2,1
7222,4,4,3,2,2,3,1
7259,4,4,4,1,1,1,1
7290,4,4,3,2,2,3,1
7325,4,4,4,2,2,2,1
7404,4,4,3,2,2,3,1
7425,4,4,2,2,2,2,1
7587,4,4,1,2,2,3,1
7615,4,4,2,3,3,3,3
7691,4,4,3,2,2,3,1
7705,4,4,3,2,2,3,1
7712,4,4,3,2,2,3,1
7876,4,4,1,3,3,1,1
8017,4,4,2,3,3,3,3
8065,4,4,4,2,2,2,1
8100,4,4,1,2,2,3,1
8153,4,4,4,3,3,3,3
8171,4,4,4,2,2,2,1
8178,4,4,3,2,2,3,1
8206,4,4,4,2,2,2,1
8213,4,4,1,2,2,3,1
8227,4,4,4,2,2,2,1
8290,4,4,1,2,2,3,1
8297,4,4,2,2,2,2,1
8361,4,4,1,2,2,3,1
8421,4,4,4,2,2,2,1
8465,4,4,4,3,3,3,3
8490,4,4,1,2,2,3,1
8522,4,4,4,2,2,2,1
8578,4,4,1,3,3,3,3
8628,4,4,1,2,2,3,1
8671,4,4,3,2,2,3,1
8696,4,4,1,2,2,3,1
8721,4,4,4,2,2,2,1
8735,4,4,4,2,2,2,1
8806,4,4,4,3,3,3,3
8824,4,4,4,2,2,2,1
8863,4,4,3,2,2,3,1
8905,4,4,1,2,2,3,1
8940,4,4,2,2,2,2,1
8972,4,4,2,2,2,2,1
8986,4,4,4,2,2,2,1
8993,4,4,2,2,2,2,1
9007,4,4,1,2,2,3,1
