our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
6817,1,4,3,3,2,3,1
6950,1,4,3,3,2,3,1
6964,1,4,3,3,2,3,1
6992,1,4,2,3,2,2,1
7024,1,4,1,3,2,3,1
7059,1,4,1,3,2,3,1
7066,1,4,2,3,2,2,1
7159,1,4,4,3,2,2,1
7166,1,4,3,3,2,3,1
7222,1,4,3,3,2,3,1
7276,1,4,3,3,3,3,3
7297,1,4,3,3,2,3,1
7311,1,4,1,3,2,3,1
7367,1,4,3,3,2,3,1
7397,1,4,4,3,2,2,1
7441,1,4,4,3,2,2,1
7455,1,4,2,3,2,2,1
7475,1,4,2,3,2,2,1
7496,1,4,3,3,2,3,1
7510,1,4,2,3,2,2,1
7531,1,4,2,3,2,2,1
7538,1,4,4,3,2,2,1
7552,1,4,3,3,2,3,1
7629,1,4,2,3,2,2,1
7764,1,4,3,3,2,3,1
7834,1,4,4,3,2,2,1
7855,1,4,3,3,2,3,1
7876,1,4,3,1,3,2,1
7889,1,4,4,3,2,2,1
7896,1,4,4,3,2,2,1
7924,1,4,4,3,2,2,1
8058,1,4,1,3,2,3,1
8121,1,4,1,3,2,3,1
8142,1,4,4,3,3,3,3
8171,1,4,1,3,2,3,1
8192,1,4,4,3,3,3,3
8206,1,4,1,3,2,3,1
8234,1,4,2,3,3,3,3
8262,1,4,1,3,2,3,1
8276,1,4,4,3,2,2,1
8315,1,4,2,3,2,2,1
8476,1,4,1,3,3,3,3
8497,1,4,4,3,3,3,3
8522,1,4,3,3,2,3,1
8543,1,4,3,3,2,3,1
8550,1,4,3,3,2,3,1
8601,1,4,1,3,3,3,3
8612,1,4,3,3,2,3,1
8653,1,4,3,3,3,3,3
8721,1,4,1,3,2,3,1
8728,1,4,1,3,2,3,1
8742,1,4,1,3,2,3,1
8772,1,4,2,1,3,1,1
8845,1,4,2,3,3,3,3
8898,1,4,4,3,2,2,1
8905,1,4,4,3,2,2,1
8912,1,4,4,3,2,2,1
8926,1,4,3,3,2,3,1
8933,1,4,1,3,2,3,1
9007,1,4,1,3,2,3,1
