our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
3841,1,4,1,1,3,1,1
3850,1,4,1,1,3,1,1
3855,1,4,6,1,3,3,1
3859,5,4,1,3,3,3,3
3866,1,4,5,1,3,2,1
3875,4,4,4,3,3,3,3
3885,1,4,1,1,3,1,1
3899,4,4,3,3,3,3,3
3902,1,4,2,1,3,1,1
3914,3,4,1,3,3,3,3
3920,4,4,6,3,3,3,3
3921,1,4,4,1,3,3,1
3922,4,4,6,3,3,3,3
3923,6,4,6,3,3,3,3
3928,1,4,1,3,3,3,3
3944,1,4,3,1,3,2,1
3948,1,4,2,1,3,1,1
3956,1,4,2,1,3,1,1
3959,6,4,4,3,3,3,3
3961,1,4,1,1,3,1,1
3962,1,4,3,1,3,2,1
3967,1,4,2,1,3,1,1
3973,4,4,3,3,3,3,3
3987,1,4,2,1,3,1,1
3992,1,4,1,1,3,1,1
3994,1,4,1,1,3,1,1
3996,1,4,2,1,3,1,1
3998,1,4,1,1,3,1,1
4008,1,4,1,1,3,1,1
4013,4,4,2,3,3,3,3
4017,5,4,3,2,3,2,1
4020,1,4,4,1,3,3,1
4024,4,4,1,3,3,3,3
4025,1,4,5,1,3,2,1
4031,1,4,4,1,3,3,1
4041,1,4,1,1,3,1,1
4048,6,4,2,3,3,3,3
4050,1,4,1,1,3,1,1
4052,1,4,4,1,3,3,1
4054,4,4,3,3,3,3,3
4055,4,4,2,3,3,3,3
4061,1,4,5,1,3,2,1
4063,3,4,6,3,3,3,3
4070,6,4,5,3,3,3,3
4072,1,4,6,1,3,3,1
4074,1,4,3,1,3,2,1
4081,1,4,6,1,3,3,1
4093,1,4,1,1,3,1,1
4095,4,4,4,3,3,3,3
4097,1,4,4,1,3,3,1
4108,1,4,6,1,3,3,1
4112,4,4,1,3,3,3,3
4117,4,4,6,3,3,3,3
4120,1,4,1,1,3,1,1
4135,6,4,6,3,3,3,3
4136,4,4,2,3,3,3,3
4140,4,4,3,3,3,3,3
4163,6,4,5,3,3,3,3
4171,1,4,6,1,3,3,1
4179,1,4,1,1,3,1,1
4188,1,4,3,1,3,2,1
4194,1,4,5,1,3,2,1
4210,1,4,2,3,3,3,3
4211,1,4,1,1,3,1,1
4221,1,4,5,1,3,2,1
4224,1,4,2,1,3,1,1
4231,6,4,2,3,3,3,3
4232,1,4,3,1,3,2,1
4236,1,4,6,1,3,3,1
4237,1,4,1,1,3,1,1
4241,3,4,6,2,3,3,1
4244,1,4,3,1,3,2,1
4245,4,4,4,3,3,3,3
4253,1,4,2,1,3,1,1
4265,1,4,5,1,3,2,1
4275,1,4,6,1,3,3,1
4279,1,4,6,1,3,3,1
4282,1,4,1,1,3,1,1
4288,1,4,1,1,3,1,1
4290,1,4,2,1,3,1,1
4301,1,4,1,1,3,1,1
4304,1,4,4,1,3,3,1
4321,1,4,5,1,3,2,1
4326,1,4,4,1,3,3,1
4329,4,4,1,3,3,3,3
4332,1,4,6,1,3,3,1
4335,1,4,2,1,3,1,1
4337,4,4,3,3,3,3,3
4341,1,4,4,1,3,3,1
4342,1,4,4,1,3,3,1
4357,3,4,4,2,3,3,1
4358,3,4,3,3,3,3,3
4363,1,4,1,1,3,1,1
4368,1,4,5,1,3,2,1
4369,1,4,3,1,3,2,1
4377,1,4,4,1,3,3,1
4378,3,4,4,3,3,3,3
4388,1,4,2,1,3,1,1
4390,1,4,1,1,3,1,1
4393,1,4,5,1,3,2,1
4405,1,4,4,1,3,3,1
4414,3,4,3,3,3,3,3
4415,4,4,3,3,3,3,3
4424,1,4,3,1,3,2,1
4426,1,4,2,1,3,1,1
4435,1,4,2,1,3,1,1
4436,1,4,3,1,3,2,1
4448,1,4,1,1,3,1,1
4451,4,4,1,3,3,3,3
4454,4,4,1,3,3,3,3
4456,1,4,4,1,3,3,1
4457,1,4,1,1,3,1,1
4468,1,4,4,1,3,3,1
4471,1,4,2,3,3,3,3
4474,1,4,1,1,3,1,1
4481,1,4,3,1,3,2,1
4485,1,4,5,1,3,2,1
4489,1,4,6,1,3,3,1
4498,1,4,3,1,3,2,1
4500,1,4,5,1,3,2,1
4515,1,4,2,1,3,1,1
4522,1,4,4,1,3,3,1
4543,1,4,5,1,3,2,1
4544,1,4,5,1,3,2,1
4548,1,4,1,1,3,1,1
4554,4,4,1,3,3,3,3
4556,1,4,3,1,3,2,1
4560,1,4,4,1,3,3,1
4564,4,4,5,3,3,3,3
4565,1,4,5,1,3,2,1
4568,1,4,5,1,3,2,1
4572,1,4,2,1,3,1,1
4573,1,4,5,1,3,2,1
4576,3,4,6,2,3,3,1
4581,4,4,1,3,3,3,3
4589,1,4,2,1,3,1,1
4593,4,4,5,3,3,3,3
4612,1,4,6,1,3,3,1
4614,1,4,2,1,3,1,1
4617,4,4,3,3,3,3,3
4630,1,4,1,1,3,1,1
4632,1,4,6,1,3,3,1
4635,1,4,4,1,3,3,1
4639,3,4,6,2,3,3,1
4650,1,4,5,1,3,2,1
4655,1,4,5,1,3,2,1
4657,6,4,1,3,3,3,3
4658,1,4,6,1,3,3,1
4659,1,4,3,1,3,2,1
4660,1,4,6,1,3,3,1
4662,4,4,5,3,3,3,3
4665,4,4,2,3,3,3,3
4672,1,4,4,1,3,3,1
4677,6,4,5,3,3,3,3
4693,1,4,3,1,3,2,1
4694,1,4,2,1,3,1,1
4695,1,4,5,1,3,2,1
4707,1,4,5,1,3,2,1
4713,6,4,2,3,3,3,3
4723,1,4,1,1,3,1,1
4738,1,4,2,1,3,1,1
4742,1,4,5,1,3,2,1
4744,1,4,3,1,3,2,1
4755,1,4,2,1,3,1,1
4756,1,4,4,1,3,3,1
4769,1,4,2,1,3,1,1
4778,1,4,5,1,3,2,1
4790,6,4,2,3,3,3,3
4791,1,4,1,1,3,1,1
4792,4,4,4,3,3,3,3
4800,1,4,1,1,3,1,1
4810,1,4,3,1,3,2,1
4824,4,4,3,3,3,3,3
4828,1,4,4,1,3,3,1
4831,4,4,1,3,3,3,3
4835,6,4,5,3,3,3,3
4836,1,4,2,1,3,1,1
4838,4,4,3,3,3,3,3
4840,3,4,1,3,3,3,3
4849,1,4,6,1,3,3,1
4850,1,4,4,1,3,3,1
4852,1,4,5,1,3,2,1
4859,4,4,6,3,3,3,3
4862,1,4,4,1,3,3,1
4863,1,4,5,1,3,2,1
4865,1,4,3,1,3,2,1
4867,4,4,6,3,3,3,3
4872,1,4,6,1,3,3,1
4875,3,4,4,2,3,3,1
4879,1,4,3,1,3,2,1
4881,1,4,2,1,3,1,1
4888,1,4,2,1,3,1,1
4893,1,4,3,1,3,2,1
4897,4,4,4,3,3,3,3
4901,4,4,4,3,3,3,1
4911,1,4,1,1,3,1,1
4918,6,4,3,3,3,3,3
4919,1,4,1,1,3,1,1
4925,1,4,3,1,3,2,1
4929,4,4,2,3,3,3,3
4933,1,4,3,1,3,2,1
4935,3,4,2,2,3,1,1
4939,1,4,1,1,3,1,1
4942,6,4,5,3,3,3,3
4944,1,4,3,1,3,2,1
4946,1,4,3,1,3,2,1
4950,1,4,1,1,3,1,1
4953,4,4,2,3,3,3,3
4955,4,4,2,3,3,3,3
4964,1,4,5,1,3,2,1
4967,1,4,3,1,3,2,1
4977,4,4,1,3,3,3,3
4980,1,4,4,1,3,3,1
4986,4,4,2,3,3,3,3
4997,4,4,3,3,3,3,3
4998,1,4,3,1,3,2,1
5003,4,4,6,3,3,3,3
5007,1,4,4,1,3,3,1
5008,1,4,4,1,3,3,1
5013,1,4,6,1,3,3,1
5025,1,4,6,1,3,3,1
5026,1,4,4,1,3,3,1
5034,1,4,4,1,3,3,1
5044,1,4,1,1,3,1,1
5047,1,4,3,1,3,2,1
5049,1,4,2,1,3,1,1
5054,4,4,1,3,3,3,3
5055,1,4,1,1,3,1,1
5056,6,4,2,3,3,3,3
5058,3,4,1,2,3,1,1
5075,3,4,2,3,3,3,3
5076,1,4,5,1,3,2,1
5080,1,4,6,1,3,3,1
5083,1,4,6,3,3,3,3
5086,1,4,6,1,3,3,1
5087,1,4,5,1,3,2,1
5094,1,4,4,1,3,3,1
5095,3,4,1,3,3,3,3
5099,1,4,6,1,3,3,1
5100,3,4,1,2,3,1,1
5111,1,4,2,1,3,1,1
5127,1,4,3,1,3,2,1
5129,1,4,2,1,3,1,1
5143,1,4,5,1,3,2,1
5146,1,4,5,1,3,2,1
5154,1,4,6,1,3,3,1
5162,1,4,4,1,3,3,1
5164,1,4,3,1,3,2,1
5168,1,4,3,1,3,2,1
5176,1,4,3,1,3,2,1
5178,1,4,2,1,3,1,1
5186,6,4,2,3,3,3,3
5189,4,4,2,3,3,3,3
5195,1,4,2,1,3,1,1
5198,1,4,2,1,3,1,1
5199,1,4,2,1,3,1,1
5200,1,4,6,1,3,3,1
5209,1,4,4,1,3,3,1
5211,4,4,2,3,3,3,3
5213,1,4,6,1,3,3,1
5215,1,4,2,1,3,1,1
5218,1,4,4,1,3,3,1
5224,1,4,4,1,3,3,1
5227,1,4,4,1,3,3,1
5245,1,4,6,1,3,3,1
5247,1,4,3,1,3,2,1
5253,1,4,2,1,3,1,1
5262,4,4,6,3,3,3,3
5264,1,4,4,1,3,3,1
5268,1,4,6,1,3,3,1
5272,1,4,3,1,3,2,1
5275,1,4,5,1,3,2,1
5278,1,4,4,1,3,3,1
5280,4,4,5,3,3,3,3
5281,4,4,5,3,3,3,3
5285,1,4,5,1,3,2,1
5290,1,4,6,1,3,3,1
5301,4,4,4,3,3,3,3
5306,1,4,1,1,3,1,1
5314,1,4,3,1,3,2,1
5315,1,4,5,1,3,2,1
5322,1,4,5,1,3,2,1
5324,1,4,3,1,3,2,1
5333,4,4,3,3,3,3,3
5337,1,4,1,1,3,1,1
5360,4,4,2,3,3,3,3
5363,4,4,6,3,3,3,3
5365,1,4,2,1,3,1,1
5372,1,4,5,1,3,2,1
5383,3,4,3,3,3,3,3
5386,1,4,4,1,3,3,1
5388,4,4,1,3,3,3,3
5396,4,4,3,3,3,3,3
5397,1,4,4,1,3,3,1
5399,1,4,4,1,3,3,1
5406,4,4,6,3,3,3,3
5409,6,4,6,3,3,3,3
5412,1,4,5,1,3,2,1
5418,3,4,1,3,3,3,3
5425,1,4,6,1,3,3,1
5427,1,4,3,1,3,2,1
5429,1,4,2,1,3,1,1
5435,6,4,6,3,3,3,3
5436,4,4,6,3,3,3,3
5438,1,4,3,1,3,2,1
5442,1,4,3,1,3,2,1
5447,1,4,2,1,3,1,1
5451,6,4,3,3,3,3,3
5452,1,4,5,1,3,2,1
5456,4,4,2,3,3,3,3
5458,4,4,3,3,3,3,3
5459,1,4,2,1,3,1,1
5476,4,4,5,3,3,3,3
5480,1,4,1,1,3,1,1
5483,1,4,3,1,3,2,1
5486,4,4,3,3,3,3,3
5491,1,4,6,1,3,3,1
5501,6,4,5,3,3,3,3
5506,4,4,1,3,3,3,3
5514,3,4,2,3,3,3,3
5520,3,4,6,3,3,3,3
5522,4,4,1,3,3,3,3
5531,4,4,2,3,3,3,3
5532,6,4,6,3,3,3,3
5541,5,4,3,3,3,3,3
5546,3,4,2,3,3,3,3
5555,1,4,2,3,3,3,3
5563,1,4,6,3,3,3,3
5566,5,4,6,3,3,3,3
5571,6,4,1,3,3,3,3
5574,1,4,3,3,3,3,3
5580,6,4,6,3,3,3,3
5593,4,4,5,3,3,3,3
5597,6,4,4,3,3,3,3
5600,6,4,1,3,3,3,3
5602,6,4,4,3,3,3,3
5606,4,4,1,3,3,3,3
5610,6,4,3,3,3,3,3
5616,3,4,2,3,3,3,3
5618,4,4,4,3,3,3,3
5619,5,4,4,3,3,3,3
5625,6,4,2,3,3,3,3
5626,4,4,3,3,3,3,3
5633,4,4,1,3,3,3,3
5635,4,4,6,3,3,3,3
5636,6,4,1,3,3,3,3
5637,6,4,5,3,3,3,3
5640,6,4,1,3,3,3,3
5641,6,4,3,3,3,3,3
5644,6,4,6,3,3,3,3
5646,5,4,6,3,3,3,3
5647,6,4,1,3,3,3,3
5648,6,4,6,3,3,3,3
5658,5,4,6,3,3,3,3
5664,4,4,3,3,3,3,3
5668,4,4,6,3,3,3,3
5674,3,4,1,3,3,3,3
5675,4,4,6,3,3,3,3
5682,4,4,2,3,3,3,3
5684,4,4,6,3,3,3,3
5685,6,4,1,3,3,3,3
5686,4,4,1,3,3,3,3
5688,5,4,2,3,3,3,3
5689,3,4,2,3,3,3,3
5699,4,4,2,3,3,3,3
5700,5,4,4,3,3,3,3
5704,4,4,4,3,3,3,3
5714,4,4,1,3,3,3,3
5717,6,4,3,3,3,3,3
5718,1,4,1,3,3,3,3
5723,1,4,6,3,3,3,3
5726,4,4,3,3,3,3,3
5737,5,4,1,3,3,3,3
5739,4,4,3,3,3,3,3
5746,6,4,2,3,3,3,3
5749,4,4,5,3,3,3,3
5751,3,4,2,3,3,3,3
5753,4,4,2,3,3,3,3
5760,6,4,2,3,3,3,3
5761,6,4,1,3,3,3,3
5763,4,4,3,3,3,3,3
5766,5,4,2,3,3,3,3
5773,4,4,6,3,3,3,3
5786,6,4,6,3,3,3,3
5797,6,4,3,3,3,3,3
5800,4,4,5,3,3,3,3
5802,3,4,1,3,3,3,3
5805,6,4,1,3,3,3,3
5809,6,4,1,3,3,3,3
5810,4,4,2,3,3,3,3
5813,6,4,4,3,3,3,3
5817,4,4,6,3,3,3,3
5821,5,4,6,3,3,3,3
5824,4,4,2,3,3,3,3
5825,4,4,2,3,3,3,3
5828,6,4,4,3,3,3,3
5836,1,4,1,3,3,3,3
5848,6,4,2,3,3,3,3
5852,6,4,1,3,3,3,3
5853,3,4,3,3,3,3,3
5869,4,4,3,3,3,3,3
5870,6,4,6,3,3,3,3
5873,3,4,4,3,3,3,3
5875,5,4,3,3,3,3,3
5876,3,4,3,3,3,3,3
5885,4,4,5,3,3,3,3
5887,4,4,6,3,3,3,3
5897,4,4,6,3,3,3,3
5902,4,4,5,3,3,3,3
5903,3,4,6,3,3,3,3
5911,5,4,3,3,3,3,3
5912,3,4,3,3,3,3,3
5918,4,4,4,3,3,3,3
5923,6,4,5,3,3,3,3
5931,6,4,5,3,3,3,3
5932,6,4,6,3,3,3,3
5935,5,4,2,3,3,3,3
5937,6,4,6,3,3,3,3
5942,4,4,2,3,3,3,3
5946,4,4,6,3,3,3,3
5949,6,4,4,3,3,3,3
5963,4,4,1,3,3,3,3
5964,4,4,4,3,3,3,3
5968,1,4,2,1,3,1,1
5977,4,4,3,3,3,3,3
5980,6,4,2,3,3,3,3
5983,4,4,4,3,3,3,3
5985,6,4,2,3,3,3,3
5986,6,4,4,3,3,3,3
5991,4,4,1,3,3,3,3
5992,4,4,2,3,3,3,3
6000,4,4,5,3,3,3,3
6011,6,4,2,3,3,3,3
6025,4,4,2,3,3,3,3
6027,4,4,3,3,3,3,3
6031,4,4,6,3,3,3,3
6040,6,4,5,3,3,3,3
6059,6,4,4,3,3,3,3
6080,4,4,4,3,3,3,3
6091,5,4,4,3,3,3,3
6092,4,4,6,3,3,3,3
6096,4,4,4,3,3,3,3
6102,4,4,4,3,3,3,3
6113,6,4,4,3,3,3,3
6116,4,4,6,3,3,3,3
6118,3,4,6,3,3,3,3
6124,4,4,4,3,3,3,3
6130,6,4,6,3,3,3,3
6149,3,4,1,3,3,3,3
6158,4,4,2,3,3,3,3
6167,4,4,6,3,3,3,3
6181,4,4,6,3,3,3,3
6182,3,4,4,3,3,3,3
6192,4,4,4,3,3,3,3
6197,5,4,3,3,3,3,3
6199,4,4,4,3,3,3,3
6200,6,4,5,3,3,3,3
6210,6,4,6,3,3,3,3
6212,4,4,3,3,3,3,3
6213,6,4,1,3,3,3,3
6219,4,4,5,3,3,3,3
6228,4,4,3,3,3,3,3
6242,5,4,2,3,3,3,3
6243,4,4,1,3,3,3,3
6251,4,4,6,3,3,3,3
6266,4,4,2,3,3,3,3
6273,4,4,4,3,3,3,3
6277,5,4,6,3,3,3,3
6298,6,4,4,3,3,3,3
6303,4,4,2,3,3,3,3
6304,3,4,2,3,3,3,3
6313,6,4,3,3,3,3,3
6316,3,4,2,3,3,3,3
6320,5,4,3,3,3,3,3
6325,6,4,4,3,3,3,3
6331,6,4,2,3,3,3,3
6339,3,4,1,3,3,3,3
6340,6,4,4,3,3,3,3
6351,3,4,5,3,3,3,3
6354,4,4,1,3,3,3,3
6367,6,4,3,3,3,3,3
6383,6,4,5,3,3,3,3
6384,6,4,5,3,3,3,3
6387,4,4,6,3,3,3,3
6393,4,4,4,3,3,3,3
6401,3,4,6,3,3,3,3
6407,3,4,1,3,3,3,3
6410,4,4,1,3,3,3,3
6412,3,4,2,3,3,3,3
6424,4,4,6,3,3,3,3
6430,6,4,4,3,3,3,3
6433,3,4,2,3,3,3,3
6434,4,4,1,3,3,3,3
6435,3,4,5,3,3,3,3
6438,3,4,3,3,3,3,3
6439,4,4,1,3,3,3,3
6448,4,4,4,3,3,3,3
6449,4,4,6,3,3,3,3
6453,5,4,2,3,3,3,3
6458,6,4,3,3,3,3,3
6486,3,4,2,3,3,3,3
6498,4,4,3,3,3,3,3
6510,6,4,6,3,3,3,3
6513,6,4,6,3,3,3,3
6529,5,4,2,3,3,3,3
6536,3,4,3,3,3,3,3
6537,6,4,1,3,3,3,3
6539,3,4,4,3,3,3,3
6542,6,4,5,3,3,3,3
6545,4,4,2,3,3,3,3
6548,3,4,2,3,3,3,3
6551,5,4,4,3,3,3,3
6554,6,4,6,3,3,3,3
6557,6,4,2,3,3,3,3
6558,4,4,5,3,3,3,3
6559,4,4,2,3,3,3,3
6570,4,4,2,3,3,3,3
6591,3,4,2,3,3,3,3
6594,6,4,5,3,3,3,3
6595,5,4,5,3,3,3,3
6601,6,4,6,3,3,3,3
6607,4,4,2,3,3,3,3
6627,6,4,1,3,3,3,3
6633,4,4,2,3,3,3,3
6644,4,4,6,3,3,3,3
6647,4,4,2,3,3,3,3
6657,3,4,3,3,3,3,3
6659,3,4,3,3,3,3,3
6660,4,4,6,3,3,3,3
6673,6,4,1,3,3,3,3
6674,4,4,3,3,3,3,3
6677,6,4,5,3,3,3,3
6678,4,4,1,3,3,3,3
6679,6,4,2,3,3,3,3
6682,4,4,4,3,3,3,3
6688,4,4,4,3,3,3,3
6697,4,4,6,3,3,3,3
6703,3,4,2,3,3,3,3
6705,4,4,5,3,3,3,3
6710,5,4,5,3,3,3,3
6711,6,4,5,3,3,3,3
6712,4,4,5,3,3,3,3
6719,5,4,3,3,3,3,3
6733,3,4,6,3,3,3,3
6736,6,4,1,3,3,3,3
6737,4,4,1,3,3,3,3
6739,4,4,2,3,3,3,3
6742,5,4,1,3,3,3,3
6758,5,4,3,3,3,3,3
6762,5,4,2,3,3,3,3
6770,3,4,1,3,3,3,3
6780,4,4,4,3,3,3,3
6781,4,4,6,3,3,3,3
6786,3,4,4,3,3,3,3
6788,6,4,5,3,3,3,3
6798,4,4,1,3,3,3,3
6806,6,4,1,3,3,3,3
6821,6,4,5,3,3,3,3
6824,5,4,4,3,3,3,3
6825,4,4,1,3,3,3,3
6833,4,4,5,3,3,3,3
6835,4,4,5,3,3,3,3
6836,3,4,3,3,3,3,3
6840,3,4,5,3,3,3,3
6841,3,4,4,3,3,3,3
6843,4,4,4,3,3,3,3
6860,6,4,2,3,3,3,3
6869,4,4,3,3,3,3,3
6872,4,4,1,3,3,3,3
6882,3,4,6,3,3,3,3
6900,3,4,2,3,3,3,3
6905,6,4,2,3,3,3,3
6920,3,4,6,3,3,3,3
6922,4,4,2,3,3,3,3
6937,5,4,1,3,3,3,3
6938,6,4,3,3,3,3,3
6943,5,4,5,3,3,3,3
6951,3,4,5,3,3,3,3
6964,4,4,4,3,3,3,3
6966,4,4,3,3,3,3,3
6977,6,4,3,3,3,3,3
6979,4,4,5,3,3,3,3
6982,3,4,2,3,3,3,3
6983,6,4,1,3,3,3,3
6984,6,4,4,3,3,3,3
6990,5,4,3,3,3,3,3
6991,6,4,3,3,3,3,3
7006,4,4,6,3,3,3,3
7010,4,4,3,3,3,3,3
7012,6,4,2,3,3,3,3
7014,4,4,3,3,3,3,3
7027,4,4,4,3,3,3,3
7033,6,4,6,3,3,3,3
7040,3,4,1,3,3,3,3
7041,3,4,4,3,3,3,3
7043,5,4,2,3,3,3,3
7044,4,4,6,3,3,3,3
7051,4,4,3,3,3,3,3
7052,4,4,4,3,3,3,3
7057,6,4,1,3,3,3,3
7072,3,4,4,3,3,3,3
7076,6,4,3,3,3,3,3
7079,6,4,5,3,3,3,3
7081,5,4,1,3,3,3,3
7086,4,4,2,3,3,3,3
7097,6,4,1,3,3,3,3
7116,4,4,3,3,3,3,3
7117,4,4,2,3,3,3,3
7118,4,4,6,3,3,3,3
7121,6,4,3,3,3,3,3
7122,4,4,3,3,3,3,3
7130,4,4,3,3,3,3,3
7137,6,4,5,3,3,3,3
7139,4,4,2,3,3,3,3
7140,4,4,4,3,3,3,3
7142,4,4,3,3,3,3,3
7143,5,4,6,3,3,3,3
7144,4,4,3,3,3,3,3
7152,4,4,1,3,3,3,3
7153,6,4,4,3,3,3,3
7157,6,4,6,3,3,3,3
7160,4,4,4,3,3,3,3
7161,5,4,6,3,3,3,3
7168,4,4,1,3,3,3,3
7179,4,4,1,3,3,3,3
7188,5,4,6,3,3,3,3
7195,4,4,4,3,3,3,3
7200,4,4,6,3,3,3,3
7220,4,4,4,3,3,3,3
7232,6,4,5,3,3,3,3
7233,4,4,5,3,3,3,3
7234,5,4,1,3,3,3,3
7235,4,4,2,3,3,3,3
7248,4,4,5,3,3,3,3
7253,6,4,1,3,3,3,3
7255,6,4,3,3,3,3,3
7259,6,4,4,3,3,3,3
7261,4,4,4,3,3,3,3
7262,4,4,2,3,3,3,3
7263,4,4,4,3,3,3,3
7267,4,4,5,3,3,3,3
7274,5,4,6,2,3,3,1
7288,3,4,2,3,3,3,3
7290,3,4,1,3,3,3,3
7292,5,4,2,3,3,3,3
7295,4,4,6,3,3,3,3
7305,4,4,4,3,3,3,3
7306,3,4,1,3,3,3,3
7310,4,4,6,3,3,3,3
7319,6,4,3,3,3,3,3
7338,6,4,1,3,3,3,3
7341,4,4,6,3,3,3,3
7346,4,4,2,3,3,3,3
7348,4,4,4,3,3,3,3
7352,4,4,3,3,3,3,3
7353,4,4,2,3,3,3,3
7360,4,4,4,3,3,3,3
7364,6,4,6,3,3,3,3
7367,4,4,4,3,3,3,3
7372,6,4,4,3,3,3,3
7382,3,4,6,3,3,3,3
7392,6,4,5,3,3,3,3
7399,4,4,5,3,3,3,3
7404,3,4,3,3,3,3,3
7406,6,4,2,3,3,3,3
7409,3,4,5,3,3,3,3
7410,4,4,3,3,3,3,3
7417,5,4,5,3,3,3,3
7424,6,4,5,3,3,3,3
7432,4,4,6,3,3,3,3
7433,4,4,2,3,3,3,3
7442,4,4,1,3,3,3,3
7445,6,4,2,3,3,3,3
7461,4,4,4,3,3,3,3
7468,3,4,6,3,3,3,3
7477,5,4,6,3,3,3,3
7478,4,4,5,3,3,3,3
7485,3,4,1,3,3,3,3
7487,6,4,3,3,3,3,3
7490,6,4,1,3,3,3,3
7493,6,4,2,3,3,3,3
7494,6,4,3,3,3,3,3
7503,4,4,4,3,3,3,3
7504,4,4,2,3,3,3,3
7510,4,4,6,3,3,3,3
7512,3,4,3,3,3,3,3
7516,3,4,1,3,3,3,3
7520,4,4,4,3,3,3,3
7522,6,4,3,3,3,3,3
7532,6,4,5,3,3,3,3
7536,4,4,3,3,3,3,3
7538,4,4,2,3,3,3,3
7541,6,4,1,3,3,3,3
7542,6,4,1,3,3,3,3
7545,4,4,4,3,3,3,3
7548,4,4,2,3,3,3,3
7556,3,4,1,3,3,3,3
7566,4,4,1,3,3,3,3
7571,3,4,4,3,3,3,3
7586,4,4,2,3,3,3,3
7601,3,4,1,3,3,3,3
7604,4,4,5,3,3,3,3
7619,4,4,4,3,3,3,3
7622,3,4,4,3,3,3,3
7624,3,4,6,3,3,3,3
7628,4,4,3,3,3,3,3
7646,3,4,3,3,3,3,3
7651,4,4,2,3,3,3,3
7652,6,4,3,3,3,3,3
7657,6,4,3,3,3,3,3
7668,4,4,6,3,3,3,3
7669,4,4,5,3,3,3,3
7685,4,4,5,3,3,3,3
7693,4,4,4,3,3,3,3
7694,4,4,5,3,3,3,3
7696,4,4,1,3,3,3,3
7701,3,4,3,3,3,3,3
7705,4,4,4,3,3,3,3
7708,4,4,6,3,3,3,3
7714,4,4,3,3,3,3,3
7722,6,4,3,3,3,3,3
7723,4,4,6,3,3,3,3
7725,6,4,4,3,3,3,3
7741,4,4,3,3,3,3,3
7751,4,4,4,3,3,3,3
7752,6,4,6,3,3,3,3
7764,4,4,4,3,3,3,3
7771,3,4,1,3,3,3,3
7776,4,4,6,3,3,3,3
7777,4,4,3,3,3,3,3
7782,3,4,4,3,3,3,3
7785,4,4,4,3,3,3,3
7796,3,4,2,3,3,3,3
7797,3,4,5,3,3,3,3
7804,4,4,5,3,3,3,3
7806,5,4,1,3,3,3,3
7810,4,4,2,3,3,3,3
7816,6,4,3,3,3,3,3
7820,4,4,3,3,3,3,3
7821,3,4,1,3,3,3,3
