our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
4867,4,4,1,3,3,3,3
4868,2,4,2,1,3,1,1
4872,2,4,5,1,3,2,1
4873,2,4,5,1,3,2,1
4875,2,4,5,1,3,2,1
4885,2,4,5,1,3,2,1
4901,4,4,3,3,3,2,1
4905,2,4,2,1,3,1,1
4912,2,4,3,1,3,2,1
4913,2,4,2,1,3,1,1
4919,2,4,4,1,3,3,1
4929,5,4,2,3,3,3,3
4932,1,4,1,3,3,3,3
4935,2,4,1,1,3,1,1
4943,2,4,1,1,3,1,1
4953,6,4,5,3,3,3,3
4955,5,4,2,3,3,3,3
4993,2,4,2,1,3,1,1
4996,2,4,2,1,3,1,1
4998,1,4,1,1,3,1,1
5009,2,4,1,1,3,1,1
5010,2,4,1,1,3,1,1
5011,2,4,1,1,3,1,1
5012,2,4,2,1,3,1,1
5017,6,4,2,3,3,3,3
5020,2,4,1,1,3,1,1
5037,2,4,3,1,3,2,1
5044,2,4,6,1,3,3,1
5050,2,4,6,1,3,3,1
5055,2,4,3,1,3,2,1
5065,2,4,1,1,3,1,1
5070,1,4,6,1,3,3,1
5081,2,4,5,1,3,2,1
5082,4,4,6,3,3,3,3
5083,2,4,4,3,3,3,3
5087,2,4,3,1,3,2,1
5099,2,4,2,1,3,1,1
5101,2,4,6,1,3,3,1
5109,6,4,5,3,3,3,3
5116,2,4,4,1,3,3,1
5121,2,4,5,1,3,2,1
5123,2,4,2,1,3,1,1
5133,1,4,2,1,3,1,1
5134,2,4,2,1,3,1,1
5136,2,4,1,1,3,1,1
5137,6,4,6,3,3,3,3
5140,4,4,6,3,3,3,3
5148,6,4,6,3,3,3,3
5153,2,4,6,1,3,3,1
5154,2,4,5,1,3,2,1
5156,2,4,4,1,3,3,1
5159,2,4,6,1,3,3,1
5166,2,4,5,1,3,2,1
5184,2,4,5,1,3,2,1
5189,6,4,4,3,3,3,3
5191,6,4,5,3,3,3,3
5193,2,4,1,1,3,1,1
5195,2,4,5,1,3,2,1
5198,2,4,2,1,3,1,1
5204,2,4,1,1,3,1,1
5205,6,4,4,3,3,3,3
5215,2,4,2,1,3,1,1
5216,6,4,4,3,3,3,3
5218,2,4,2,1,3,1,1
5224,2,4,3,1,3,2,1
5227,2,4,3,1,3,2,1
5228,2,4,2,1,3,1,1
5229,6,4,5,3,3,3,3
5239,6,4,1,3,3,3,3
5240,2,4,5,1,3,2,1
5241,6,4,2,3,3,3,3
5242,2,4,2,1,3,1,1
5244,6,4,3,3,3,3,3
5245,2,4,4,1,3,3,1
5246,2,4,5,1,3,2,1
5253,2,4,4,1,3,3,1
5255,1,4,6,1,3,3,1
5256,2,4,4,1,3,3,1
5259,2,4,2,1,3,1,1
5267,2,4,6,1,3,3,1
5280,6,4,2,3,3,3,3
5281,6,4,5,3,3,3,3
5284,4,4,6,3,3,3,3
5295,2,4,3,1,3,2,1
5305,2,4,1,1,3,1,1
5317,2,4,3,1,3,2,1
5323,2,4,2,1,3,1,1
5328,2,4,1,1,3,1,1
5329,2,4,6,1,3,3,1
5330,2,4,3,1,3,2,1
5332,2,4,5,1,3,2,1
5333,6,4,2,3,3,3,3
5343,6,4,3,3,3,3,3
5349,2,4,4,1,3,3,1
5350,2,4,1,1,3,1,1
5355,2,4,2,1,3,1,1
5362,2,4,1,1,3,1,1
5365,2,4,5,1,3,2,1
5375,1,4,3,1,3,2,1
5377,2,4,4,1,3,3,1
5378,4,4,1,3,3,3,3
5379,2,4,5,1,3,2,1
5398,2,4,5,1,3,2,1
5399,2,4,5,1,3,2,1
5407,2,4,2,1,3,1,1
5411,2,4,4,3,3,3,3
5415,2,4,2,1,3,1,1
5417,2,4,5,1,3,2,1
5418,2,4,3,3,3,3,3
5421,2,4,2,1,3,1,1
5423,2,4,4,1,3,3,1
5427,2,4,2,1,3,1,1
5428,2,4,2,1,3,1,1
5432,2,4,2,1,3,1,1
5435,4,4,3,3,3,3,3
5438,2,4,1,1,3,1,1
5444,2,4,6,1,3,3,1
5445,2,4,1,1,3,1,1
5452,2,4,2,1,3,1,1
5453,2,4,4,1,3,3,1
5455,2,4,1,1,3,1,1
5457,6,4,5,3,3,3,3
5463,2,4,3,1,3,2,1
5483,2,4,4,1,3,3,1
5485,2,4,1,1,3,1,1
5498,6,4,1,3,3,3,3
5499,4,4,5,3,3,3,3
5508,2,4,2,3,3,3,3
5515,6,4,2,3,3,3,3
5516,6,4,4,3,3,3,3
5517,4,4,1,3,3,3,3
5518,2,4,1,3,3,3,3
5519,6,4,3,3,3,3,3
5521,6,4,5,3,3,3,3
5527,6,4,4,3,3,3,3
5529,6,4,6,3,3,3,3
5532,4,4,2,3,3,3,3
5536,4,4,2,3,3,3,3
5538,5,4,3,3,3,3,3
5542,6,4,4,3,3,3,3
5544,6,4,6,3,3,3,3
5548,4,4,5,3,3,3,3
5549,2,4,6,3,3,3,3
5557,6,4,2,3,3,3,3
5560,2,4,5,3,3,3,3
5564,6,4,4,3,3,3,3
5565,6,4,2,3,3,3,3
5570,2,4,6,3,3,3,3
5572,2,4,4,3,3,3,3
5577,4,4,6,3,3,3,3
5589,4,4,3,3,3,3,3
5591,6,4,3,3,3,3,3
5597,4,4,4,3,3,3,3
5600,4,4,4,3,3,3,3
5614,2,4,2,3,3,3,3
5620,4,4,2,3,3,3,3
5627,4,4,1,3,3,3,3
5639,6,4,4,3,3,3,3
5648,6,4,1,3,3,3,3
5650,6,4,1,3,3,3,3
5658,4,4,4,3,3,3,3
5663,6,4,6,3,3,3,3
5667,2,4,5,3,3,3,3
5670,6,4,5,3,3,3,3
5671,6,4,3,3,3,3,3
5674,6,4,2,3,3,3,3
5676,6,4,5,3,3,3,3
5678,6,4,1,3,3,3,3
5684,4,4,1,3,3,3,3
5685,6,4,6,3,3,3,3
5697,4,4,6,3,3,3,3
5702,4,4,4,3,3,3,3
5703,6,4,2,3,3,3,3
5713,6,4,4,3,3,3,3
5718,1,4,1,3,3,3,3
5727,6,4,3,3,3,3,3
5732,4,4,3,3,3,3,3
5736,2,4,1,3,3,3,3
5739,4,4,1,3,3,3,3
5749,6,4,6,3,3,3,3
5765,4,4,5,3,3,3,3
5770,6,4,4,3,3,3,3
5775,5,4,5,3,3,3,3
5784,6,4,3,3,3,3,3
5791,4,4,4,3,3,3,3
5802,6,4,4,3,3,3,3
5806,6,4,5,3,3,3,3
5813,6,4,5,3,3,3,3
5815,6,4,4,3,3,3,3
5818,1,4,5,3,3,3,3
5822,4,4,4,3,3,3,3
5823,4,4,4,3,3,3,3
5832,6,4,3,3,3,3,3
5839,5,4,5,3,3,3,3
5845,4,4,2,3,3,3,3
5846,4,4,2,3,3,3,3
5854,6,4,1,3,3,3,3
5857,2,4,6,3,3,3,3
5861,2,4,3,3,3,3,3
5866,6,4,1,3,3,3,3
5868,6,4,5,3,3,3,3
5869,6,4,1,3,3,3,3
5875,6,4,5,3,3,3,3
5876,2,4,3,3,3,3,3
5878,6,4,4,3,3,3,3
5886,4,4,2,3,3,3,3
5890,4,4,2,3,3,3,3
5894,6,4,6,3,3,3,3
5899,6,4,4,3,3,3,3
5909,4,4,3,3,3,3,3
5915,6,4,2,3,3,3,3
5920,6,4,2,3,3,3,3
5924,4,4,3,3,3,3,3
5926,4,4,2,3,3,3,3
5949,6,4,6,3,3,3,3
5951,6,4,6,3,3,3,3
5954,4,4,1,3,3,3,3
5958,4,4,2,3,3,3,3
5959,6,4,1,3,3,3,3
5965,6,4,6,3,3,3,3
5966,4,4,1,3,3,3,3
5970,6,4,6,3,3,3,3
5971,6,4,6,3,3,3,3
5977,4,4,5,3,3,3,3
5978,6,4,4,3,3,3,3
5982,6,4,6,3,3,3,3
5985,2,4,1,3,3,3,3
5987,6,4,2,3,3,3,3
6003,6,4,3,3,3,3,3
6004,1,4,2,3,3,3,3
6017,4,4,4,3,3,3,3
6025,6,4,4,3,3,3,3
6050,6,4,3,3,3,3,3
6051,6,4,1,3,3,3,3
6059,4,4,2,3,3,3,3
6060,6,4,3,3,3,3,3
6061,4,4,5,3,3,3,3
6062,5,4,1,3,3,3,3
6063,6,4,3,3,3,3,3
6066,1,4,5,3,3,3,3
6068,6,4,3,3,3,3,3
6070,6,4,5,3,3,3,3
6073,4,4,6,3,3,3,3
6076,5,4,6,3,3,3,3
6077,6,4,2,3,3,3,3
6080,6,4,1,3,3,3,3
6081,4,4,3,3,3,3,3
6089,2,4,4,3,3,3,3
6093,4,4,5,3,3,3,3
6101,6,4,5,3,3,3,3
6105,4,4,5,3,3,3,3
6106,6,4,6,3,3,3,3
6109,6,4,3,3,3,3,3
6117,6,4,5,3,3,3,3
6118,2,4,6,3,3,3,3
6122,6,4,4,3,3,3,3
6127,6,4,2,3,3,3,3
6138,6,4,3,3,3,3,3
6143,6,4,5,3,3,3,3
6151,4,4,2,3,3,3,3
6166,6,4,1,3,3,3,3
6176,6,4,1,3,3,3,3
6194,4,4,2,3,3,3,3
6196,6,4,2,3,3,3,3
6208,4,4,4,3,3,3,3
6210,4,4,3,3,3,3,3
6212,4,4,4,3,3,3,3
6220,6,4,4,3,3,3,3
6221,6,4,4,3,3,3,3
6227,6,4,1,3,3,3,3
6229,6,4,1,3,3,3,3
6235,2,4,1,3,3,3,3
6236,1,4,1,3,3,3,3
6241,2,4,4,3,3,3,3
6250,6,4,2,3,3,3,3
6253,6,4,2,3,3,3,3
6256,6,4,5,3,3,3,3
6257,6,4,5,3,3,3,3
6260,6,4,5,3,3,3,3
6265,4,4,2,3,3,3,3
6266,4,4,4,3,3,3,3
6268,4,4,1,3,3,3,3
6273,4,4,3,3,3,3,3
6276,6,4,3,3,3,3,3
6277,6,4,2,3,3,3,3
6282,4,4,3,3,3,3,3
6286,2,4,2,3,3,3,3
6291,4,4,6,3,3,3,3
6292,4,4,4,3,3,3,3
6294,6,4,2,3,3,3,3
6301,4,4,3,3,3,3,3
6304,2,4,3,3,3,3,3
6310,4,4,4,3,3,3,3
6312,6,4,6,3,3,3,3
6313,4,4,5,3,3,3,3
6315,5,4,5,3,3,3,3
6317,6,4,1,3,3,3,3
6319,6,4,1,3,3,3,3
6324,6,4,5,3,3,3,3
6337,6,4,1,3,3,3,3
6340,6,4,1,3,3,3,3
6353,2,4,4,3,3,3,3
6355,4,4,4,3,3,3,3
6362,2,4,5,3,3,3,3
6364,2,4,2,3,3,3,3
6380,6,4,1,3,3,3,3
6381,6,4,1,3,3,3,3
6388,6,4,6,3,3,3,3
6395,2,4,5,3,3,3,3
6410,4,4,6,3,3,3,3
6412,6,4,2,3,3,3,3
6414,6,4,6,3,3,3,3
6421,1,4,5,3,3,3,3
6439,4,4,2,3,3,3,3
6446,4,4,3,3,3,3,3
6448,2,4,5,3,3,3,3
6449,2,4,3,3,3,3,3
6452,4,4,3,3,3,3,3
6461,4,4,5,3,3,3,3
6465,4,4,1,3,3,3,3
6477,2,4,2,3,3,3,3
6482,4,4,4,3,3,3,3
6484,6,4,5,3,3,3,3
6485,2,4,3,3,3,3,3
6496,6,4,6,3,3,3,3
6503,5,4,3,3,3,3,3
6509,6,4,3,3,3,3,3
6515,6,4,1,3,3,3,3
6516,6,4,5,3,3,3,3
6517,6,4,1,3,3,3,3
6521,2,4,6,3,3,3,3
6525,4,4,2,3,3,3,3
6526,6,4,5,3,3,3,3
6527,6,4,3,3,3,3,3
6530,6,4,6,3,3,3,3
6537,4,4,5,3,3,3,3
6539,2,4,5,3,3,3,3
6544,6,4,4,3,3,3,3
6545,6,4,5,3,3,3,3
6550,6,4,2,3,3,3,3
6552,2,4,5,3,3,3,3
6555,4,4,5,3,3,3,3
6558,6,4,6,3,3,3,3
6563,2,4,2,3,3,3,3
6583,6,4,2,3,3,3,3
6587,5,4,3,3,3,3,3
6596,6,4,3,3,3,3,3
6600,2,4,6,3,3,3,3
6601,6,4,2,3,3,3,3
6604,6,4,2,3,3,3,3
6607,6,4,3,3,3,3,3
6608,4,4,3,3,3,3,3
6611,6,4,1,3,3,3,3
6628,6,4,4,3,3,3,3
6629,5,4,2,3,3,3,3
6630,4,4,5,3,3,3,3
6634,6,4,1,3,3,3,3
6643,2,4,2,3,3,3,3
6654,4,4,5,3,3,3,3
6664,4,4,4,3,3,3,3
6665,6,4,2,3,3,3,3
6691,6,4,3,3,3,3,3
6692,6,4,1,3,3,3,3
6695,2,4,3,3,3,3,3
6704,2,4,4,3,3,3,3
6715,6,4,5,3,3,3,3
6726,6,4,5,3,3,3,3
6742,6,4,6,3,3,3,3
6745,4,4,3,3,3,3,3
6747,4,4,3,3,3,3,3
6750,4,4,3,3,3,3,3
6756,6,4,4,3,3,3,3
6759,6,4,2,3,3,3,3
6767,4,4,5,3,3,3,3
6771,4,4,5,3,3,3,3
6773,4,4,2,3,3,3,3
6781,4,4,4,3,3,3,3
6797,6,4,2,3,3,3,3
6801,6,4,5,3,3,3,3
6806,6,4,4,3,3,3,3
6814,6,4,3,3,3,3,3
6821,6,4,2,3,3,3,3
6827,6,4,2,3,3,3,3
6832,6,4,3,3,3,3,3
6833,6,4,3,3,3,3,3
6835,5,4,1,3,3,3,3
6847,6,4,3,3,3,3,3
6849,6,4,4,3,3,3,3
6852,6,4,2,3,3,3,3
6854,6,4,4,3,3,3,3
6860,1,4,4,3,3,3,3
6864,6,4,4,3,3,3,3
6869,6,4,5,3,3,3,3
6873,2,4,1,3,3,3,3
6877,4,4,3,3,3,3,3
6887,6,4,3,3,3,3,3
6891,4,4,2,3,3,3,3
6897,6,4,6,3,3,3,3
6902,4,4,1,3,3,3,3
6906,2,4,3,3,3,3,3
6914,2,4,5,3,3,3,3
6922,4,4,6,3,3,3,3
6926,4,4,1,3,3,3,3
6931,4,4,6,3,3,3,3
6935,2,4,2,3,3,3,3
6940,6,4,5,3,3,3,3
6942,2,4,3,3,3,3,3
6944,6,4,6,3,3,3,3
6957,4,4,4,3,3,3,1
6977,6,4,3,3,3,3,3
6991,6,4,3,3,3,3,3
6995,6,4,5,3,3,3,3
7006,6,4,5,3,3,3,3
7011,4,4,3,3,3,3,3
7020,1,4,6,3,3,3,3
7023,4,4,2,3,3,3,3
7024,2,4,4,3,3,3,3
7034,4,4,1,3,3,3,3
7038,6,4,2,3,3,3,3
7042,2,4,2,3,3,3,3
7043,2,4,2,3,3,3,3
7046,6,4,2,3,3,3,3
7049,4,4,2,3,3,3,3
7061,4,4,2,3,3,3,3
7065,6,4,3,3,3,3,3
7082,2,4,1,3,3,3,3
7084,6,4,4,3,3,3,3
7085,5,4,1,3,3,3,3
7089,4,4,5,3,3,3,3
7092,6,4,5,3,3,3,3
7094,2,4,6,3,3,3,3
7096,6,4,3,3,3,3,3
7098,4,4,2,3,3,3,3
7099,4,4,3,3,3,3,3
7104,6,4,6,3,3,3,3
7108,6,4,1,3,3,3,3
7117,6,4,5,3,3,3,3
7122,1,4,3,3,3,3,3
7126,4,4,1,3,3,3,3
7131,4,4,1,3,3,3,3
7135,4,4,1,3,3,3,3
7141,2,4,1,3,3,3,3
7148,6,4,3,3,3,3,3
7150,4,4,1,3,3,3,3
7158,4,4,6,3,3,3,3
7159,6,4,4,3,3,3,3
7163,6,4,6,3,3,3,3
7164,6,4,5,3,3,3,3
7167,6,4,2,3,3,3,3
7171,4,4,5,3,3,3,3
7177,6,4,4,3,3,3,3
7181,4,4,4,3,3,3,3
7184,6,4,2,3,3,3,3
7190,6,4,1,3,3,3,3
7198,6,4,6,3,3,3,3
7202,2,4,1,3,3,3,3
7221,6,4,3,3,3,3,3
7225,6,4,5,3,3,3,3
7226,6,4,2,3,3,3,3
7228,6,4,1,3,3,3,3
7232,6,4,6,3,3,3,3
7241,6,4,2,3,3,3,3
7244,6,4,1,3,3,3,3
7251,4,4,1,3,3,3,3
7257,6,4,1,3,3,3,3
7260,4,4,2,3,3,3,3
7263,6,4,1,3,3,3,3
7268,6,4,1,3,3,3,3
7283,5,4,2,3,3,3,3
7284,6,4,1,3,3,3,3
7295,4,4,4,3,3,3,3
7298,4,4,2,3,3,3,3
7300,6,4,1,3,3,3,3
7301,4,4,1,3,3,3,3
7304,6,4,1,3,3,3,3
7305,4,4,6,3,3,3,3
7306,3,4,5,3,3,3,3
7314,4,4,4,3,3,3,3
7315,4,4,3,3,3,3,3
7316,4,4,6,3,3,3,3
7336,6,4,3,3,3,3,3
7338,6,4,6,3,3,3,3
7343,6,4,2,3,3,3,3
7358,6,4,5,3,3,3,3
7359,5,4,1,3,3,3,3
7361,4,4,5,3,3,3,3
7370,6,4,3,3,3,3,3
7375,4,4,3,3,3,3,3
7377,6,4,4,3,3,3,3
7388,6,4,1,3,3,3,3
7389,6,4,5,3,3,3,3
7394,6,4,5,3,3,3,3
7404,4,4,4,3,3,3,3
7405,6,4,4,3,3,3,3
7417,6,4,4,3,3,3,3
7418,6,4,5,3,3,3,3
7429,6,4,5,3,3,3,3
7437,2,4,5,3,3,3,3
7443,6,4,3,3,3,3,3
7445,6,4,4,3,3,3,3
7450,5,4,2,3,3,3,3
7455,6,4,4,3,3,3,3
7459,2,4,3,3,3,3,3
7461,6,4,4,3,3,3,3
7464,6,4,3,3,3,3,3
7466,4,4,6,3,3,3,3
7473,6,4,5,3,3,3,3
7477,4,4,1,3,3,3,3
7482,6,4,5,3,3,3,3
7494,6,4,3,3,3,3,3
7509,4,4,1,3,3,3,3
7524,6,4,3,3,3,3,3
7525,6,4,3,3,3,3,3
7526,4,4,4,3,3,3,3
7536,4,4,5,3,3,3,3
7541,4,4,3,3,3,3,3
7542,4,4,2,3,3,3,3
7549,6,4,1,3,3,3,3
7552,6,4,1,3,3,3,3
7568,2,4,2,3,3,3,3
7581,5,4,2,3,3,3,3
7590,5,4,5,3,3,3,3
7592,4,4,5,3,3,3,3
7593,6,4,5,3,3,3,3
7595,6,4,1,3,3,3,3
7600,6,4,1,3,3,3,3
7603,6,4,4,3,3,3,3
7604,4,4,1,3,3,3,3
7606,6,4,4,3,3,3,3
7624,4,4,6,3,3,3,3
7628,6,4,4,3,3,3,3
7635,4,4,6,3,3,3,3
7637,4,4,5,3,3,3,3
7640,6,4,6,3,3,3,3
7650,6,4,2,3,3,3,3
7654,6,4,5,3,3,3,3
7655,6,4,3,3,3,3,3
7656,6,4,1,3,3,3,3
7662,6,4,4,3,3,3,3
7666,4,4,1,3,3,3,3
7668,4,4,6,3,3,3,3
7673,4,4,4,3,3,3,3
7681,6,4,5,3,3,3,3
7682,6,4,4,3,3,3,3
7688,4,4,2,3,3,3,3
7695,6,4,1,3,3,3,3
7697,4,4,6,3,3,3,3
7701,6,4,6,3,3,3,3
7711,6,4,3,3,3,3,3
7714,4,4,4,3,3,3,3
7717,4,4,4,3,3,3,3
7720,6,4,5,3,3,3,3
7724,6,4,4,3,3,3,3
7731,4,4,1,3,3,3,3
7739,2,4,4,3,3,3,3
7744,4,4,5,3,3,3,3
7761,6,4,1,3,3,3,3
7763,2,4,3,3,3,3,3
7769,6,4,4,3,3,3,3
7770,6,4,1,3,3,3,3
7773,6,4,4,3,3,3,3
7777,6,4,4,3,3,3,3
7780,5,4,4,3,3,3,3
7788,4,4,6,3,3,3,3
7791,4,4,4,3,3,3,3
7797,6,4,1,3,3,3,3
7802,6,4,4,3,3,3,3
7807,4,4,5,3,3,3,3
