our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
3353,1,4,3,1,3,2,1
3354,1,4,3,1,3,2,1
3356,6,4,6,3,3,3,3
3357,1,4,2,1,3,1,1
3359,1,4,5,1,3,2,1
3366,1,4,2,1,3,1,1
3369,5,4,2,3,3,3,3
3374,4,4,1,3,3,3,3
3375,4,4,6,3,3,3,3
3376,4,4,1,3,3,3,3
3381,1,4,6,1,3,3,1
3383,1,4,6,1,3,3,1
3385,1,4,5,1,3,2,1
3387,5,4,5,3,3,3,3
3401,4,4,6,3,3,3,3
3407,1,4,1,1,3,1,1
3409,4,4,2,3,3,3,3
3411,4,4,5,3,3,3,3
3421,1,4,1,1,3,1,1
3427,5,4,2,2,3,1,1
3432,6,4,4,3,3,3,3
3447,6,4,1,3,3,3,3
3450,1,4,5,1,3,2,1
3456,4,4,6,3,3,3,3
3472,6,4,6,3,3,3,3
3475,4,4,6,3,3,3,3
3480,4,4,4,3,3,3,3
3485,1,4,4,1,3,3,1
3493,6,4,2,3,3,3,3
3494,1,4,6,3,3,3,3
3498,1,4,1,1,3,1,1
3507,1,4,4,1,3,3,1
3512,4,4,4,3,3,3,3
3516,6,4,3,3,3,3,3
3521,4,4,5,3,3,3,3
3537,4,4,3,3,3,3,3
3547,6,4,3,3,3,3,3
3559,1,4,3,1,3,2,1
3562,4,4,1,3,3,3,3
3564,4,4,6,3,3,3,3
3568,1,4,2,1,3,1,1
3574,4,4,6,3,3,3,3
3580,3,4,5,3,3,3,3
3581,1,4,3,1,3,2,1
3584,4,4,4,3,3,3,3
3602,1,4,1,3,3,3,3
3603,1,4,6,1,3,3,1
3608,6,4,3,3,3,3,3
3610,5,4,6,3,3,3,3
3615,4,4,6,3,3,3,3
3629,4,4,4,3,3,3,3
3647,6,4,4,3,3,3,3
3648,1,4,2,1,3,1,1
3658,4,4,4,3,3,3,3
3660,1,4,5,1,3,2,1
3662,6,4,4,3,3,3,3
3673,1,4,6,1,3,3,1
3677,4,4,4,3,3,3,3
3681,1,4,6,3,3,3,3
3683,3,4,5,3,3,3,3
3686,1,4,5,1,3,2,1
3703,1,4,3,1,3,2,1
3705,1,4,1,1,3,1,1
3707,4,4,1,3,3,3,3
3711,4,4,1,3,3,3,3
3712,4,4,1,3,3,3,3
3713,1,4,5,1,3,2,1
3715,1,4,6,1,3,3,1
3724,4,4,4,3,3,3,3
3727,5,4,5,2,3,2,1
3728,1,4,3,1,3,2,1
3729,1,4,2,1,3,1,1
3740,4,4,4,3,3,3,3
3746,1,4,5,1,3,2,1
3752,4,4,5,3,3,3,3
3765,3,4,1,2,3,1,1
3768,6,4,4,3,3,3,3
3772,6,4,2,3,3,3,3
3773,1,4,6,1,3,3,1
3781,1,4,2,1,3,1,1
3790,4,4,1,3,3,3,3
3800,4,4,4,3,3,3,3
3807,1,4,4,3,3,3,3
3810,4,4,3,3,3,3,3
3820,4,4,5,3,3,3,3
3827,6,4,5,3,3,3,3
3842,6,4,1,3,3,3,3
3855,1,4,5,1,3,2,1
3864,3,4,4,2,3,3,1
3874,6,4,3,3,3,3,3
3877,5,4,2,3,3,3,3
3880,3,4,5,3,3,3,3
3899,4,4,5,3,3,3,3
3901,1,4,6,3,3,3,3
3913,1,4,4,1,3,3,1
3922,6,4,6,3,3,3,3
3931,4,4,4,3,3,3,3
3936,1,4,4,1,3,3,1
3942,6,4,5,3,3,3,3
3945,1,4,5,1,3,2,1
3955,1,4,3,1,3,2,1
3956,1,4,5,1,3,2,1
3963,4,4,6,3,3,3,3
3969,4,4,2,3,3,3,3
3971,1,4,3,1,3,2,1
3976,1,4,6,1,3,3,1
3977,3,4,3,2,3,2,1
3979,1,4,3,1,3,2,1
3984,1,4,6,1,3,3,1
3990,4,4,4,3,3,3,3
3992,1,4,2,1,3,1,1
3994,1,4,1,1,3,1,1
3998,1,4,3,1,3,2,1
4012,4,4,1,3,3,3,3
4032,1,4,3,1,3,2,1
4039,5,4,1,2,3,1,1
4052,3,4,1,2,3,1,1
4055,4,4,4,3,3,3,3
4062,6,4,5,3,3,3,3
4064,1,4,4,1,3,3,1
4069,1,4,6,1,3,3,1
4079,4,4,2,3,3,3,3
4080,1,4,6,1,3,3,1
4081,1,4,6,1,3,3,1
4101,1,4,4,1,3,3,1
4104,1,4,2,1,3,1,1
4108,1,4,5,1,3,2,1
4110,1,4,1,1,3,1,1
4120,1,4,6,1,3,3,1
4124,6,4,6,3,3,3,3
4125,1,4,3,1,3,2,1
4126,4,4,3,3,3,3,3
4147,6,4,4,3,3,3,3
4150,1,4,6,1,3,3,1
4157,1,4,3,1,3,2,1
4160,1,4,6,1,3,3,1
4163,4,4,2,3,3,3,3
4186,3,4,3,2,3,2,1
4191,1,4,5,3,3,3,3
4195,1,4,5,1,3,2,1
4207,1,4,2,1,3,1,1
4210,1,4,4,3,3,3,3
4211,1,4,4,1,3,3,1
4213,1,4,6,1,3,3,1
4217,1,4,5,1,3,2,1
4219,1,4,1,1,3,1,1
4221,1,4,5,1,3,2,1
4222,4,4,3,3,3,3,3
4232,5,4,6,2,3,3,1
4235,1,4,4,1,3,3,1
4247,1,4,2,1,3,1,1
4250,3,4,2,2,3,1,1
4263,6,4,5,3,3,3,3
4281,4,4,3,3,3,3,3
4284,1,4,5,1,3,2,1
4292,4,4,3,3,3,3,3
4298,4,4,4,3,3,3,3
4299,4,4,5,3,3,3,3
4304,5,4,3,2,3,2,1
4305,1,4,3,1,3,2,1
4307,1,4,4,1,3,3,1
4309,3,4,5,2,3,2,1
4335,1,4,3,1,3,2,1
4348,1,4,3,1,3,2,1
4351,1,4,5,1,3,2,1
4352,1,4,2,1,3,1,1
4355,1,4,5,1,3,2,1
4359,1,4,3,1,3,2,1
4365,3,4,3,2,3,2,1
4366,1,4,1,3,3,3,3
4374,1,4,6,1,3,3,1
4375,4,4,6,3,3,3,3
4377,1,4,1,1,3,1,1
4382,4,4,4,3,3,3,3
4386,6,4,5,3,3,3,3
4390,1,4,3,1,3,2,1
4391,4,4,6,3,3,3,3
4397,6,4,2,3,3,3,3
4410,1,4,5,1,3,2,1
4413,1,4,4,1,3,3,1
4419,1,4,5,1,3,2,1
4426,4,4,1,3,3,1,1
4434,1,4,3,1,3,2,1
4440,6,4,3,3,3,3,3
4444,1,4,5,1,3,2,1
4447,3,4,5,2,3,2,1
4448,1,4,2,1,3,1,1
4449,4,4,4,3,3,3,3
4455,1,4,5,1,3,2,1
4457,1,4,6,1,3,3,1
4462,1,4,3,1,3,2,1
4473,1,4,1,1,3,1,1
4480,1,4,5,1,3,2,1
4490,4,4,4,3,3,3,3
4498,1,4,3,1,3,2,1
4506,1,4,4,1,3,3,1
4515,3,4,4,2,3,3,1
4521,3,4,3,2,3,2,1
4523,1,4,1,1,3,1,1
4529,1,4,1,1,3,1,1
4538,6,4,6,3,3,3,3
4541,4,4,2,3,3,3,3
4543,1,4,2,1,3,1,1
4544,1,4,5,1,3,2,1
4556,1,4,1,1,3,1,1
4558,1,4,5,1,3,2,1
4560,1,4,2,1,3,1,1
4564,6,4,6,3,3,3,3
4577,1,4,5,1,3,2,1
4578,1,4,1,1,3,1,1
4579,1,4,6,1,3,3,1
4580,6,4,4,3,3,3,3
4587,1,4,5,1,3,2,1
4591,1,4,2,1,3,1,1
4592,1,4,3,1,3,2,1
4593,4,4,5,3,3,3,3
4598,6,4,4,3,3,3,3
4603,3,4,5,2,3,2,1
4605,6,4,5,3,3,3,3
4607,1,4,6,1,3,3,1
4611,1,4,2,1,3,1,1
4613,4,4,4,3,3,3,3
4618,1,4,3,1,3,2,1
4626,4,4,4,3,3,3,3
4628,4,4,4,3,3,3,3
4634,1,4,6,1,3,3,1
4635,1,4,2,1,3,1,1
4640,3,4,1,2,3,1,1
4644,1,4,3,1,3,2,1
4655,1,4,6,1,3,3,1
4661,3,4,5,2,3,2,1
4670,1,4,6,1,3,3,1
4676,1,4,6,1,3,3,1
4679,1,4,1,1,3,1,1
4685,4,4,3,3,3,3,3
4693,1,4,6,1,3,3,1
4706,4,4,1,3,3,3,3
4716,1,4,6,1,3,3,1
4720,3,4,1,2,3,1,1
4738,1,4,6,1,3,3,1
4739,4,4,5,3,3,3,3
4741,1,4,5,1,3,2,1
4746,1,4,4,1,3,3,1
4749,1,4,5,1,3,2,1
4750,4,4,3,3,3,3,3
4752,1,4,2,1,3,1,1
4754,1,4,4,1,3,3,1
4759,3,4,5,2,3,2,1
4761,4,4,4,3,3,3,3
4765,1,4,2,1,3,1,1
4770,1,4,4,1,3,3,1
4775,5,4,4,2,3,3,1
4781,4,4,6,3,3,3,3
4787,1,4,6,1,3,3,1
4792,4,4,2,3,3,3,3
4799,1,4,6,1,3,3,1
4802,1,4,1,1,3,1,1
4803,4,4,1,3,3,3,3
4805,4,4,5,3,3,3,3
4808,6,4,3,3,3,3,3
4812,4,4,3,3,3,3,3
4814,1,4,1,1,3,1,1
4816,1,4,6,1,3,3,1
4823,4,4,2,3,3,3,3
4825,5,4,5,2,3,2,1
