our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
6495,4,4,1,2,2,3,1
6516,2,4,2,2,2,2,1
6523,4,4,2,2,2,2,1
6530,4,4,2,2,2,2,1
6553,4,4,4,2,2,2,1
6560,4,4,2,2,2,2,1
6574,2,4,2,2,2,2,1
6602,4,4,4,2,2,2,1
6625,2,4,4,2,2,2,1
6641,4,4,1,2,2,3,1
6655,4,4,3,2,2,3,1
6697,2,4,3,2,2,3,1
6725,2,4,1,2,2,3,1
6748,2,4,4,3,3,3,3
6769,4,4,4,2,2,2,1
6776,2,4,3,2,2,3,1
6804,4,4,2,1,1,3,1
6922,2,4,3,2,2,3,1
6929,2,4,4,2,2,2,1
6943,2,4,2,2,2,2,1
6957,4,4,4,2,2,2,1
6964,4,4,3,2,2,3,1
6992,4,4,3,2,2,3,1
7006,2,4,3,2,2,3,1
7013,4,4,4,3,3,3,1
7031,4,4,1,2,2,3,1
7052,4,4,2,2,2,2,1
7087,2,4,1,2,2,3,1
7094,2,4,3,2,2,3,1
7108,4,4,4,2,2,2,1
7115,4,4,2,2,2,2,1
7145,4,4,2,2,2,2,1
7187,2,4,2,2,2,2,1
7222,4,4,1,2,2,3,1
7229,4,4,4,2,2,2,1
7353,2,4,3,2,2,3,1
7383,2,4,1,2,2,3,1
7434,2,4,1,2,2,3,1
7468,2,4,4,2,2,2,1
7482,2,4,2,2,2,2,1
7503,2,4,2,2,2,2,1
7510,2,4,1,2,2,3,1
7587,2,4,3,2,2,3,1
7594,2,4,1,2,2,3,1
7643,2,4,4,2,2,2,1
7684,4,4,1,2,2,3,1
7698,4,4,1,2,2,3,1
7778,4,4,1,2,2,3,1
7785,4,4,2,2,2,2,1
7855,4,4,3,2,2,3,1
7882,2,4,2,2,2,2,1
8003,2,4,4,2,2,2,1
8024,2,4,1,2,2,3,1
8072,2,4,3,2,2,3,1
8086,2,4,1,2,2,3,1
8100,2,4,4,2,2,2,1
8128,2,4,4,3,3,3,3
8199,2,4,4,2,2,2,1
8227,2,4,1,2,2,3,1
8262,2,4,1,2,2,3,1
8269,2,4,3,2,2,3,1
8322,2,4,2,2,2,2,1
8393,2,4,1,3,3,3,3
8414,2,4,2,2,2,2,1
8497,2,4,1,3,3,3,3
8522,2,4,4,2,2,2,1
8529,4,4,3,2,2,3,1
8578,2,4,3,3,3,3,3
8594,2,4,1,2,2,3,1
8619,2,4,3,2,2,3,1
8642,2,4,4,3,3,3,3
8696,2,4,2,2,2,2,1
8707,2,4,3,2,2,3,1
8831,2,4,2,2,2,2,1
8845,2,4,2,3,3,3,3
8877,2,4,2,2,2,2,1
8884,2,4,2,3,3,3,3
8891,2,4,4,2,2,2,1
8898,2,4,2,2,2,2,1
8912,2,4,4,2,2,2,1
8919,2,4,1,2,2,3,1
8940,2,4,2,2,2,2,1
9007,2,4,2,2,2,2,1
