our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
4010,4,4,3,3,3,3,3
4024,4,4,4,3,3,3,3
4061,4,4,3,3,3,3,3
4068,4,4,3,2,2,3,1
4131,4,4,2,2,2,2,1
4187,4,4,3,3,3,3,3
4328,4,4,1,3,3,3,3
4392,4,4,4,3,3,3,3
4457,4,4,2,2,2,2,1
4510,4,4,2,3,3,3,3
4579,4,4,3,3,3,3,3
4662,4,4,1,3,3,3,3
4669,4,4,3,3,3,3,3
4676,4,4,3,2,2,3,1
4711,4,4,1,3,3,3,3
4747,4,4,3,2,2,3,1
4789,4,4,3,2,2,3,1
4817,4,4,3,3,3,3,3
4880,4,4,2,3,3,3,3
4963,4,4,1,3,3,3,3
4996,4,4,2,3,3,3,3
5199,4,4,1,2,2,3,1
5206,4,4,1,3,3,3,3
5238,4,4,2,2,2,2,1
5273,4,4,4,2,2,2,1
5315,4,4,4,2,2,2,1
5368,4,4,3,2,2,3,1
5445,4,4,3,2,2,3,1
5498,4,4,3,2,2,3,1
5540,4,4,3,2,2,3,1
5554,4,4,1,2,2,3,1
5642,4,4,1,3,3,3,3
5670,4,4,4,2,2,2,1
5751,4,4,3,2,2,3,1
5765,4,4,3,2,2,3,1
5772,4,4,2,2,2,2,1
5846,4,4,3,3,3,3,3
5867,4,4,4,3,3,3,3
5878,4,4,2,2,2,2,1
5938,4,4,2,2,2,2,1
5959,4,4,4,2,2,2,1
6008,4,4,3,3,3,3,3
6022,4,4,1,3,3,3,3
6061,4,4,3,3,3,3,3
6091,4,4,3,2,2,3,1
6121,4,4,1,3,3,3,3
6171,4,4,3,2,2,3,1
6187,4,4,4,2,2,2,1
6229,4,4,3,2,2,3,1
6243,4,4,1,2,2,3,1
6252,4,4,4,2,2,2,1
6292,4,4,2,3,3,3,3
6299,4,4,1,3,3,3,3
6320,4,4,2,2,2,2,1
6362,2,4,3,2,2,3,1
6412,4,4,4,2,2,2,1
6440,2,4,4,2,2,2,1
6447,4,4,1,3,3,3,3
6481,2,4,3,2,2,3,1
6553,4,4,4,2,2,2,1
6588,4,4,2,2,2,2,1
6602,4,4,3,2,2,3,1
6625,4,4,2,2,2,2,1
6641,2,4,4,2,2,2,1
6669,4,4,2,3,3,3,3
6769,2,4,2,2,2,2,1
6790,4,4,4,2,2,2,1
6810,4,4,2,2,2,2,1
6845,4,4,1,3,3,3,3
6894,4,4,4,2,2,2,1
6915,4,4,1,2,2,3,1
6943,4,4,1,2,2,3,1
6957,4,4,4,2,2,2,1
6999,4,4,4,2,2,2,1
7094,4,4,3,2,2,3,1
7108,2,4,1,2,2,3,1
7173,4,4,3,2,2,3,1
7215,2,4,2,2,2,2,1
7252,2,4,1,2,2,3,1
7297,4,4,1,2,2,3,1
7325,4,4,1,2,2,3,1
7332,4,4,1,2,2,3,1
7353,4,4,4,2,2,2,1
7367,4,4,1,2,2,3,1
7397,4,4,3,2,2,3,1
7441,4,4,1,2,2,3,1
7496,4,4,4,2,2,2,1
7524,4,4,4,2,2,2,1
7531,4,4,4,2,2,2,1
7538,4,4,1,2,2,3,1
7636,4,4,3,2,2,3,1
7650,4,4,4,3,3,3,3
7668,4,4,4,3,3,3,3
7677,4,4,1,2,2,3,1
7698,4,4,1,2,2,3,1
7712,2,4,3,2,2,3,1
7741,4,4,4,2,2,2,1
7748,4,4,2,2,2,2,1
7755,4,4,1,2,2,3,1
7764,4,4,1,2,2,3,1
7869,4,4,4,2,2,2,1
7903,4,4,1,2,2,3,1
7931,4,4,3,2,2,3,1
7952,4,4,3,2,2,3,1
8017,4,4,3,3,3,3,3
8044,4,4,4,2,2,2,1
8072,4,4,2,2,2,2,1
8121,4,4,4,2,2,2,1
8135,4,4,4,2,2,2,1
8142,4,4,2,3,3,3,3
8153,4,4,4,3,3,3,3
8164,4,4,2,2,2,2,1
8185,4,4,3,2,2,3,1
8192,4,4,3,3,3,3,3
8199,4,4,1,2,2,3,1
8206,4,4,4,2,2,2,1
8269,4,4,4,2,2,2,1
8297,4,4,3,2,2,3,1
8329,4,4,4,2,2,2,1
8414,4,4,3,2,2,3,1
8442,4,4,4,2,2,2,1
8497,4,4,3,3,3,3,3
8642,4,4,1,3,3,3,3
8728,4,4,1,2,2,3,1
8749,4,4,1,3,3,1,1
8824,4,4,1,2,2,3,1
8856,4,4,3,2,2,3,1
8891,4,4,1,2,2,3,1
8912,4,4,2,2,2,2,1
8919,4,4,4,2,2,2,1
8979,4,4,3,2,2,3,1
8993,4,4,2,2,2,2,1
