our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
2511,4,4,4,3,3,3,3
2518,4,4,3,2,2,3,1
2525,4,4,3,3,3,3,3
2539,4,4,3,2,2,3,1
2595,4,4,3,3,3,3,3
2630,2,4,4,3,3,3,3
2637,4,4,3,3,3,3,3
2644,4,4,2,2,2,2,1
2700,4,4,1,3,3,3,3
2786,4,4,2,1,1,3,1
2852,4,4,1,2,2,3,1
2921,1,4,3,3,2,3,1
2972,3,4,4,3,2,2,1
2993,4,4,3,3,3,3,3
3007,4,4,2,3,3,3,3
3148,2,4,4,2,2,2,1
3178,4,4,2,2,2,2,1
3201,4,4,1,3,3,3,3
3223,4,4,4,3,3,3,3
3271,2,4,4,3,3,3,3
3278,4,4,3,2,2,3,1
3303,2,4,1,3,3,3,3
3381,4,4,1,2,2,3,1
3388,4,4,2,3,3,3,3
3416,4,4,2,2,2,2,1
3430,4,4,2,3,3,3,3
3444,4,4,4,2,2,2,1
3460,4,4,1,3,3,3,3
3476,4,4,1,3,3,3,3
3531,4,4,3,3,3,3,3
3559,2,4,1,3,3,3,3
3573,4,4,3,2,2,3,1
3587,4,4,2,2,2,2,1
3608,4,4,2,2,2,2,1
3636,2,4,4,2,2,2,1
3682,4,4,3,2,2,3,1
3703,2,4,4,3,3,3,3
3717,4,4,1,3,3,3,3
3803,2,4,2,2,2,2,1
3833,4,4,3,2,2,3,1
3853,4,4,1,2,2,3,1
3867,4,4,1,2,2,3,1
3881,4,4,3,2,2,3,1
3902,4,4,1,2,2,3,1
3930,4,4,4,3,3,3,3
3950,2,4,2,2,2,2,1
3975,4,4,4,2,2,2,1
3996,4,4,4,2,2,2,1
4017,4,4,4,3,3,3,3
4082,4,4,3,2,2,3,1
4173,4,4,2,2,2,2,1
4201,4,4,3,2,2,3,1
4215,4,4,3,2,2,3,1
4321,4,4,1,2,2,3,1
4413,4,4,3,2,2,3,1
4436,4,4,2,2,2,2,1
4443,4,4,4,3,3,3,3
4485,4,4,3,2,2,3,1
4503,2,4,2,3,3,3,3
4542,4,4,2,2,2,2,1
4549,4,4,2,2,2,2,1
4556,4,4,3,2,2,3,1
4590,2,4,4,2,2,2,1
4648,2,4,2,2,2,2,1
4662,4,4,2,3,3,3,3
4669,4,4,2,3,3,3,3
4704,4,4,4,3,3,3,3
4754,4,4,3,3,3,3,3
4782,4,4,4,2,2,2,1
4838,4,4,3,3,3,3,3
4873,4,4,1,2,2,3,1
4880,4,4,2,3,3,3,3
4956,4,4,3,3,3,3,3
5051,4,4,2,2,2,2,1
5086,4,4,2,2,2,2,1
5122,4,4,1,2,2,3,1
5131,4,4,1,2,2,3,1
5145,4,4,3,3,3,3,3
5172,4,4,2,1,1,3,1
5192,4,4,1,2,2,3,1
5231,4,4,2,2,2,2,1
5273,4,4,4,2,2,2,1
5301,4,4,2,2,2,2,1
5322,4,4,2,2,2,2,1
5354,4,4,4,2,2,2,1
5466,4,4,3,2,2,3,1
5473,4,4,3,3,3,3,3
5519,4,4,1,2,2,3,1
5540,4,4,1,2,2,3,1
5561,4,4,4,3,3,3,3
5607,4,4,3,2,2,3,1
5621,2,4,4,2,2,2,1
5628,2,4,2,3,3,3,3
5649,4,4,1,3,3,3,3
5670,2,4,4,2,2,2,1
5705,4,4,4,2,2,2,1
5719,2,4,2,2,2,2,1
5751,4,4,2,2,2,2,1
5758,2,4,3,2,2,3,1
5832,2,4,4,2,2,2,1
5846,4,4,2,3,3,3,3
5899,2,4,3,3,3,3,3
5906,2,4,4,2,2,2,1
5913,2,4,3,2,2,3,1
5927,2,4,1,3,3,3,3
5945,2,4,3,2,2,3,1
6029,4,4,2,3,3,3,3
6114,4,4,4,2,2,2,1
6150,2,4,4,2,2,2,1
6157,2,4,4,2,2,2,1
6164,4,4,2,3,3,3,3
6194,2,4,1,2,2,3,1
6313,4,4,2,3,3,3,3
6320,2,4,3,2,2,3,1
6327,2,4,2,2,2,2,1
6334,2,4,4,2,2,2,1
6398,2,4,2,2,2,2,1
6433,4,4,3,2,2,3,1
6481,2,4,2,2,2,2,1
6488,2,4,3,2,2,3,1
6509,2,4,2,2,2,2,1
6539,4,4,2,2,2,2,1
6560,2,4,3,2,2,3,1
6567,4,4,1,2,2,3,1
6690,2,4,3,2,2,3,1
6704,2,4,1,2,2,3,1
6711,4,4,2,2,2,2,1
6725,2,4,4,2,2,2,1
6734,4,4,3,2,2,3,1
6769,2,4,1,2,2,3,1
6831,2,4,1,2,2,3,1
6887,2,4,2,2,2,2,1
6901,4,4,4,2,2,2,1
6922,4,4,2,2,2,2,1
6985,2,4,1,2,2,3,1
7006,2,4,4,2,2,2,1
7017,2,4,1,2,2,3,1
7101,2,4,1,2,2,3,1
7138,2,4,1,2,2,3,1
7159,2,4,3,2,2,3,1
7166,2,4,4,2,2,2,1
7259,2,4,4,3,1,1,1
7332,2,4,3,2,2,3,1
7346,4,4,3,2,2,3,1
7353,2,4,3,2,2,3,1
7383,4,4,2,2,2,2,1
7538,4,4,1,2,2,3,1
7566,2,4,1,2,2,3,1
7587,2,4,2,2,2,2,1
7594,4,4,3,2,2,3,1
7691,2,4,3,2,2,3,1
7712,2,4,3,2,2,3,1
7733,4,4,2,1,1,3,1
7799,4,4,4,2,2,2,1
7813,2,4,2,2,2,2,1
7834,2,4,4,2,2,2,1
7959,4,4,2,2,2,2,1
7989,2,4,2,2,2,2,1
8017,4,4,3,3,3,3,3
8072,4,4,2,2,2,2,1
8086,2,4,2,2,2,2,1
8107,4,4,2,2,2,2,1
8114,2,4,1,2,2,3,1
8290,4,4,3,2,2,3,1
8375,4,4,4,3,3,3,3
8508,2,4,4,2,2,2,1
8536,2,4,3,2,2,3,1
8619,2,4,2,2,2,2,1
8628,2,4,4,2,2,2,1
8678,4,4,3,2,2,3,1
8714,2,4,4,2,2,2,1
8763,4,4,3,2,2,3,1
8772,4,4,2,3,3,1,1
8817,4,4,3,2,2,3,1
8863,4,4,3,2,2,3,1
8870,4,4,2,2,2,2,1
8891,2,4,2,2,2,2,1
8979,4,4,3,2,2,3,1
